key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	key-link	word-parsed	word-parsed-classify	word-title	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-greek	crum-link	dialect-S	dialect-Sa	dialect-Sf	dialect-A	dialect-sA	dialect-B	dialect-F	dialect-Fb	dialect-O	dialect-NH	depth
426	755	0	(S) Si eiwHe (A) Qi i. (F) Si i.	2	measure field, (whence [nouH nS.] a mesure of length)	measure field, (whence [nouH nS.] a mesure of length)		90a	2	2010-01-29	2010-01-30	vagrant	vagrant	https://pishoyg.github.io/crum/426.html	"(S) ϣⲓ ⲉⲓⲱϩⲉ
(A) ⳉⲓ ⲓ.
(F) ϣⲓ ⲓ."	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϣⲓ ⲉⲓⲱϩⲉ</span></span>
<span class=""word A""><span class=""dialect-parenthesis"">(</span><span class=""dialect A"">A</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling A"">ⳉⲓ ⲓ.</span></span>
<span class=""word F""><span class=""dialect-parenthesis"">(</span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling F"">ϣⲓ ⲓ.</span></span>"	ϣⲓ ⲉⲓⲱϩⲉ, ⳉⲓ ⲓ., ϣⲓ ⲓ.	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϣⲓ ⲉⲓⲱϩⲉ</span></span>
<span class=""word A""><span class=""dialect-parenthesis"">(</span><span class=""dialect A"">A</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling A"">ⳉⲓ ⲓ.</span></span>
<span class=""word F""><span class=""dialect-parenthesis"">(</span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling F"">ϣⲓ ⲓ.</span></span>"	verb		measure field, <i>whence ⲛⲟⲩϩ ⲛϣ. a mesure of length</i>	measure field, <i>whence ⲛⲟⲩϩ ⲛϣ. a mesure of length</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=90a	ϣⲓ ⲉⲓⲱϩⲉ			ⳉⲓ ⲓ.			ϣⲓ ⲓ.				0
427	755	0	(S) lebiwHe	3	(meaning unknown)	(meaning unknown)		90a	3	2010-01-29	1900-01-01	vagrant		https://pishoyg.github.io/crum/427.html	(S) ⲗⲉⲃⲓⲱϩⲉ	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ⲗⲉⲃⲓⲱϩⲉ</span></span>"	ⲗⲉⲃⲓⲱϩⲉ	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ⲗⲉⲃⲓⲱϩⲉ</span> <span class=""type S"">(noun)</span></span>"	noun		<i>meaning unknown</i>	<i>meaning unknown</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=90a	ⲗⲉⲃⲓⲱϩⲉ (noun)										0
437	760	0	(B) ma nk.	0	plain	plain		92b	1	2010-01-30	2010-01-30	vagrant	vagrant	https://pishoyg.github.io/crum/437.html	(B) ⲙⲁ ⲛⲕ.	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ⲙⲁ ⲛⲕ.</span></span>"	ⲙⲁ ⲛⲕ.	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ⲙⲁ ⲛⲕ.</span></span>"	-		plain	plain	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=92b						ⲙⲁ ⲛⲕ.					0
438	760	0	(B) remnk.	0	husbandman	husbandman		92b	2	2010-01-30	2010-01-30	vagrant	vagrant	https://pishoyg.github.io/crum/438.html	(B) ⲣⲉⲙⲛⲕ.	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ⲣⲉⲙⲛⲕ.</span></span>"	ⲣⲉⲙⲛⲕ.	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ⲣⲉⲙⲛⲕ.</span></span>"	-		husbandman	husbandman	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=92b						ⲣⲉⲙⲛⲕ.					0
445	764	0	(B) atk.	6	without leaven /$gk: [[azumos]]$/	without leaven /$gk: [[azumos]]$/	azumos	99a	1	2010-01-30	2010-01-30	vagrant	vagrant	https://pishoyg.github.io/crum/445.html	(B) ⲁⲧⲕ.	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ⲁⲧⲕ.</span></span>"	ⲁⲧⲕ.	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ⲁⲧⲕ.</span> <span class=""type B"">(adj.)</span></span>"	adjective	αζυμοσ	without leaven [αζυμοσ]	without leaven	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=99a						ⲁⲧⲕ. (adj.)					0
450	766	0	(S) kba (B) xba	3	compulsion, forced labour	compulsion, forced labour		99b	1	2010-01-30	1900-01-01	vagrant		https://pishoyg.github.io/crum/450.html	"(S) ⲕⲃⲁ
(B) ⲭⲃⲁ"	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ⲕⲃⲁ</span></span>
<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ⲭⲃⲁ</span></span>"	ⲕⲃⲁ, ⲭⲃⲁ	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ⲕⲃⲁ</span> <span class=""type S"">(noun)</span></span>
<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ⲭⲃⲁ</span> <span class=""type B"">(noun)</span></span>"	noun		compulsion, forced labour	compulsion, forced labour	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=99b	ⲕⲃⲁ (noun)					ⲭⲃⲁ (noun)					0
451	766	450	(S) r k.	0	do forced labour	do forced labour		99b	2	2010-01-30	1900-01-01	vagrant		https://pishoyg.github.io/crum/451.html	(S) ⲣ ⲕ.	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ⲣ ⲕ.</span></span>"	ⲣ ⲕ.	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ⲣ ⲕ.</span></span>"	-		do forced labour	do forced labour	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=99b	ⲣ ⲕ.										1
452	766	450	(S) Ginr k.	0	doing of forced labour	doing of forced labour		99b	3	2010-01-30	1900-01-01	vagrant		https://pishoyg.github.io/crum/452.html	(S) ϭⲓⲛⲣ ⲕ.	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϭⲓⲛⲣ ⲕ.</span></span>"	ϭⲓⲛⲣ ⲕ.	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϭⲓⲛⲣ ⲕ.</span></span>"	-		doing of forced labour	doing of forced labour	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=99b	ϭⲓⲛⲣ ⲕ.										1
453	766	450	(B) Gi nx.	0	compel /$gk: [[aggareuein]]$/	compel /$gk: [[aggareuein]]$/	aggareuein	99b	4	2010-01-30	2010-01-30	vagrant	vagrant	https://pishoyg.github.io/crum/453.html	(B) ϭⲓ ⲛⲭ.	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ϭⲓ ⲛⲭ.</span></span>"	ϭⲓ ⲛⲭ.	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ϭⲓ ⲛⲭ.</span></span>"	-	αγγαρευειν	compel [αγγαρευειν]	compel	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=99b						ϭⲓ ⲛⲭ.					1
454	766	0	(S,A,F) kba	1	vengeance (/*? noc conceded with preceding*/) /$gk: [[ekdikhsis]]$/	vengeance (/*? noc conceded with preceding*/) /$gk: [[ekdikhsis]]$/	ekdikhsis	99b	5	2010-01-30	1900-01-01	vagrant		https://pishoyg.github.io/crum/454.html	(S, A, F) ⲕⲃⲁ	"<span class=""word S A F""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect A"">A</span><span class=""dialect-comma"">, </span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S A F"">ⲕⲃⲁ</span></span>"	ⲕⲃⲁ	"<span class=""word S A F""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect A"">A</span><span class=""dialect-comma"">, </span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S A F"">ⲕⲃⲁ</span> <span class=""type S A F"">(ⲡ)</span></span>"	noun male	εκδικησισ	vengeance <i>(? noc conceded with preceding)</i> [εκδικησισ]	vengeance <i>(? noc conceded with preceding)</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=99b	ⲕⲃⲁ (ⲡ)			ⲕⲃⲁ (ⲡ)			ⲕⲃⲁ (ⲡ)				0
455	766	454	eire k.,r k.	0	do vengeance /$gk: [[ekdikein]]$/	do vengeance /$gk: [[ekdikein]]$/	ekdikein	99b	6	2010-01-30	1900-01-01	vagrant		https://pishoyg.github.io/crum/455.html	ⲉⲓⲣⲉ ⲕ., ⲣ ⲕ.	"<span class=""word""><span class=""spelling"">ⲉⲓⲣⲉ ⲕ.</span><span class=""spelling-comma"">, </span><span class=""spelling"">ⲣ ⲕ.</span></span>"	ⲉⲓⲣⲉ ⲕ., ⲣ ⲕ.	"<span class=""word""><span class=""spelling"">ⲉⲓⲣⲉ ⲕ.</span><span class=""spelling-comma"">, </span><span class=""spelling"">ⲣ ⲕ.</span></span>"	-	εκδικειν	do vengeance [εκδικειν]	do vengeance	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=99b	ⲉⲓⲣⲉ ⲕ., ⲣ ⲕ.	ⲉⲓⲣⲉ ⲕ., ⲣ ⲕ.	ⲉⲓⲣⲉ ⲕ., ⲣ ⲕ.	ⲉⲓⲣⲉ ⲕ., ⲣ ⲕ.	ⲉⲓⲣⲉ ⲕ., ⲣ ⲕ.	ⲉⲓⲣⲉ ⲕ., ⲣ ⲕ.	ⲉⲓⲣⲉ ⲕ., ⲣ ⲕ.	ⲉⲓⲣⲉ ⲕ., ⲣ ⲕ.	ⲉⲓⲣⲉ ⲕ., ⲣ ⲕ.	ⲉⲓⲣⲉ ⲕ., ⲣ ⲕ.	1
456	766	454	T k.	0	avenge	avenge		99b	7	2010-01-30	1900-01-01	vagrant		https://pishoyg.github.io/crum/456.html	ϯ ⲕ.	"<span class=""word""><span class=""spelling"">ϯ ⲕ.</span></span>"	ϯ ⲕ.	"<span class=""word""><span class=""spelling"">ϯ ⲕ.</span></span>"	-		avenge	avenge	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=99b	ϯ ⲕ.	ϯ ⲕ.	ϯ ⲕ.	ϯ ⲕ.	ϯ ⲕ.	ϯ ⲕ.	ϯ ⲕ.	ϯ ⲕ.	ϯ ⲕ.	ϯ ⲕ.	1
457	766	454	Ji k.	0	take vengeance	take vengeance		99b	8	2010-01-30	1900-01-01	vagrant		https://pishoyg.github.io/crum/457.html	ϫⲓ ⲕ.	"<span class=""word""><span class=""spelling"">ϫⲓ ⲕ.</span></span>"	ϫⲓ ⲕ.	"<span class=""word""><span class=""spelling"">ϫⲓ ⲕ.</span></span>"	-		take vengeance	take vengeance	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=99b	ϫⲓ ⲕ.	ϫⲓ ⲕ.	ϫⲓ ⲕ.	ϫⲓ ⲕ.	ϫⲓ ⲕ.	ϫⲓ ⲕ.	ϫⲓ ⲕ.	ϫⲓ ⲕ.	ϫⲓ ⲕ.	ϫⲓ ⲕ.	1
458	766	454	Ji k.	1	retribution, compensation	retribution, compensation		100a	9	2010-01-30	2010-01-30	vagrant	vagrant	https://pishoyg.github.io/crum/458.html	ϫⲓ ⲕ.	"<span class=""word""><span class=""spelling"">ϫⲓ ⲕ.</span></span>"	ϫⲓ ⲕ.	"<span class=""word""><span class=""spelling"">ϫⲓ ⲕ.</span> <span class=""type"">(ⲡ)</span></span>"	noun male		retribution, compensation	retribution, compensation	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=100a	ϫⲓ ⲕ. (ⲡ)	ϫⲓ ⲕ. (ⲡ)	ϫⲓ ⲕ. (ⲡ)	ϫⲓ ⲕ. (ⲡ)	ϫⲓ ⲕ. (ⲡ)	ϫⲓ ⲕ. (ⲡ)	ϫⲓ ⲕ. (ⲡ)	ϫⲓ ⲕ. (ⲡ)	ϫⲓ ⲕ. (ⲡ)	ϫⲓ ⲕ. (ⲡ)	1
461	767	0	(S,B,F) ^^	1	coolness /$gk: [[deilh, anacujis]]$/ | (as adj)	coolness /$gk: [[deilh, anacujis]]$/ | (as adj)	deilh, anacujis	100a	1	2010-01-30	2012-10-10	vagrant	vagrant	https://pishoyg.github.io/crum/461.html	(S, B, F) ―	"<span class=""word S B F""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-comma"">, </span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B F"">―</span></span>"	―	"<span class=""word S B F""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-comma"">, </span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B F"">―</span> <span class=""type S B F"">(ⲡ)</span></span>"	noun male	δειλη, αναξυξισ	"coolness [δειλη, αναξυξισ]
<i>as adj</i>"	"coolness 
<i>as adj</i>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=100a	― (ⲡ)					― (ⲡ)	― (ⲡ)				0
462	767	0	T k.,Ji x.	0	make cool /$gk: [[katacuxein]]$/	make cool /$gk: [[katacuxein]]$/	katacuxein	100a	2	2010-01-30	1900-01-01	vagrant		https://pishoyg.github.io/crum/462.html	ϯ ⲕ., ϫⲓ ⲭ.	"<span class=""word""><span class=""spelling"">ϯ ⲕ.</span><span class=""spelling-comma"">, </span><span class=""spelling"">ϫⲓ ⲭ.</span></span>"	ϯ ⲕ., ϫⲓ ⲭ.	"<span class=""word""><span class=""spelling"">ϯ ⲕ.</span><span class=""spelling-comma"">, </span><span class=""spelling"">ϫⲓ ⲭ.</span></span>"	-	καταξυχειν	make cool [καταξυχειν]	make cool	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=100a	ϯ ⲕ., ϫⲓ ⲭ.	ϯ ⲕ., ϫⲓ ⲭ.	ϯ ⲕ., ϫⲓ ⲭ.	ϯ ⲕ., ϫⲓ ⲭ.	ϯ ⲕ., ϫⲓ ⲭ.	ϯ ⲕ., ϫⲓ ⲭ.	ϯ ⲕ., ϫⲓ ⲭ.	ϯ ⲕ., ϫⲓ ⲭ.	ϯ ⲕ., ϫⲓ ⲭ.	ϯ ⲕ., ϫⲓ ⲭ.	0
463	767	0	Ji k.,Gi x.	0	get cooling, refreshment	get cooling, refreshment		100a	3	2010-01-30	1900-01-01	vagrant		https://pishoyg.github.io/crum/463.html	ϫⲓ ⲕ., ϭⲓ ⲭ.	"<span class=""word""><span class=""spelling"">ϫⲓ ⲕ.</span><span class=""spelling-comma"">, </span><span class=""spelling"">ϭⲓ ⲭ.</span></span>"	ϫⲓ ⲕ., ϭⲓ ⲭ.	"<span class=""word""><span class=""spelling"">ϫⲓ ⲕ.</span><span class=""spelling-comma"">, </span><span class=""spelling"">ϭⲓ ⲭ.</span></span>"	-		get cooling, refreshment	get cooling, refreshment	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=100a	ϫⲓ ⲕ., ϭⲓ ⲭ.	ϫⲓ ⲕ., ϭⲓ ⲭ.	ϫⲓ ⲕ., ϭⲓ ⲭ.	ϫⲓ ⲕ., ϭⲓ ⲭ.	ϫⲓ ⲕ., ϭⲓ ⲭ.	ϫⲓ ⲕ., ϭⲓ ⲭ.	ϫⲓ ⲕ., ϭⲓ ⲭ.	ϫⲓ ⲕ., ϭⲓ ⲭ.	ϫⲓ ⲕ., ϭⲓ ⲭ.	ϫⲓ ⲕ., ϭⲓ ⲭ.	0
464	767	0	(B) kbwou	3	(nn?), coolness	(nn?), coolness		100a	4	2010-01-30	1900-01-01	vagrant		https://pishoyg.github.io/crum/464.html	(B) ⲕⲃⲱⲟⲩ	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ⲕⲃⲱⲟⲩ</span></span>"	ⲕⲃⲱⲟⲩ	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ⲕⲃⲱⲟⲩ</span> <span class=""type B"">(noun)</span></span>"	noun		<i>nn?</i>, coolness	<i>nn?</i>, coolness	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=100a						ⲕⲃⲱⲟⲩ (noun)					0
465	767	0	(B) tkbo	2	{tr:} make cool /$gk: [[cuxein]]$/	{tr:} make cool /$gk: [[cuxein]]$/	cuxein	100a	5	2010-01-30	1900-01-01	vagrant		https://pishoyg.github.io/crum/465.html	(B) ⲧⲕⲃⲟ	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ⲧⲕⲃⲟ</span></span>"	ⲧⲕⲃⲟ	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ⲧⲕⲃⲟ</span></span>"	verb	ξυχειν	<b>tr:</b> make cool [ξυχειν]	<b>tr:</b> make cool	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=100a						ⲧⲕⲃⲟ					0
472	771	0	(S) keke,kake,kaake	22	pupil /*(lit) maiden*/ (of eye) /$gk: [[korh]]$/	pupil /*(lit) maiden*/ (of eye) /$gk: [[korh]]$/	korh	101b	1	2010-01-30	2010-01-30	vagrant	vagrant	https://pishoyg.github.io/crum/472.html	(S) ⲕⲉⲕⲉ, ⲕⲁⲕⲉ, ⲕⲁⲁⲕⲉ	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ⲕⲉⲕⲉ</span><span class=""spelling-comma"">, </span><span class=""spelling S"">ⲕⲁⲕⲉ</span><span class=""spelling-comma"">, </span><span class=""spelling S"">ⲕⲁⲁⲕⲉ</span></span>"	ⲕⲉⲕⲉ, ⲕⲁⲕⲉ, ⲕⲁⲁⲕⲉ	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ⲕⲉⲕⲉ</span><span class=""spelling-comma"">, </span><span class=""spelling S"">ⲕⲁⲕⲉ</span><span class=""spelling-comma"">, </span><span class=""spelling S"">ⲕⲁⲁⲕⲉ</span> <span class=""type S"">(ⲡ/ⲧ)</span></span>"	noun male/female	κορη	pupil (<i>lit</i> maiden) <i>of eye</i> [κορη]	pupil (<i>lit</i> maiden) <i>of eye</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=101b	ⲕⲉⲕⲉ, ⲕⲁⲕⲉ, ⲕⲁⲁⲕⲉ (ⲡ/ⲧ)										0
473	780	0	(S) maJe k.	0	cat's ear, (a plant)	cat's ear, (a plant)		102a	1	2010-01-30	1900-01-01	vagrant		https://pishoyg.github.io/crum/473.html	(S) ⲙⲁϫⲉ ⲕ.	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ⲙⲁϫⲉ ⲕ.</span></span>"	ⲙⲁϫⲉ ⲕ.	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ⲙⲁϫⲉ ⲕ.</span></span>"	-		cat's ear, <i>a plant</i>	cat's ear, <i>a plant</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=102a	ⲙⲁϫⲉ ⲕ.										0
474	780	0	(S,B) kalh	0	weasel	weasel		102a	2	2010-01-30	1900-01-01	vagrant		https://pishoyg.github.io/crum/474.html	(S, B) ⲕⲁⲗⲏ	"<span class=""word S B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B"">ⲕⲁⲗⲏ</span></span>"	ⲕⲁⲗⲏ	"<span class=""word S B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B"">ⲕⲁⲗⲏ</span></span>"	-		weasel	weasel	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=102a	ⲕⲁⲗⲏ					ⲕⲁⲗⲏ					0
475	781	0	(S) klw	3	(? same as [klo])	(? same as [klo])		102b	1	2010-01-30	1900-01-01	vagrant		https://pishoyg.github.io/crum/475.html	(S) ⲕⲗⲱ	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ⲕⲗⲱ</span></span>"	ⲕⲗⲱ	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ⲕⲗⲱ</span> <span class=""type S"">(noun)</span></span>"	noun		<i>? same as ⲕⲗⲟ</i>	<i>? same as ⲕⲗⲟ</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=102b	ⲕⲗⲱ (noun)										0
476	786	0	(S) kalkil,kalkel,kelkil,GelGil,kelkel,GeilGeil	1	wheel	wheel		103a	1	2010-01-31	1900-01-01	vagrant		https://pishoyg.github.io/crum/476.html	(S) ⲕⲁⲗⲕⲓⲗ, ⲕⲁⲗⲕⲉⲗ, ⲕⲉⲗⲕⲓⲗ, ϭⲉⲗϭⲓⲗ, ⲕⲉⲗⲕⲉⲗ, ϭⲉⲓⲗϭⲉⲓⲗ	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ⲕⲁⲗⲕⲓⲗ</span><span class=""spelling-comma"">, </span><span class=""spelling S"">ⲕⲁⲗⲕⲉⲗ</span><span class=""spelling-comma"">, </span><span class=""spelling S"">ⲕⲉⲗⲕⲓⲗ</span><span class=""spelling-comma"">, </span><span class=""spelling S"">ϭⲉⲗϭⲓⲗ</span><span class=""spelling-comma"">, </span><span class=""spelling S"">ⲕⲉⲗⲕⲉⲗ</span><span class=""spelling-comma"">, </span><span class=""spelling S"">ϭⲉⲓⲗϭⲉⲓⲗ</span></span>"	ⲕⲁⲗⲕⲓⲗ, ⲕⲁⲗⲕⲉⲗ, ⲕⲉⲗⲕⲓⲗ, ϭⲉⲗϭⲓⲗ, ⲕⲉⲗⲕⲉⲗ, ϭⲉⲓⲗϭⲉⲓⲗ	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ⲕⲁⲗⲕⲓⲗ</span><span class=""spelling-comma"">, </span><span class=""spelling S"">ⲕⲁⲗⲕⲉⲗ</span><span class=""spelling-comma"">, </span><span class=""spelling S"">ⲕⲉⲗⲕⲓⲗ</span><span class=""spelling-comma"">, </span><span class=""spelling S"">ϭⲉⲗϭⲓⲗ</span><span class=""spelling-comma"">, </span><span class=""spelling S"">ⲕⲉⲗⲕⲉⲗ</span><span class=""spelling-comma"">, </span><span class=""spelling S"">ϭⲉⲓⲗϭⲉⲓⲗ</span> <span class=""type S"">(ⲡ)</span></span>"	noun male		wheel	wheel	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=103a	ⲕⲁⲗⲕⲓⲗ, ⲕⲁⲗⲕⲉⲗ, ⲕⲉⲗⲕⲓⲗ, ϭⲉⲗϭⲓⲗ, ⲕⲉⲗⲕⲉⲗ, ϭⲉⲓⲗϭⲉⲓⲗ (ⲡ)										0
