key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	key-link	word-parsed	word-parsed-no-ref	word-parsed-no-html	word-parsed-no-ref-no-html	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-html	en-parsed-no-greek	en-parsed-light-greek	en-parsed-link-light-greek	en-parsed-no-greek-no-html	crum-link	crum-page	crum-column	dialect-S	lemma-S	dialect-Sa	lemma-Sa	dialect-Sf	lemma-Sf	dialect-A	lemma-A	dialect-sA	lemma-sA	dialect-B	lemma-B	dialect-F	lemma-F	dialect-Fb	lemma-Fb	dialect-O	lemma-O	dialect-NH	lemma-NH	depth
1261	471	0	(F) katan.	1	list of sailors, crew	list of sailors, crew		238b	3	2010-02-06	1900-01-01	vagrant		https://pishoyg.github.io/crum/1261.html	(F) ⲕⲁⲧⲁⲛ.	(F) ⲕⲁⲧⲁⲛ.	(F) ⲕⲁⲧⲁⲛ.	(F) ⲕⲁⲧⲁⲛ.	(F) ⲕⲁⲧⲁⲛ. (ⲡ)	noun male		list of sailors, crew	list of sailors, crew	list of sailors, crew	list of sailors, crew	list of sailors, crew	list of sailors, crew	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=238b	238	b													ⲕⲁⲧⲁⲛ. (ⲡ)	ⲕⲁⲧⲁⲛ.							0
8056	473	0		99	With following preposition:	With following preposition:		718b	1	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/8056.html						HEADER		With following preposition:	With following preposition:	With following preposition:	With following preposition:	With following preposition:	With following preposition:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=718b	718	b																					0
8057	473	8056	^^^ e-	0				718b	2	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/8057.html	<i><b>c</b></i> ⲉ-	<i><b>c</b></i> ⲉ-	c ⲉ-	c ⲉ-	ⲉ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=718b	718	b	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	1
8058	473	8056	^^^ mn-,^^^ nem-	0				718b	3	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/8058.html	<i><b>c</b></i> ⲙⲛ-, <i><b>c</b></i> ⲛⲉⲙ-	<i><b>c</b></i> ⲙⲛ-, <i><b>c</b></i> ⲛⲉⲙ-	c ⲙⲛ-, c ⲛⲉⲙ-	c ⲙⲛ-, c ⲛⲉⲙ-	ⲙⲛ-, ⲛⲉⲙ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=718b	718	b	ⲙⲛ-, ⲛⲉⲙ- (c)	ⲙⲛ-	ⲙⲛ-, ⲛⲉⲙ- (c)	ⲙⲛ-	ⲙⲛ-, ⲛⲉⲙ- (c)	ⲙⲛ-	ⲙⲛ-, ⲛⲉⲙ- (c)	ⲙⲛ-	ⲙⲛ-, ⲛⲉⲙ- (c)	ⲙⲛ-	ⲙⲛ-, ⲛⲉⲙ- (c)	ⲙⲛ-	ⲙⲛ-, ⲛⲉⲙ- (c)	ⲙⲛ-	ⲙⲛ-, ⲛⲉⲙ- (c)	ⲙⲛ-	ⲙⲛ-, ⲛⲉⲙ- (c)	ⲙⲛ-	ⲙⲛ-, ⲛⲉⲙ- (c)	ⲙⲛ-	1
8059	473	8056	^^^ n-	0				718b	4	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/8059.html	<i><b>c</b></i> ⲛ-	<i><b>c</b></i> ⲛ-	c ⲛ-	c ⲛ-	ⲛ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=718b	718	b	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	1
8060	473	8056	^^^ Sa-	0				718b	5	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/8060.html	<i><b>c</b></i> ϣⲁ-	<i><b>c</b></i> ϣⲁ-	c ϣⲁ-	c ϣⲁ-	ϣⲁ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=718b	718	b	ϣⲁ- (c)	ϣⲁ-	ϣⲁ- (c)	ϣⲁ-	ϣⲁ- (c)	ϣⲁ-	ϣⲁ- (c)	ϣⲁ-	ϣⲁ- (c)	ϣⲁ-	ϣⲁ- (c)	ϣⲁ-	ϣⲁ- (c)	ϣⲁ-	ϣⲁ- (c)	ϣⲁ-	ϣⲁ- (c)	ϣⲁ-	ϣⲁ- (c)	ϣⲁ-	1
8061	473	8056	^^^ Hn-,^^^ Ken-	0				718b	6	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/8061.html	<i><b>c</b></i> ϩⲛ-, <i><b>c</b></i> ϧⲉⲛ-	<i><b>c</b></i> ϩⲛ-, <i><b>c</b></i> ϧⲉⲛ-	c ϩⲛ-, c ϧⲉⲛ-	c ϩⲛ-, c ϧⲉⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=718b	718	b	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	1
8062	473	8056	^^^ Hitoun	0				718b	7	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/8062.html	<i><b>c</b></i> ϩⲓⲧⲟⲩⲛ	<i><b>c</b></i> ϩⲓⲧⲟⲩⲛ	c ϩⲓⲧⲟⲩⲛ	c ϩⲓⲧⲟⲩⲛ	ϩⲓⲧⲟⲩⲛ (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=718b	718	b	ϩⲓⲧⲟⲩⲛ (c)	ϩⲓⲧⲟⲩⲛ	ϩⲓⲧⲟⲩⲛ (c)	ϩⲓⲧⲟⲩⲛ	ϩⲓⲧⲟⲩⲛ (c)	ϩⲓⲧⲟⲩⲛ	ϩⲓⲧⲟⲩⲛ (c)	ϩⲓⲧⲟⲩⲛ	ϩⲓⲧⲟⲩⲛ (c)	ϩⲓⲧⲟⲩⲛ	ϩⲓⲧⲟⲩⲛ (c)	ϩⲓⲧⲟⲩⲛ	ϩⲓⲧⲟⲩⲛ (c)	ϩⲓⲧⲟⲩⲛ	ϩⲓⲧⲟⲩⲛ (c)	ϩⲓⲧⲟⲩⲛ	ϩⲓⲧⲟⲩⲛ (c)	ϩⲓⲧⲟⲩⲛ	ϩⲓⲧⲟⲩⲛ (c)	ϩⲓⲧⲟⲩⲛ	1
3646	473	0	(S) ma nr H.	0	sailing course	sailing course		718b	8	2010-03-26	1900-01-01	vagrant		https://pishoyg.github.io/crum/3646.html	(S) ⲙⲁ ⲛⲣ ϩ.	(S) ⲙⲁ ⲛⲣ ϩ.	(S) ⲙⲁ ⲛⲣ ϩ.	(S) ⲙⲁ ⲛⲣ ϩ.	(S) ⲙⲁ ⲛⲣ ϩ.	-		sailing course	sailing course	sailing course	sailing course	sailing course	sailing course	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=718b	718	b	ⲙⲁ ⲛⲣ ϩ.	ⲙⲁ ⲛⲣ ϩ.																			0
3647	473	0	(B) Jiner H.	1	sailing, voyage	sailing, voyage		719a	9	2010-03-26	1900-01-01	vagrant		https://pishoyg.github.io/crum/3647.html	(B) ϫⲓⲛⲉⲣ ϩ.	(B) ϫⲓⲛⲉⲣ ϩ.	(B) ϫⲓⲛⲉⲣ ϩ.	(B) ϫⲓⲛⲉⲣ ϩ.	(B) ϫⲓⲛⲉⲣ ϩ. (ⲡ)	noun male		sailing, voyage	sailing, voyage	sailing, voyage	sailing, voyage	sailing, voyage	sailing, voyage	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=719a	719	a											ϫⲓⲛⲉⲣ ϩ. (ⲡ)	ϫⲓⲛⲉⲣ ϩ.									0
835	476	0	(B) mank-	0	(p c), maker	(p c), maker		175a	1	2010-02-03	1900-01-01	vagrant		https://pishoyg.github.io/crum/835.html	(B) ⲙⲁⲛⲕ-	(B) ⲙⲁⲛⲕ-	(B) ⲙⲁⲛⲕ-	(B) ⲙⲁⲛⲕ-	(B) ⲙⲁⲛⲕ-	-		<i>p.c.</i>, maker	p.c., maker	<i>p.c.</i>, maker	<i>p.c.</i>, maker	<i>p.c.</i>, maker	p.c., maker	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=175a	175	a											ⲙⲁⲛⲕ-	ⲙⲁⲛⲕ-									0
836	476	0	(B) reFmenk-	0	(meaning same)	(meaning same)		175a	2	2010-02-03	1900-01-01	vagrant		https://pishoyg.github.io/crum/836.html	(B) ⲣⲉϥⲙⲉⲛⲕ-	(B) ⲣⲉϥⲙⲉⲛⲕ-	(B) ⲣⲉϥⲙⲉⲛⲕ-	(B) ⲣⲉϥⲙⲉⲛⲕ-	(B) ⲣⲉϥⲙⲉⲛⲕ-	-		<i>meaning same</i>	meaning same	<i>meaning same</i>	<i>meaning same</i>	<i>meaning same</i>	meaning same	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=175a	175	a											ⲣⲉϥⲙⲉⲛⲕ-	ⲣⲉϥⲙⲉⲛⲕ-									0
837	476	0	(S,B) ^^	1	thing made, formation, fashion /$gk: [[poihsis, poihma, kataskeuasma]]$/	thing made, formation, fashion /$gk: [[poihsis, poihma, kataskeuasma]]$/	poihsis, poihma, kataskeuasma	175a	3	2010-02-03	1900-01-01	vagrant		https://pishoyg.github.io/crum/837.html	(S, B) ―	(S, B) ―	(S, B) ―	(S, B) ―	(S, B) ― (ⲡ)	noun male	ποιησισ, ποιημα, κατασκευασμα	thing made, formation, fashion [ποιησισ, ποιημα, κατασκευασμα]	thing made, formation, fashion [ποιησισ, ποιημα, κατασκευασμα]	thing made, formation, fashion	"thing made, formation, fashion <span style=""opacity:0.7"">[ποιησισ, ποιημα, κατασκευασμα]</span>"	"thing made, formation, fashion <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%80%CE%BF%CE%B9%CE%B7%CF%83%CE%B9%CF%83"">ποιησισ</a>, <a href=""https://logeion.uchicago.edu/%CF%80%CE%BF%CE%B9%CE%B7%CE%BC%CE%B1"">ποιημα</a>, <a href=""https://logeion.uchicago.edu/%CE%BA%CE%B1%CF%84%CE%B1%CF%83%CE%BA%CE%B5%CF%85%CE%B1%CF%83%CE%BC%CE%B1"">κατασκευασμα</a>]</span>"	thing made, formation, fashion	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=175a	175	a	― (ⲡ)	―									― (ⲡ)	―									0
838	476	837	(S,A,B,F) m. nGiJ,m. nJiJ	0	things hand made /$gk: [[xeiropoihtos]]$/	things hand made /$gk: [[xeiropoihtos]]$/	xeiropoihtos	175a	4	2010-02-03	1900-01-01	vagrant		https://pishoyg.github.io/crum/838.html	(S, A, B, F) ⲙ. ⲛϭⲓϫ, ⲙ. ⲛϫⲓϫ	(S, A, B, F) ⲙ. ⲛϭⲓϫ, ⲙ. ⲛϫⲓϫ	(S, A, B, F) ⲙ. ⲛϭⲓϫ, ⲙ. ⲛϫⲓϫ	(S, A, B, F) ⲙ. ⲛϭⲓϫ, ⲙ. ⲛϫⲓϫ	(S, A, B, F) ⲙ. ⲛϭⲓϫ, ⲙ. ⲛϫⲓϫ	-	χειροποιητοσ	things hand made [χειροποιητοσ]	things hand made [χειροποιητοσ]	things hand made	"things hand made <span style=""opacity:0.7"">[χειροποιητοσ]</span>"	"things hand made <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%87%CE%B5%CE%B9%CF%81%CE%BF%CF%80%CE%BF%CE%B9%CE%B7%CF%84%CE%BF%CF%83"">χειροποιητοσ</a>]</span>"	things hand made	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=175a	175	a	ⲙ. ⲛϭⲓϫ, ⲙ. ⲛϫⲓϫ	ⲙ. ⲛϭⲓϫ					ⲙ. ⲛϭⲓϫ, ⲙ. ⲛϫⲓϫ	ⲙ. ⲛϭⲓϫ			ⲙ. ⲛϭⲓϫ, ⲙ. ⲛϫⲓϫ	ⲙ. ⲛϭⲓϫ	ⲙ. ⲛϭⲓϫ, ⲙ. ⲛϫⲓϫ	ⲙ. ⲛϭⲓϫ							1
839	476	837	(S,B) atm. nGiJ,aqm. nJiJ	6	not hand made /$gk: [[axeiropoihtos]]$/	not hand made /$gk: [[axeiropoihtos]]$/	axeiropoihtos	175a	5	2010-02-03	1900-01-01	vagrant		https://pishoyg.github.io/crum/839.html	(S, B) ⲁⲧⲙ. ⲛϭⲓϫ, ⲁⲑⲙ. ⲛϫⲓϫ	(S, B) ⲁⲧⲙ. ⲛϭⲓϫ, ⲁⲑⲙ. ⲛϫⲓϫ	(S, B) ⲁⲧⲙ. ⲛϭⲓϫ, ⲁⲑⲙ. ⲛϫⲓϫ	(S, B) ⲁⲧⲙ. ⲛϭⲓϫ, ⲁⲑⲙ. ⲛϫⲓϫ	(S, B) ⲁⲧⲙ. ⲛϭⲓϫ, ⲁⲑⲙ. ⲛϫⲓϫ (adj.)	adjective	αχειροποιητοσ	not hand made [αχειροποιητοσ]	not hand made [αχειροποιητοσ]	not hand made	"not hand made <span style=""opacity:0.7"">[αχειροποιητοσ]</span>"	"not hand made <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B1%CF%87%CE%B5%CE%B9%CF%81%CE%BF%CF%80%CE%BF%CE%B9%CE%B7%CF%84%CE%BF%CF%83"">αχειροποιητοσ</a>]</span>"	not hand made	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=175a	175	a	ⲁⲧⲙ. ⲛϭⲓϫ, ⲁⲑⲙ. ⲛϫⲓϫ (adj.)	ⲁⲧⲙ. ⲛϭⲓϫ									ⲁⲧⲙ. ⲛϭⲓϫ, ⲁⲑⲙ. ⲛϫⲓϫ (adj.)	ⲁⲧⲙ. ⲛϭⲓϫ									1
840	476	0	(B) *monks	3	place for making ?, mould ?, crucible ?	place for making ?, mould ?, crucible ?		175a	6	2010-02-03	1900-01-01	vagrant		https://pishoyg.github.io/crum/840.html	(B) <i>plural: </i>ⲙⲟⲛⲕⲥ	(B) <i>plural: </i>ⲙⲟⲛⲕⲥ	(B) plural: ⲙⲟⲛⲕⲥ	(B) plural: ⲙⲟⲛⲕⲥ	(B) ⲙⲟⲛⲕⲥ (ⲛ)	noun		place for making ?, mould ?, crucible ?	place for making ?, mould ?, crucible ?	place for making ?, mould ?, crucible ?	place for making ?, mould ?, crucible ?	place for making ?, mould ?, crucible ?	place for making ?, mould ?, crucible ?	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=175a	175	a											ⲙⲟⲛⲕⲥ (ⲛ)	ⲙⲟⲛⲕⲥ									0
7708	477	0		99	With following preposition:	With following preposition:		661b	1	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7708.html						HEADER		With following preposition:	With following preposition:	With following preposition:	With following preposition:	With following preposition:	With following preposition:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=661b	661	b																					0
7709	477	7708	^^^ e-	0				661b	2	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7709.html	<i><b>c</b></i> ⲉ-	<i><b>c</b></i> ⲉ-	c ⲉ-	c ⲉ-	ⲉ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=661b	661	b	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	1
7710	477	7708	^^^ eJn-	0				661b	3	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7710.html	<i><b>c</b></i> ⲉϫⲛ-	<i><b>c</b></i> ⲉϫⲛ-	c ⲉϫⲛ-	c ⲉϫⲛ-	ⲉϫⲛ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=661b	661	b	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	1
7711	477	7708	^^^ n-	0	with, in	with, in		661b	4	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7711.html	<i><b>c</b></i> ⲛ-	<i><b>c</b></i> ⲛ-	c ⲛ-	c ⲛ-	ⲛ- (c)	-		with, in	with, in	with, in	with, in	with, in	with, in	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=661b	661	b	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	1
7712	477	7708	^^^ oube-	0	against	against		662a	5	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7712.html	<i><b>c</b></i> ⲟⲩⲃⲉ-	<i><b>c</b></i> ⲟⲩⲃⲉ-	c ⲟⲩⲃⲉ-	c ⲟⲩⲃⲉ-	ⲟⲩⲃⲉ- (c)	-		against	against	against	against	against	against	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=662a	662	a	ⲟⲩⲃⲉ- (c)	ⲟⲩⲃⲉ-	ⲟⲩⲃⲉ- (c)	ⲟⲩⲃⲉ-	ⲟⲩⲃⲉ- (c)	ⲟⲩⲃⲉ-	ⲟⲩⲃⲉ- (c)	ⲟⲩⲃⲉ-	ⲟⲩⲃⲉ- (c)	ⲟⲩⲃⲉ-	ⲟⲩⲃⲉ- (c)	ⲟⲩⲃⲉ-	ⲟⲩⲃⲉ- (c)	ⲟⲩⲃⲉ-	ⲟⲩⲃⲉ- (c)	ⲟⲩⲃⲉ-	ⲟⲩⲃⲉ- (c)	ⲟⲩⲃⲉ-	ⲟⲩⲃⲉ- (c)	ⲟⲩⲃⲉ-	1
7713	477	7708	^^^ Harat= n-,^^^ Karat= n-	0	under	under		662a	6	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7713.html	<i><b>c</b></i> ϩⲁⲣⲁⲧ= ⲛ-, <i><b>c</b></i> ϧⲁⲣⲁⲧ= ⲛ-	<i><b>c</b></i> ϩⲁⲣⲁⲧ= ⲛ-, <i><b>c</b></i> ϧⲁⲣⲁⲧ= ⲛ-	c ϩⲁⲣⲁⲧ= ⲛ-, c ϧⲁⲣⲁⲧ= ⲛ-	c ϩⲁⲣⲁⲧ= ⲛ-, c ϧⲁⲣⲁⲧ= ⲛ-	ϩⲁⲣⲁⲧ= ⲛ-, ϧⲁⲣⲁⲧ= ⲛ- (c)	-		under	under	under	under	under	under	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=662a	662	a	ϩⲁⲣⲁⲧ= ⲛ-, ϧⲁⲣⲁⲧ= ⲛ- (c)	ϩⲁⲣⲁⲧ= ⲛ-	ϩⲁⲣⲁⲧ= ⲛ-, ϧⲁⲣⲁⲧ= ⲛ- (c)	ϩⲁⲣⲁⲧ= ⲛ-	ϩⲁⲣⲁⲧ= ⲛ-, ϧⲁⲣⲁⲧ= ⲛ- (c)	ϩⲁⲣⲁⲧ= ⲛ-	ϩⲁⲣⲁⲧ= ⲛ-, ϧⲁⲣⲁⲧ= ⲛ- (c)	ϩⲁⲣⲁⲧ= ⲛ-	ϩⲁⲣⲁⲧ= ⲛ-, ϧⲁⲣⲁⲧ= ⲛ- (c)	ϩⲁⲣⲁⲧ= ⲛ-	ϩⲁⲣⲁⲧ= ⲛ-, ϧⲁⲣⲁⲧ= ⲛ- (c)	ϩⲁⲣⲁⲧ= ⲛ-	ϩⲁⲣⲁⲧ= ⲛ-, ϧⲁⲣⲁⲧ= ⲛ- (c)	ϩⲁⲣⲁⲧ= ⲛ-	ϩⲁⲣⲁⲧ= ⲛ-, ϧⲁⲣⲁⲧ= ⲛ- (c)	ϩⲁⲣⲁⲧ= ⲛ-	ϩⲁⲣⲁⲧ= ⲛ-, ϧⲁⲣⲁⲧ= ⲛ- (c)	ϩⲁⲣⲁⲧ= ⲛ-	ϩⲁⲣⲁⲧ= ⲛ-, ϧⲁⲣⲁⲧ= ⲛ- (c)	ϩⲁⲣⲁⲧ= ⲛ-	1
7714	477	7708	^^^ Hn-,^^^ Ken-	0	with, in	with, in		662a	7	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7714.html	<i><b>c</b></i> ϩⲛ-, <i><b>c</b></i> ϧⲉⲛ-	<i><b>c</b></i> ϩⲛ-, <i><b>c</b></i> ϧⲉⲛ-	c ϩⲛ-, c ϧⲉⲛ-	c ϩⲛ-, c ϧⲉⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	-		with, in	with, in	with, in	with, in	with, in	with, in	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=662a	662	a	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	1
7715	477	0		99	With following adverb:	With following adverb:		662a	8	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7715.html						HEADER		With following adverb:	With following adverb:	With following adverb:	With following adverb:	With following adverb:	With following adverb:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=662a	662	a																					0
7716	477	7715	(S,B) ^^^ ebol	0				662a	9	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7716.html	(S, B) <i><b>c</b></i> ⲉⲃⲟⲗ	(S, B) <i><b>c</b></i> ⲉⲃⲟⲗ	(S, B) c ⲉⲃⲟⲗ	(S, B) c ⲉⲃⲟⲗ	(S, B) ⲉⲃⲟⲗ (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=662a	662	a	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ									ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ									1
7717	477	7715	(S,B,F) ^^^ eHoun,^^^ eKoun	0	(emphasis)	(emphasis)		662a	10	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7717.html	(S, B, F) <i><b>c</b></i> ⲉϩⲟⲩⲛ, <i><b>c</b></i> ⲉϧⲟⲩⲛ	(S, B, F) <i><b>c</b></i> ⲉϩⲟⲩⲛ, <i><b>c</b></i> ⲉϧⲟⲩⲛ	(S, B, F) c ⲉϩⲟⲩⲛ, c ⲉϧⲟⲩⲛ	(S, B, F) c ⲉϩⲟⲩⲛ, c ⲉϧⲟⲩⲛ	(S, B, F) ⲉϩⲟⲩⲛ, ⲉϧⲟⲩⲛ (c)	-		<i>emphasis</i>	emphasis	<i>emphasis</i>	<i>emphasis</i>	<i>emphasis</i>	emphasis	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=662a	662	a	ⲉϩⲟⲩⲛ, ⲉϧⲟⲩⲛ (c)	ⲉϩⲟⲩⲛ									ⲉϩⲟⲩⲛ, ⲉϧⲟⲩⲛ (c)	ⲉϩⲟⲩⲛ	ⲉϩⲟⲩⲛ, ⲉϧⲟⲩⲛ (c)	ⲉϩⲟⲩⲛ							1
7718	477	7715	(F) ^^^ eHlhi	0	(as last)	(as last)		662a	11	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7718.html	(F) <i><b>c</b></i> ⲉϩⲗⲏⲓ	(F) <i><b>c</b></i> ⲉϩⲗⲏⲓ	(F) c ⲉϩⲗⲏⲓ	(F) c ⲉϩⲗⲏⲓ	(F) ⲉϩⲗⲏⲓ (c)	-		<i>as last</i>	as last	<i>as last</i>	<i>as last</i>	<i>as last</i>	as last	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=662a	662	a													ⲉϩⲗⲏⲓ (c)	ⲉϩⲗⲏⲓ							1
3368	477	0	(S,A,B,F) ^^	1	girdle, breastplate /$gk: [[zwnh, imas, qwraj, pelth]]$/	girdle, breastplate /$gk: [[zwnh, imas, qwraj, pelth]]$/	zwnh, imas, qwraj, pelth	662a	12	2010-03-21	2014-08-10	vagrant	vagrant	https://pishoyg.github.io/crum/3368.html	(S, A, B, F) ―	(S, A, B, F) ―	(S, A, B, F) ―	(S, A, B, F) ―	(S, A, B, F) ― (ⲡ)	noun male	ζωνη, ιμασ, θωραξ, πελτη	girdle, breastplate [ζωνη, ιμασ, θωραξ, πελτη]	girdle, breastplate [ζωνη, ιμασ, θωραξ, πελτη]	girdle, breastplate	"girdle, breastplate <span style=""opacity:0.7"">[ζωνη, ιμασ, θωραξ, πελτη]</span>"	"girdle, breastplate <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B6%CF%89%CE%BD%CE%B7"">ζωνη</a>, <a href=""https://logeion.uchicago.edu/%CE%B9%CE%BC%CE%B1%CF%83"">ιμασ</a>, <a href=""https://logeion.uchicago.edu/%CE%B8%CF%89%CF%81%CE%B1%CE%BE"">θωραξ</a>, <a href=""https://logeion.uchicago.edu/%CF%80%CE%B5%CE%BB%CF%84%CE%B7"">πελτη</a>]</span>"	girdle, breastplate	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=662a	662	a	― (ⲡ)	―					― (ⲡ)	―			― (ⲡ)	―	― (ⲡ)	―							0
