key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	key-link	word-parsed	word-parsed-no-ref	word-parsed-no-html	word-parsed-no-ref-no-html	word-title	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-html	en-parsed-no-greek	en-parsed-light-greek	en-parsed-link-light-greek	en-parsed-no-greek-no-html	crum-link	crum-page	crum-column	dialect-S	lemma-S	dialect-Sa	lemma-Sa	dialect-Sf	lemma-Sf	dialect-A	lemma-A	dialect-sA	lemma-sA	dialect-B	lemma-B	dialect-F	lemma-F	dialect-Fb	lemma-Fb	dialect-O	lemma-O	dialect-NH	lemma-NH	depth
8079	195	3656	^^^ etbe-	0				721a	8	2010-08-13	1900-01-01	vagrant		https://pishoyg.github.io/crum/8079.html	<i><b>c</b></i> ⲉⲧⲃⲉ-	<i><b>c</b></i> ⲉⲧⲃⲉ-	c ⲉⲧⲃⲉ-	c ⲉⲧⲃⲉ-	ⲉⲧⲃⲉ- (c)	ⲉⲧⲃⲉ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=721a	721	a	ⲉⲧⲃⲉ- (c)	ⲉⲧⲃⲉ-	ⲉⲧⲃⲉ- (c)	ⲉⲧⲃⲉ-	ⲉⲧⲃⲉ- (c)	ⲉⲧⲃⲉ-	ⲉⲧⲃⲉ- (c)	ⲉⲧⲃⲉ-	ⲉⲧⲃⲉ- (c)	ⲉⲧⲃⲉ-	ⲉⲧⲃⲉ- (c)	ⲉⲧⲃⲉ-	ⲉⲧⲃⲉ- (c)	ⲉⲧⲃⲉ-	ⲉⲧⲃⲉ- (c)	ⲉⲧⲃⲉ-	ⲉⲧⲃⲉ- (c)	ⲉⲧⲃⲉ-	ⲉⲧⲃⲉ- (c)	ⲉⲧⲃⲉ-	1
8080	195	3656	^^^ n-	0				721a	9	2010-08-13	1900-01-01	vagrant		https://pishoyg.github.io/crum/8080.html	<i><b>c</b></i> ⲛ-	<i><b>c</b></i> ⲛ-	c ⲛ-	c ⲛ-	ⲛ- (c)	ⲛ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=721a	721	a	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	1
8081	195	3656	(B) ^^^ naHren-	0				721a	10	2010-08-13	1900-01-01	vagrant		https://pishoyg.github.io/crum/8081.html	(B) <i><b>c</b></i> ⲛⲁϩⲣⲉⲛ-	(B) <i><b>c</b></i> ⲛⲁϩⲣⲉⲛ-	(B) c ⲛⲁϩⲣⲉⲛ-	(B) c ⲛⲁϩⲣⲉⲛ-	ⲛⲁϩⲣⲉⲛ- (c)	(B) ⲛⲁϩⲣⲉⲛ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=721a	721	a											ⲛⲁϩⲣⲉⲛ- (c)	ⲛⲁϩⲣⲉⲛ-									1
8082	195	3656	(B) ^^^ KaJen-	0				721a	11	2010-08-13	1900-01-01	vagrant		https://pishoyg.github.io/crum/8082.html	(B) <i><b>c</b></i> ϧⲁϫⲉⲛ-	(B) <i><b>c</b></i> ϧⲁϫⲉⲛ-	(B) c ϧⲁϫⲉⲛ-	(B) c ϧⲁϫⲉⲛ-	ϧⲁϫⲉⲛ- (c)	(B) ϧⲁϫⲉⲛ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=721a	721	a											ϧⲁϫⲉⲛ- (c)	ϧⲁϫⲉⲛ-									1
8083	195	3656	(B) ^^^ ebol Ha-	0				721a	12	2010-08-13	1900-01-01	vagrant		https://pishoyg.github.io/crum/8083.html	(B) <i><b>c</b></i> ⲉⲃⲟⲗ ϩⲁ-	(B) <i><b>c</b></i> ⲉⲃⲟⲗ ϩⲁ-	(B) c ⲉⲃⲟⲗ ϩⲁ-	(B) c ⲉⲃⲟⲗ ϩⲁ-	ⲉⲃⲟⲗ ϩⲁ- (c)	(B) ⲉⲃⲟⲗ ϩⲁ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=721a	721	a											ⲉⲃⲟⲗ ϩⲁ- (c)	ⲉⲃⲟⲗ ϩⲁ-									1
8084	195	3656	^^^ Haqh n-,^^^ KatHh n-	0				721a	13	2010-08-13	1900-01-01	vagrant		https://pishoyg.github.io/crum/8084.html	<i><b>c</b></i> ϩⲁⲑⲏ ⲛ-, <i><b>c</b></i> ϧⲁⲧϩⲏ ⲛ-	<i><b>c</b></i> ϩⲁⲑⲏ ⲛ-, <i><b>c</b></i> ϧⲁⲧϩⲏ ⲛ-	c ϩⲁⲑⲏ ⲛ-, c ϧⲁⲧϩⲏ ⲛ-	c ϩⲁⲑⲏ ⲛ-, c ϧⲁⲧϩⲏ ⲛ-	ϩⲁⲑⲏ ⲛ-, ϧⲁⲧϩⲏ ⲛ- (c)	ϩⲁⲑⲏ ⲛ-, ϧⲁⲧϩⲏ ⲛ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=721a	721	a	ϩⲁⲑⲏ ⲛ-, ϧⲁⲧϩⲏ ⲛ- (c)	ϩⲁⲑⲏ ⲛ-	ϩⲁⲑⲏ ⲛ-, ϧⲁⲧϩⲏ ⲛ- (c)	ϩⲁⲑⲏ ⲛ-	ϩⲁⲑⲏ ⲛ-, ϧⲁⲧϩⲏ ⲛ- (c)	ϩⲁⲑⲏ ⲛ-	ϩⲁⲑⲏ ⲛ-, ϧⲁⲧϩⲏ ⲛ- (c)	ϩⲁⲑⲏ ⲛ-	ϩⲁⲑⲏ ⲛ-, ϧⲁⲧϩⲏ ⲛ- (c)	ϩⲁⲑⲏ ⲛ-	ϩⲁⲑⲏ ⲛ-, ϧⲁⲧϩⲏ ⲛ- (c)	ϩⲁⲑⲏ ⲛ-	ϩⲁⲑⲏ ⲛ-, ϧⲁⲧϩⲏ ⲛ- (c)	ϩⲁⲑⲏ ⲛ-	ϩⲁⲑⲏ ⲛ-, ϧⲁⲧϩⲏ ⲛ- (c)	ϩⲁⲑⲏ ⲛ-	ϩⲁⲑⲏ ⲛ-, ϧⲁⲧϩⲏ ⲛ- (c)	ϩⲁⲑⲏ ⲛ-	ϩⲁⲑⲏ ⲛ-, ϧⲁⲧϩⲏ ⲛ- (c)	ϩⲁⲑⲏ ⲛ-	1
8085	195	3656	^^^ ebol Hn-,^^^ ebol Ken-	0				721a	14	2010-08-13	1900-01-01	vagrant		https://pishoyg.github.io/crum/8085.html	<i><b>c</b></i> ⲉⲃⲟⲗ ϩⲛ-, <i><b>c</b></i> ⲉⲃⲟⲗ ϧⲉⲛ-	<i><b>c</b></i> ⲉⲃⲟⲗ ϩⲛ-, <i><b>c</b></i> ⲉⲃⲟⲗ ϧⲉⲛ-	c ⲉⲃⲟⲗ ϩⲛ-, c ⲉⲃⲟⲗ ϧⲉⲛ-	c ⲉⲃⲟⲗ ϩⲛ-, c ⲉⲃⲟⲗ ϧⲉⲛ-	ⲉⲃⲟⲗ ϩⲛ-, ⲉⲃⲟⲗ ϧⲉⲛ- (c)	ⲉⲃⲟⲗ ϩⲛ-, ⲉⲃⲟⲗ ϧⲉⲛ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=721a	721	a	ⲉⲃⲟⲗ ϩⲛ-, ⲉⲃⲟⲗ ϧⲉⲛ- (c)	ⲉⲃⲟⲗ ϩⲛ-	ⲉⲃⲟⲗ ϩⲛ-, ⲉⲃⲟⲗ ϧⲉⲛ- (c)	ⲉⲃⲟⲗ ϩⲛ-	ⲉⲃⲟⲗ ϩⲛ-, ⲉⲃⲟⲗ ϧⲉⲛ- (c)	ⲉⲃⲟⲗ ϩⲛ-	ⲉⲃⲟⲗ ϩⲛ-, ⲉⲃⲟⲗ ϧⲉⲛ- (c)	ⲉⲃⲟⲗ ϩⲛ-	ⲉⲃⲟⲗ ϩⲛ-, ⲉⲃⲟⲗ ϧⲉⲛ- (c)	ⲉⲃⲟⲗ ϩⲛ-	ⲉⲃⲟⲗ ϩⲛ-, ⲉⲃⲟⲗ ϧⲉⲛ- (c)	ⲉⲃⲟⲗ ϩⲛ-	ⲉⲃⲟⲗ ϩⲛ-, ⲉⲃⲟⲗ ϧⲉⲛ- (c)	ⲉⲃⲟⲗ ϩⲛ-	ⲉⲃⲟⲗ ϩⲛ-, ⲉⲃⲟⲗ ϧⲉⲛ- (c)	ⲉⲃⲟⲗ ϩⲛ-	ⲉⲃⲟⲗ ϩⲛ-, ⲉⲃⲟⲗ ϧⲉⲛ- (c)	ⲉⲃⲟⲗ ϩⲛ-	ⲉⲃⲟⲗ ϩⲛ-, ⲉⲃⲟⲗ ϧⲉⲛ- (c)	ⲉⲃⲟⲗ ϩⲛ-	1
8086	195	3656	(B) ..er H.	0	(as nn B)	(as nn B)		721b	15	2010-08-13	1900-01-01	vagrant		https://pishoyg.github.io/crum/8086.html	(B) ⲉⲣ ϩ.	(B) ⲉⲣ ϩ.	(B) ⲉⲣ ϩ.	(B) ⲉⲣ ϩ.	ⲉⲣ ϩ.	(B) ⲉⲣ ϩ.	-		<i>as nn B</i>	as nn B	<i>as nn B</i>	<i>as nn B</i>	<i>as nn B</i>	as nn B	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=721b	721	b											ⲉⲣ ϩ.	ⲉⲣ ϩ.									1
8087	195	3656	(S,B) reF..r H.	0	 /$gk: [[eulabhs]]$/	 /$gk: [[eulabhs]]$/	eulabhs	721b	16	2010-08-13	1900-01-01	vagrant		https://pishoyg.github.io/crum/8087.html	(S, B) ⲣⲉϥⲣ ϩ.	(S, B) ⲣⲉϥⲣ ϩ.	(S, B) ⲣⲉϥⲣ ϩ.	(S, B) ⲣⲉϥⲣ ϩ.	ⲣⲉϥⲣ ϩ.	(S, B) ⲣⲉϥⲣ ϩ.	-	ευλαβησ	[ευλαβησ]	[ευλαβησ]		"<span style=""opacity:0.7"">[ευλαβησ]</span>"	"<span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B5%CF%85%CE%BB%CE%B1%CE%B2%CE%B7%CF%83"">ευλαβησ</a>]</span>"		https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=721b	721	b	ⲣⲉϥⲣ ϩ.	ⲣⲉϥⲣ ϩ.									ⲣⲉϥⲣ ϩ.	ⲣⲉϥⲣ ϩ.									1
8088	195	8087	mntr.,metr.	0				721b	17	2010-08-13	1900-01-01	vagrant		https://pishoyg.github.io/crum/8088.html	ⲙⲛⲧⲣ., ⲙⲉⲧⲣ.	ⲙⲛⲧⲣ., ⲙⲉⲧⲣ.	ⲙⲛⲧⲣ., ⲙⲉⲧⲣ.	ⲙⲛⲧⲣ., ⲙⲉⲧⲣ.	ⲙⲛⲧⲣ., ⲙⲉⲧⲣ.	ⲙⲛⲧⲣ., ⲙⲉⲧⲣ.	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=721b	721	b	ⲙⲛⲧⲣ., ⲙⲉⲧⲣ.	ⲙⲛⲧⲣ.	ⲙⲛⲧⲣ., ⲙⲉⲧⲣ.	ⲙⲛⲧⲣ.	ⲙⲛⲧⲣ., ⲙⲉⲧⲣ.	ⲙⲛⲧⲣ.	ⲙⲛⲧⲣ., ⲙⲉⲧⲣ.	ⲙⲛⲧⲣ.	ⲙⲛⲧⲣ., ⲙⲉⲧⲣ.	ⲙⲛⲧⲣ.	ⲙⲛⲧⲣ., ⲙⲉⲧⲣ.	ⲙⲛⲧⲣ.	ⲙⲛⲧⲣ., ⲙⲉⲧⲣ.	ⲙⲛⲧⲣ.	ⲙⲛⲧⲣ., ⲙⲉⲧⲣ.	ⲙⲛⲧⲣ.	ⲙⲛⲧⲣ., ⲙⲉⲧⲣ.	ⲙⲛⲧⲣ.	ⲙⲛⲧⲣ., ⲙⲉⲧⲣ.	ⲙⲛⲧⲣ.	2
3657	195	0	(S,B) T H.	0	give fear, terrify	give fear, terrify		721b	18	2010-03-26	1900-01-01	vagrant		https://pishoyg.github.io/crum/3657.html	(S, B) ϯ ϩ.	(S, B) ϯ ϩ.	(S, B) ϯ ϩ.	(S, B) ϯ ϩ.	ϯ ϩ.	(S, B) ϯ ϩ.	-		give fear, terrify	give fear, terrify	give fear, terrify	give fear, terrify	give fear, terrify	give fear, terrify	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=721b	721	b	ϯ ϩ.	ϯ ϩ.									ϯ ϩ.	ϯ ϩ.									0
8089	195	3657	^^^ e-	0				721b	19	2010-08-13	1900-01-01	vagrant		https://pishoyg.github.io/crum/8089.html	<i><b>c</b></i> ⲉ-	<i><b>c</b></i> ⲉ-	c ⲉ-	c ⲉ-	ⲉ- (c)	ⲉ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=721b	721	b	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	1
8090	195	3657	^^^ n- *^dat^*	0				721b	20	2010-08-13	1900-01-01	vagrant		https://pishoyg.github.io/crum/8090.html	<i><b>c</b></i> ⲛ- {dat}	<i><b>c</b></i> ⲛ- {dat}	c ⲛ- {dat}	c ⲛ- {dat}	ⲛ- {dat} (c)	ⲛ- {dat} (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=721b	721	b	ⲛ- {dat} (c)	ⲛ- {dat}	ⲛ- {dat} (c)	ⲛ- {dat}	ⲛ- {dat} (c)	ⲛ- {dat}	ⲛ- {dat} (c)	ⲛ- {dat}	ⲛ- {dat} (c)	ⲛ- {dat}	ⲛ- {dat} (c)	ⲛ- {dat}	ⲛ- {dat} (c)	ⲛ- {dat}	ⲛ- {dat} (c)	ⲛ- {dat}	ⲛ- {dat} (c)	ⲛ- {dat}	ⲛ- {dat} (c)	ⲛ- {dat}	1
8091	195	3657	^^^ eJn-	0				721b	21	2010-08-13	1900-01-01	vagrant		https://pishoyg.github.io/crum/8091.html	<i><b>c</b></i> ⲉϫⲛ-	<i><b>c</b></i> ⲉϫⲛ-	c ⲉϫⲛ-	c ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=721b	721	b	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	1
8092	195	3657	(S) reF..T H.	0				721b	22	2010-08-13	1900-01-01	vagrant		https://pishoyg.github.io/crum/8092.html	(S) ⲣⲉϥϯ ϩ.	(S) ⲣⲉϥϯ ϩ.	(S) ⲣⲉϥϯ ϩ.	(S) ⲣⲉϥϯ ϩ.	ⲣⲉϥϯ ϩ.	(S) ⲣⲉϥϯ ϩ.	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=721b	721	b	ⲣⲉϥϯ ϩ.	ⲣⲉϥϯ ϩ.																			1
3658	195	0	(B) Hi H.	0	cast, put fear	cast, put fear		721b	23	2010-03-26	2010-08-13	vagrant	vagrant	https://pishoyg.github.io/crum/3658.html	(B) ϩⲓ ϩ.	(B) ϩⲓ ϩ.	(B) ϩⲓ ϩ.	(B) ϩⲓ ϩ.	ϩⲓ ϩ.	(B) ϩⲓ ϩ.	-		cast, put fear	cast, put fear	cast, put fear	cast, put fear	cast, put fear	cast, put fear	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=721b	721	b											ϩⲓ ϩ.	ϩⲓ ϩ.									0
8093	195	3658	^^^ e-	0				721b	24	2010-08-13	1900-01-01	vagrant		https://pishoyg.github.io/crum/8093.html	<i><b>c</b></i> ⲉ-	<i><b>c</b></i> ⲉ-	c ⲉ-	c ⲉ-	ⲉ- (c)	ⲉ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=721b	721	b	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	1
8094	195	3658	^^^ ebol	0				721b	25	2010-08-13	1900-01-01	vagrant		https://pishoyg.github.io/crum/8094.html	<i><b>c</b></i> ⲉⲃⲟⲗ	<i><b>c</b></i> ⲉⲃⲟⲗ	c ⲉⲃⲟⲗ	c ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=721b	721	b	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	1
8095	195	3658	reF..Hi H.	0				721b	26	2010-08-13	1900-01-01	vagrant		https://pishoyg.github.io/crum/8095.html	ⲣⲉϥϩⲓ ϩ.	ⲣⲉϥϩⲓ ϩ.	ⲣⲉϥϩⲓ ϩ.	ⲣⲉϥϩⲓ ϩ.	ⲣⲉϥϩⲓ ϩ.	ⲣⲉϥϩⲓ ϩ.	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=721b	721	b	ⲣⲉϥϩⲓ ϩ.	ⲣⲉϥϩⲓ ϩ.	ⲣⲉϥϩⲓ ϩ.	ⲣⲉϥϩⲓ ϩ.	ⲣⲉϥϩⲓ ϩ.	ⲣⲉϥϩⲓ ϩ.	ⲣⲉϥϩⲓ ϩ.	ⲣⲉϥϩⲓ ϩ.	ⲣⲉϥϩⲓ ϩ.	ⲣⲉϥϩⲓ ϩ.	ⲣⲉϥϩⲓ ϩ.	ⲣⲉϥϩⲓ ϩ.	ⲣⲉϥϩⲓ ϩ.	ⲣⲉϥϩⲓ ϩ.	ⲣⲉϥϩⲓ ϩ.	ⲣⲉϥϩⲓ ϩ.	ⲣⲉϥϩⲓ ϩ.	ⲣⲉϥϩⲓ ϩ.	ⲣⲉϥϩⲓ ϩ.	ⲣⲉϥϩⲓ ϩ.	1
3659	195	0	(S) JiH.	0	bring fear, frighten	bring fear, frighten		721b	27	2010-03-26	1900-01-01	vagrant		https://pishoyg.github.io/crum/3659.html	(S) ϫⲓϩ.	(S) ϫⲓϩ.	(S) ϫⲓϩ.	(S) ϫⲓϩ.	ϫⲓϩ.	(S) ϫⲓϩ.	-		bring fear, frighten	bring fear, frighten	bring fear, frighten	bring fear, frighten	bring fear, frighten	bring fear, frighten	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=721b	721	b	ϫⲓϩ.	ϫⲓϩ.																			0
1894	196	0	(S,sA) mps.	0	at the time	at the time		349b	1	2010-02-14	1900-01-01	vagrant		https://pishoyg.github.io/crum/1894.html	(S, sA) ⲙⲡⲥ.	(S, sA) ⲙⲡⲥ.	(S, sA) ⲙⲡⲥ.	(S, sA) ⲙⲡⲥ.	ⲙⲡⲥ.	(S, sA) ⲙⲡⲥ.	-		at the time	at the time	at the time	at the time	at the time	at the time	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=349b	349	b	ⲙⲡⲥ.	ⲙⲡⲥ.							ⲙⲡⲥ.	ⲙⲡⲥ.											0
1895	196	0	(S,B) mpeis.,mpais.	0	this time	this time		350a	2	2010-02-14	1900-01-01	vagrant		https://pishoyg.github.io/crum/1895.html	(S, B) ⲙⲡⲉⲓⲥ., ⲙⲡⲁⲓⲥ.	(S, B) ⲙⲡⲉⲓⲥ., ⲙⲡⲁⲓⲥ.	(S, B) ⲙⲡⲉⲓⲥ., ⲙⲡⲁⲓⲥ.	(S, B) ⲙⲡⲉⲓⲥ., ⲙⲡⲁⲓⲥ.	ⲙⲡⲉⲓⲥ., ⲙⲡⲁⲓⲥ.	(S, B) ⲙⲡⲉⲓⲥ., ⲙⲡⲁⲓⲥ.	-		this time	this time	this time	this time	this time	this time	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=350a	350	a	ⲙⲡⲉⲓⲥ., ⲙⲡⲁⲓⲥ.	ⲙⲡⲉⲓⲥ.									ⲙⲡⲉⲓⲥ., ⲙⲡⲁⲓⲥ.	ⲙⲡⲉⲓⲥ.									0
1896	196	0	(S,B,F) nous.	0	once	once		350a	3	2010-02-14	1900-01-01	vagrant		https://pishoyg.github.io/crum/1896.html	(S, B, F) ⲛⲟⲩⲥ.	(S, B, F) ⲛⲟⲩⲥ.	(S, B, F) ⲛⲟⲩⲥ.	(S, B, F) ⲛⲟⲩⲥ.	ⲛⲟⲩⲥ.	(S, B, F) ⲛⲟⲩⲥ.	-		once	once	once	once	once	once	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=350a	350	a	ⲛⲟⲩⲥ.	ⲛⲟⲩⲥ.									ⲛⲟⲩⲥ.	ⲛⲟⲩⲥ.	ⲛⲟⲩⲥ.	ⲛⲟⲩⲥ.							0
1897	196	1896	..nous. nouwt	0				350a	4	2010-02-14	1900-01-01	vagrant		https://pishoyg.github.io/crum/1897.html	ⲛⲟⲩⲥ. ⲛⲟⲩⲱⲧ	ⲛⲟⲩⲥ. ⲛⲟⲩⲱⲧ	ⲛⲟⲩⲥ. ⲛⲟⲩⲱⲧ	ⲛⲟⲩⲥ. ⲛⲟⲩⲱⲧ	ⲛⲟⲩⲥ. ⲛⲟⲩⲱⲧ	ⲛⲟⲩⲥ. ⲛⲟⲩⲱⲧ	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=350a	350	a	ⲛⲟⲩⲥ. ⲛⲟⲩⲱⲧ	ⲛⲟⲩⲥ. ⲛⲟⲩⲱⲧ	ⲛⲟⲩⲥ. ⲛⲟⲩⲱⲧ	ⲛⲟⲩⲥ. ⲛⲟⲩⲱⲧ	ⲛⲟⲩⲥ. ⲛⲟⲩⲱⲧ	ⲛⲟⲩⲥ. ⲛⲟⲩⲱⲧ	ⲛⲟⲩⲥ. ⲛⲟⲩⲱⲧ	ⲛⲟⲩⲥ. ⲛⲟⲩⲱⲧ	ⲛⲟⲩⲥ. ⲛⲟⲩⲱⲧ	ⲛⲟⲩⲥ. ⲛⲟⲩⲱⲧ	ⲛⲟⲩⲥ. ⲛⲟⲩⲱⲧ	ⲛⲟⲩⲥ. ⲛⲟⲩⲱⲧ	ⲛⲟⲩⲥ. ⲛⲟⲩⲱⲧ	ⲛⲟⲩⲥ. ⲛⲟⲩⲱⲧ	ⲛⲟⲩⲥ. ⲛⲟⲩⲱⲧ	ⲛⲟⲩⲥ. ⲛⲟⲩⲱⲧ	ⲛⲟⲩⲥ. ⲛⲟⲩⲱⲧ	ⲛⲟⲩⲥ. ⲛⲟⲩⲱⲧ	ⲛⲟⲩⲥ. ⲛⲟⲩⲱⲧ	ⲛⲟⲩⲥ. ⲛⲟⲩⲱⲧ	1
1908	196	0	(S) nous. eusop	0	from time to time	from time to time		350a	5	2010-02-14	2010-02-14	vagrant	vagrant	https://pishoyg.github.io/crum/1908.html	(S) ⲛⲟⲩⲥ. ⲉⲩⲥⲟⲡ	(S) ⲛⲟⲩⲥ. ⲉⲩⲥⲟⲡ	(S) ⲛⲟⲩⲥ. ⲉⲩⲥⲟⲡ	(S) ⲛⲟⲩⲥ. ⲉⲩⲥⲟⲡ	ⲛⲟⲩⲥ. ⲉⲩⲥⲟⲡ	(S) ⲛⲟⲩⲥ. ⲉⲩⲥⲟⲡ	-		from time to time	from time to time	from time to time	from time to time	from time to time	from time to time	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=350a	350	a	ⲛⲟⲩⲥ. ⲉⲩⲥⲟⲡ	ⲛⲟⲩⲥ. ⲉⲩⲥⲟⲡ																			0
1898	196	0	(S,A,B) Hious.	0	at one time, together	at one time, together		350a	6	2010-02-14	1900-01-01	vagrant		https://pishoyg.github.io/crum/1898.html	(S, A, B) ϩⲓⲟⲩⲥ.	(S, A, B) ϩⲓⲟⲩⲥ.	(S, A, B) ϩⲓⲟⲩⲥ.	(S, A, B) ϩⲓⲟⲩⲥ.	ϩⲓⲟⲩⲥ.	(S, A, B) ϩⲓⲟⲩⲥ.	-		at one time, together	at one time, together	at one time, together	at one time, together	at one time, together	at one time, together	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=350a	350	a	ϩⲓⲟⲩⲥ.	ϩⲓⲟⲩⲥ.					ϩⲓⲟⲩⲥ.	ϩⲓⲟⲩⲥ.			ϩⲓⲟⲩⲥ.	ϩⲓⲟⲩⲥ.									0
1899	196	0	(B) eusop	0				350a	7	2010-02-14	1900-01-01	vagrant		https://pishoyg.github.io/crum/1899.html	(B) ⲉⲩⲥⲟⲡ	(B) ⲉⲩⲥⲟⲡ	(B) ⲉⲩⲥⲟⲡ	(B) ⲉⲩⲥⲟⲡ	ⲉⲩⲥⲟⲡ	(B) ⲉⲩⲥⲟⲡ	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=350a	350	a											ⲉⲩⲥⲟⲡ	ⲉⲩⲥⲟⲡ									0
1900	196	0	(S) Hmps.	0	at time, when	at time, when		350a	8	2010-02-14	1900-01-01	vagrant		https://pishoyg.github.io/crum/1900.html	(S) ϩⲙⲡⲥ.	(S) ϩⲙⲡⲥ.	(S) ϩⲙⲡⲥ.	(S) ϩⲙⲡⲥ.	ϩⲙⲡⲥ.	(S) ϩⲙⲡⲥ.	-		at time, when	at time, when	at time, when	at time, when	at time, when	at time, when	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=350a	350	a	ϩⲙⲡⲥ.	ϩⲙⲡⲥ.																			0
1901	196	0	(S,B,F) kata s.	0	from time to time	from time to time		350a	9	2010-02-14	1900-01-01	vagrant		https://pishoyg.github.io/crum/1901.html	(S, B, F) ⲕⲁⲧⲁ ⲥ.	(S, B, F) ⲕⲁⲧⲁ ⲥ.	(S, B, F) ⲕⲁⲧⲁ ⲥ.	(S, B, F) ⲕⲁⲧⲁ ⲥ.	ⲕⲁⲧⲁ ⲥ.	(S, B, F) ⲕⲁⲧⲁ ⲥ.	-		from time to time	from time to time	from time to time	from time to time	from time to time	from time to time	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=350a	350	a	ⲕⲁⲧⲁ ⲥ.	ⲕⲁⲧⲁ ⲥ.									ⲕⲁⲧⲁ ⲥ.	ⲕⲁⲧⲁ ⲥ.	ⲕⲁⲧⲁ ⲥ.	ⲕⲁⲧⲁ ⲥ.							0
