key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	key-link	word-parsed	word-parsed-no-ref	word-parsed-no-html	word-parsed-no-ref-no-html	word-title	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-html	en-parsed-no-greek	en-parsed-light-greek	en-parsed-link-light-greek	en-parsed-no-greek-no-html	crum-link	crum-page	crum-column	dialect-S	lemma-S	dialect-Sa	lemma-Sa	dialect-Sf	lemma-Sf	dialect-A	lemma-A	dialect-sA	lemma-sA	dialect-B	lemma-B	dialect-F	lemma-F	dialect-Fb	lemma-Fb	dialect-O	lemma-O	dialect-NH	lemma-NH	depth
2494	454	0	Hapra	0	as to, in respect of	as to, in respect of		287b	1	2010-03-01	1900-01-01	vagrant		https://pishoyg.github.io/crum/2494.html	ϩⲁⲡⲣⲁ	ϩⲁⲡⲣⲁ	ϩⲁⲡⲣⲁ	ϩⲁⲡⲣⲁ	ϩⲁⲡⲣⲁ	ϩⲁⲡⲣⲁ	-		as to, in respect of	as to, in respect of	as to, in respect of	as to, in respect of	as to, in respect of	as to, in respect of	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=287b	287	b	ϩⲁⲡⲣⲁ	ϩⲁⲡⲣⲁ	ϩⲁⲡⲣⲁ	ϩⲁⲡⲣⲁ	ϩⲁⲡⲣⲁ	ϩⲁⲡⲣⲁ	ϩⲁⲡⲣⲁ	ϩⲁⲡⲣⲁ	ϩⲁⲡⲣⲁ	ϩⲁⲡⲣⲁ	ϩⲁⲡⲣⲁ	ϩⲁⲡⲣⲁ	ϩⲁⲡⲣⲁ	ϩⲁⲡⲣⲁ	ϩⲁⲡⲣⲁ	ϩⲁⲡⲣⲁ	ϩⲁⲡⲣⲁ	ϩⲁⲡⲣⲁ	ϩⲁⲡⲣⲁ	ϩⲁⲡⲣⲁ	0
3188	455	0	r nS.,o nS.	0	become dust /$gk: [[leptunein]]$/	become dust /$gk: [[leptunein]]$/	leptunein	612b	1	2010-03-18	1900-01-01	vagrant		https://pishoyg.github.io/crum/3188.html	ⲣ ⲛϣ., ⲟ ⲛϣ.	ⲣ ⲛϣ., ⲟ ⲛϣ.	ⲣ ⲛϣ., ⲟ ⲛϣ.	ⲣ ⲛϣ., ⲟ ⲛϣ.	ⲣ ⲛϣ., ⲟ ⲛϣ.	ⲣ ⲛϣ., ⲟ ⲛϣ.	-	λεπτυνειν	become dust [λεπτυνειν]	become dust [λεπτυνειν]	become dust	"become dust <span style=""opacity:0.7"">[λεπτυνειν]</span>"	"become dust <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%BB%CE%B5%CF%80%CF%84%CF%85%CE%BD%CE%B5%CE%B9%CE%BD"">λεπτυνειν</a>]</span>"	become dust	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=612b	612	b	ⲣ ⲛϣ., ⲟ ⲛϣ.	ⲣ ⲛϣ.	ⲣ ⲛϣ., ⲟ ⲛϣ.	ⲣ ⲛϣ.	ⲣ ⲛϣ., ⲟ ⲛϣ.	ⲣ ⲛϣ.	ⲣ ⲛϣ., ⲟ ⲛϣ.	ⲣ ⲛϣ.	ⲣ ⲛϣ., ⲟ ⲛϣ.	ⲣ ⲛϣ.	ⲣ ⲛϣ., ⲟ ⲛϣ.	ⲣ ⲛϣ.	ⲣ ⲛϣ., ⲟ ⲛϣ.	ⲣ ⲛϣ.	ⲣ ⲛϣ., ⲟ ⲛϣ.	ⲣ ⲛϣ.	ⲣ ⲛϣ., ⲟ ⲛϣ.	ⲣ ⲛϣ.	ⲣ ⲛϣ., ⲟ ⲛϣ.	ⲣ ⲛϣ.	0
816	456	0	(B) ^^ e-	0	remain by, wait upon, continue in /$gk: [[karterein]]$/	remain by, wait upon, continue in /$gk: [[karterein]]$/	karterein	171b	1	2010-02-03	1900-01-01	vagrant		https://pishoyg.github.io/crum/816.html	(B) ― ⲉ-	(B) ― ⲉ-	(B) ― ⲉ-	(B) ― ⲉ-	― ⲉ-	(B) ― ⲉ-	-	καρτερειν	remain by, wait upon, continue in [καρτερειν]	remain by, wait upon, continue in [καρτερειν]	remain by, wait upon, continue in	"remain by, wait upon, continue in <span style=""opacity:0.7"">[καρτερειν]</span>"	"remain by, wait upon, continue in <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%BA%CE%B1%CF%81%CF%84%CE%B5%CF%81%CE%B5%CE%B9%CE%BD"">καρτερειν</a>]</span>"	remain by, wait upon, continue in	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=171b	171	b											― ⲉ-	― ⲉ-									0
814	456	0	(S,B) ^^	1	perseverance, continuance /$gk: [[adolesxeia, karterhsis]]$/ | (as adj B) /$gk: [[endelexismos]]$/	perseverance, continuance /$gk: [[adolesxeia, karterhsis]]$/ | (as adj B) /$gk: [[endelexismos]]$/	adolesxeia, karterhsis, endelexismos	171b	2	2010-02-03	2010-04-07	vagrant	vagrant	https://pishoyg.github.io/crum/814.html	(S, B) ―	(S, B) ―	(S, B) ―	(S, B) ―	―	(S, B) ― (ⲡ)	noun male	αδολεσχεια, καρτερησισ, ενδελεχισμοσ	"perseverance, continuance [αδολεσχεια, καρτερησισ]
<i>as adj B</i> [ενδελεχισμοσ]"	"perseverance, continuance [αδολεσχεια, καρτερησισ]
as adj B [ενδελεχισμοσ]"	"perseverance, continuance 
<i>as adj B</i>"	"perseverance, continuance <span style=""opacity:0.7"">[αδολεσχεια, καρτερησισ]</span>
<i>as adj B</i> <span style=""opacity:0.7"">[ενδελεχισμοσ]</span>"	"perseverance, continuance <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B1%CE%B4%CE%BF%CE%BB%CE%B5%CF%83%CF%87%CE%B5%CE%B9%CE%B1"">αδολεσχεια</a>, <a href=""https://logeion.uchicago.edu/%CE%BA%CE%B1%CF%81%CF%84%CE%B5%CF%81%CE%B7%CF%83%CE%B9%CF%83"">καρτερησισ</a>]</span>
<i>as adj B</i> <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B5%CE%BD%CE%B4%CE%B5%CE%BB%CE%B5%CF%87%CE%B9%CF%83%CE%BC%CE%BF%CF%83"">ενδελεχισμοσ</a>]</span>"	"perseverance, continuance 
as adj B"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=171b	171	b	― (ⲡ)	―									― (ⲡ)	―									0
815	456	0	(B) Jinm.	22	(meaning same)	(meaning same)		171b	3	2010-02-03	1900-01-01	vagrant		https://pishoyg.github.io/crum/815.html	(B) ϫⲓⲛⲙ.	(B) ϫⲓⲛⲙ.	(B) ϫⲓⲛⲙ.	(B) ϫⲓⲛⲙ.	ϫⲓⲛⲙ.	(B) ϫⲓⲛⲙ. (ⲡ/ⲧ)	noun male/female		<i>meaning same</i>	meaning same	<i>meaning same</i>	<i>meaning same</i>	<i>meaning same</i>	meaning same	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=171b	171	b											ϫⲓⲛⲙ. (ⲡ/ⲧ)	ϫⲓⲛⲙ.									0
817	456	0	(S,A,sA,B,F) ^^ ebol	0	(meaning as [moun]) /$gk: [[menein]]$/	(meaning as [moun]) /$gk: [[menein]]$/	menein	171b	4	2010-02-03	1900-01-01	vagrant		https://pishoyg.github.io/crum/817.html	(S, A, sA, B, F) ― ⲉⲃⲟⲗ	(S, A, sA, B, F) ― ⲉⲃⲟⲗ	(S, A, sA, B, F) ― ⲉⲃⲟⲗ	(S, A, sA, B, F) ― ⲉⲃⲟⲗ	― ⲉⲃⲟⲗ	(S, A, sA, B, F) ― ⲉⲃⲟⲗ	-	μενειν	<i>meaning as ⲙⲟⲩⲛ</i> [μενειν]	meaning as ⲙⲟⲩⲛ [μενειν]	<i>meaning as ⲙⲟⲩⲛ</i>	"<i>meaning as ⲙⲟⲩⲛ</i> <span style=""opacity:0.7"">[μενειν]</span>"	"<i>meaning as ⲙⲟⲩⲛ</i> <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%BC%CE%B5%CE%BD%CE%B5%CE%B9%CE%BD"">μενειν</a>]</span>"	meaning as ⲙⲟⲩⲛ	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=171b	171	b	― ⲉⲃⲟⲗ	― ⲉⲃⲟⲗ					― ⲉⲃⲟⲗ	― ⲉⲃⲟⲗ	― ⲉⲃⲟⲗ	― ⲉⲃⲟⲗ	― ⲉⲃⲟⲗ	― ⲉⲃⲟⲗ	― ⲉⲃⲟⲗ	― ⲉⲃⲟⲗ							0
4379	456	0	(S,B) ^^ ebol	1	continuance, perseverance /$gk: [[parelkusis, endelexismos]]$/ | (adverbial /*oftenest*/ [Hn-, Kenoum. eb.]), continually /$gk: [[endelexws, adialeiptws]]$/	continuance, perseverance /$gk: [[parelkusis, endelexismos]]$/ | (adverbial /*oftenest*/ [Hn-, Kenoum. eb.]), continually /$gk: [[endelexws, adialeiptws]]$/	parelkusis, endelexismos, endelexws, adialeiptws	172a	5	2010-04-07	1900-01-01	vagrant		https://pishoyg.github.io/crum/4379.html	(S, B) ― ⲉⲃⲟⲗ	(S, B) ― ⲉⲃⲟⲗ	(S, B) ― ⲉⲃⲟⲗ	(S, B) ― ⲉⲃⲟⲗ	― ⲉⲃⲟⲗ	(S, B) ― ⲉⲃⲟⲗ (ⲡ)	noun male	παρελκυσισ, ενδελεχισμοσ, ενδελεχωσ, αδιαλειπτωσ	"continuance, perseverance [παρελκυσισ, ενδελεχισμοσ]
<i>adverbial (oftenest) ϩⲛ-, ϧⲉⲛⲟⲩⲙ. ⲉⲃ.</i>, continually [ενδελεχωσ, αδιαλειπτωσ]"	"continuance, perseverance [παρελκυσισ, ενδελεχισμοσ]
adverbial (oftenest) ϩⲛ-, ϧⲉⲛⲟⲩⲙ. ⲉⲃ., continually [ενδελεχωσ, αδιαλειπτωσ]"	"continuance, perseverance 
<i>adverbial (oftenest) ϩⲛ-, ϧⲉⲛⲟⲩⲙ. ⲉⲃ.</i>, continually"	"continuance, perseverance <span style=""opacity:0.7"">[παρελκυσισ, ενδελεχισμοσ]</span>
<i>adverbial (oftenest) ϩⲛ-, ϧⲉⲛⲟⲩⲙ. ⲉⲃ.</i>, continually <span style=""opacity:0.7"">[ενδελεχωσ, αδιαλειπτωσ]</span>"	"continuance, perseverance <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%80%CE%B1%CF%81%CE%B5%CE%BB%CE%BA%CF%85%CF%83%CE%B9%CF%83"">παρελκυσισ</a>, <a href=""https://logeion.uchicago.edu/%CE%B5%CE%BD%CE%B4%CE%B5%CE%BB%CE%B5%CF%87%CE%B9%CF%83%CE%BC%CE%BF%CF%83"">ενδελεχισμοσ</a>]</span>
<i>adverbial (oftenest) ϩⲛ-, ϧⲉⲛⲟⲩⲙ. ⲉⲃ.</i>, continually <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B5%CE%BD%CE%B4%CE%B5%CE%BB%CE%B5%CF%87%CF%89%CF%83"">ενδελεχωσ</a>, <a href=""https://logeion.uchicago.edu/%CE%B1%CE%B4%CE%B9%CE%B1%CE%BB%CE%B5%CE%B9%CF%80%CF%84%CF%89%CF%83"">αδιαλειπτωσ</a>]</span>"	"continuance, perseverance 
adverbial (oftenest) ϩⲛ-, ϧⲉⲛⲟⲩⲙ. ⲉⲃ., continually"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=172a	172	a	― ⲉⲃⲟⲗ (ⲡ)	― ⲉⲃⲟⲗ									― ⲉⲃⲟⲗ (ⲡ)	― ⲉⲃⲟⲗ									0
1292	457	0		99	tr :	tr :		243a	1	2010-02-08	1900-01-01	vagrant		https://pishoyg.github.io/crum/1292.html							HEADER		tr :	tr :	tr :	tr :	tr :	tr :	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=243a	243	a																					0
1293	457	1292	n. eHoun e-,n. eKoun e-	0	yoke to, join to	yoke to, join to		243a	2	2010-02-08	2010-02-10	vagrant	vagrant	https://pishoyg.github.io/crum/1293.html	ⲛ. ⲉϩⲟⲩⲛ ⲉ-, ⲛ. ⲉϧⲟⲩⲛ ⲉ-	ⲛ. ⲉϩⲟⲩⲛ ⲉ-, ⲛ. ⲉϧⲟⲩⲛ ⲉ-	ⲛ. ⲉϩⲟⲩⲛ ⲉ-, ⲛ. ⲉϧⲟⲩⲛ ⲉ-	ⲛ. ⲉϩⲟⲩⲛ ⲉ-, ⲛ. ⲉϧⲟⲩⲛ ⲉ-	ⲛ. ⲉϩⲟⲩⲛ ⲉ-, ⲛ. ⲉϧⲟⲩⲛ ⲉ-	ⲛ. ⲉϩⲟⲩⲛ ⲉ-, ⲛ. ⲉϧⲟⲩⲛ ⲉ-	-		yoke to, join to	yoke to, join to	yoke to, join to	yoke to, join to	yoke to, join to	yoke to, join to	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=243a	243	a	ⲛ. ⲉϩⲟⲩⲛ ⲉ-, ⲛ. ⲉϧⲟⲩⲛ ⲉ-	ⲛ. ⲉϩⲟⲩⲛ ⲉ-	ⲛ. ⲉϩⲟⲩⲛ ⲉ-, ⲛ. ⲉϧⲟⲩⲛ ⲉ-	ⲛ. ⲉϩⲟⲩⲛ ⲉ-	ⲛ. ⲉϩⲟⲩⲛ ⲉ-, ⲛ. ⲉϧⲟⲩⲛ ⲉ-	ⲛ. ⲉϩⲟⲩⲛ ⲉ-	ⲛ. ⲉϩⲟⲩⲛ ⲉ-, ⲛ. ⲉϧⲟⲩⲛ ⲉ-	ⲛ. ⲉϩⲟⲩⲛ ⲉ-	ⲛ. ⲉϩⲟⲩⲛ ⲉ-, ⲛ. ⲉϧⲟⲩⲛ ⲉ-	ⲛ. ⲉϩⲟⲩⲛ ⲉ-	ⲛ. ⲉϩⲟⲩⲛ ⲉ-, ⲛ. ⲉϧⲟⲩⲛ ⲉ-	ⲛ. ⲉϩⲟⲩⲛ ⲉ-	ⲛ. ⲉϩⲟⲩⲛ ⲉ-, ⲛ. ⲉϧⲟⲩⲛ ⲉ-	ⲛ. ⲉϩⲟⲩⲛ ⲉ-	ⲛ. ⲉϩⲟⲩⲛ ⲉ-, ⲛ. ⲉϧⲟⲩⲛ ⲉ-	ⲛ. ⲉϩⲟⲩⲛ ⲉ-	ⲛ. ⲉϩⲟⲩⲛ ⲉ-, ⲛ. ⲉϧⲟⲩⲛ ⲉ-	ⲛ. ⲉϩⲟⲩⲛ ⲉ-	ⲛ. ⲉϩⲟⲩⲛ ⲉ-, ⲛ. ⲉϧⲟⲩⲛ ⲉ-	ⲛ. ⲉϩⲟⲩⲛ ⲉ-	1
1462	457	0		99	intr :	intr :		243a	3	2010-02-10	1900-01-01	vagrant		https://pishoyg.github.io/crum/1462.html							HEADER		intr :	intr :	intr :	intr :	intr :	intr :	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=243a	243	a																					0
1295	457	1462	n. mn-	0	be united with	be united with		243a	4	2010-02-08	2010-02-10	vagrant	vagrant	https://pishoyg.github.io/crum/1295.html	ⲛ. ⲙⲛ-	ⲛ. ⲙⲛ-	ⲛ. ⲙⲛ-	ⲛ. ⲙⲛ-	ⲛ. ⲙⲛ-	ⲛ. ⲙⲛ-	-		be united with	be united with	be united with	be united with	be united with	be united with	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=243a	243	a	ⲛ. ⲙⲛ-	ⲛ. ⲙⲛ-	ⲛ. ⲙⲛ-	ⲛ. ⲙⲛ-	ⲛ. ⲙⲛ-	ⲛ. ⲙⲛ-	ⲛ. ⲙⲛ-	ⲛ. ⲙⲛ-	ⲛ. ⲙⲛ-	ⲛ. ⲙⲛ-	ⲛ. ⲙⲛ-	ⲛ. ⲙⲛ-	ⲛ. ⲙⲛ-	ⲛ. ⲙⲛ-	ⲛ. ⲙⲛ-	ⲛ. ⲙⲛ-	ⲛ. ⲙⲛ-	ⲛ. ⲙⲛ-	ⲛ. ⲙⲛ-	ⲛ. ⲙⲛ-	1
1296	457	0	(S) naHb,naHeb (S,sA,B) naHbeF (A) naHbF (F) neHbeF	1	yoke /$gk: [[zugos]]$/	yoke /$gk: [[zugos]]$/	zugos	243a	5	2010-02-08	2010-02-10	vagrant	vagrant	https://pishoyg.github.io/crum/1296.html	"(S) ⲛⲁϩⲃ, ⲛⲁϩⲉⲃ
(S, sA, B) ⲛⲁϩⲃⲉϥ
(A) ⲛⲁϩⲃϥ
(F) ⲛⲉϩⲃⲉϥ"	"(S) ⲛⲁϩⲃ, ⲛⲁϩⲉⲃ
(S, sA, B) ⲛⲁϩⲃⲉϥ
(A) ⲛⲁϩⲃϥ
(F) ⲛⲉϩⲃⲉϥ"	"(S) ⲛⲁϩⲃ, ⲛⲁϩⲉⲃ
(S, sA, B) ⲛⲁϩⲃⲉϥ
(A) ⲛⲁϩⲃϥ
(F) ⲛⲉϩⲃⲉϥ"	"(S) ⲛⲁϩⲃ, ⲛⲁϩⲉⲃ
(S, sA, B) ⲛⲁϩⲃⲉϥ
(A) ⲛⲁϩⲃϥ
(F) ⲛⲉϩⲃⲉϥ"	ⲛⲁϩⲃ, ⲛⲁϩⲉⲃ, ⲛⲁϩⲃⲉϥ, ⲛⲁϩⲃϥ, ⲛⲉϩⲃⲉϥ	"(S) ⲛⲁϩⲃ, ⲛⲁϩⲉⲃ (ⲡ)
(S, sA, B) ⲛⲁϩⲃⲉϥ (ⲡ)
(A) ⲛⲁϩⲃϥ (ⲡ)
(F) ⲛⲉϩⲃⲉϥ (ⲡ)"	noun male	ζυγοσ	yoke [ζυγοσ]	yoke [ζυγοσ]	yoke	"yoke <span style=""opacity:0.7"">[ζυγοσ]</span>"	"yoke <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B6%CF%85%CE%B3%CE%BF%CF%83"">ζυγοσ</a>]</span>"	yoke	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=243a	243	a	"ⲛⲁϩⲃ, ⲛⲁϩⲉⲃ (ⲡ)
ⲛⲁϩⲃⲉϥ (ⲡ)"	ⲛⲁϩⲃ					ⲛⲁϩⲃϥ (ⲡ)	ⲛⲁϩⲃϥ	ⲛⲁϩⲃⲉϥ (ⲡ)	ⲛⲁϩⲃⲉϥ	ⲛⲁϩⲃⲉϥ (ⲡ)	ⲛⲁϩⲃⲉϥ	ⲛⲉϩⲃⲉϥ (ⲡ)	ⲛⲉϩⲃⲉϥ							0
1297	457	1296	(S) tournaHbe *^or ? [t-ourn.]^*	3	yoke-strap /$gk: [[zugodesmion]]$/	yoke-strap /$gk: [[zugodesmion]]$/	zugodesmion	243a	6	2010-02-08	2010-04-07	vagrant	vagrant	https://pishoyg.github.io/crum/1297.html	(S) ⲧⲟⲩⲣⲛⲁϩⲃⲉ {or ? ⲧ-ⲟⲩⲣⲛ.}	(S) ⲧⲟⲩⲣⲛⲁϩⲃⲉ {or ? ⲧ-ⲟⲩⲣⲛ.}	(S) ⲧⲟⲩⲣⲛⲁϩⲃⲉ {or ? ⲧ-ⲟⲩⲣⲛ.}	(S) ⲧⲟⲩⲣⲛⲁϩⲃⲉ {or ? ⲧ-ⲟⲩⲣⲛ.}	ⲧⲟⲩⲣⲛⲁϩⲃⲉ {or ? ⲧ-ⲟⲩⲣⲛ.}	(S) ⲧⲟⲩⲣⲛⲁϩⲃⲉ {or ? ⲧ-ⲟⲩⲣⲛ.} (noun)	noun	ζυγοδεσμιον	yoke-strap [ζυγοδεσμιον]	yoke-strap [ζυγοδεσμιον]	yoke-strap	"yoke-strap <span style=""opacity:0.7"">[ζυγοδεσμιον]</span>"	"yoke-strap <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B6%CF%85%CE%B3%CE%BF%CE%B4%CE%B5%CF%83%CE%BC%CE%B9%CE%BF%CE%BD"">ζυγοδεσμιον</a>]</span>"	yoke-strap	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=243a	243	a	ⲧⲟⲩⲣⲛⲁϩⲃⲉ {or ? ⲧ-ⲟⲩⲣⲛ.} (noun)	ⲧⲟⲩⲣⲛⲁϩⲃⲉ {or ? ⲧ-ⲟⲩⲣⲛ.}																			1
1298	457	1296	(S) Fain. (S,A) FainaHbeF	1	yokebearer, (beast of burden) /$gk: [[upozugion]]$/	yokebearer, (beast of burden) /$gk: [[upozugion]]$/	upozugion	243a	7	2010-02-08	2010-04-07	vagrant	vagrant	https://pishoyg.github.io/crum/1298.html	"(S) ϥⲁⲓⲛ.
(S, A) ϥⲁⲓⲛⲁϩⲃⲉϥ"	"(S) ϥⲁⲓⲛ.
(S, A) ϥⲁⲓⲛⲁϩⲃⲉϥ"	"(S) ϥⲁⲓⲛ.
(S, A) ϥⲁⲓⲛⲁϩⲃⲉϥ"	"(S) ϥⲁⲓⲛ.
(S, A) ϥⲁⲓⲛⲁϩⲃⲉϥ"	ϥⲁⲓⲛ., ϥⲁⲓⲛⲁϩⲃⲉϥ	"(S) ϥⲁⲓⲛ. (ⲡ)
(S, A) ϥⲁⲓⲛⲁϩⲃⲉϥ (ⲡ)"	noun male	υποζυγιον	yokebearer, <i>beast of burden</i> [υποζυγιον]	yokebearer, beast of burden [υποζυγιον]	yokebearer, <i>beast of burden</i>	"yokebearer, <i>beast of burden</i> <span style=""opacity:0.7"">[υποζυγιον]</span>"	"yokebearer, <i>beast of burden</i> <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%85%CF%80%CE%BF%CE%B6%CF%85%CE%B3%CE%B9%CE%BF%CE%BD"">υποζυγιον</a>]</span>"	yokebearer, beast of burden	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=243a	243	a	"ϥⲁⲓⲛ. (ⲡ)
ϥⲁⲓⲛⲁϩⲃⲉϥ (ⲡ)"	ϥⲁⲓⲛ.					ϥⲁⲓⲛⲁϩⲃⲉϥ (ⲡ)	ϥⲁⲓⲛⲁϩⲃⲉϥ													1
1299	457	0	(S) naHb,naHbF,naHbe (B) naHbi,naHboui (F) neHbi	4	shoulder, back /$gk: [[wmos]]$/ | neck /$gk: [[traxhlos]]$/	shoulder, back /$gk: [[wmos]]$/ | neck /$gk: [[traxhlos]]$/	wmos, traxhlos	243a	8	2010-02-08	2010-02-10	vagrant	vagrant	https://pishoyg.github.io/crum/1299.html	"(S) ⲛⲁϩⲃ, ⲛⲁϩⲃϥ, ⲛⲁϩⲃⲉ
(B) ⲛⲁϩⲃⲓ, ⲛⲁϩⲃⲟⲩⲓ
(F) ⲛⲉϩⲃⲓ"	"(S) ⲛⲁϩⲃ, ⲛⲁϩⲃϥ, ⲛⲁϩⲃⲉ
(B) ⲛⲁϩⲃⲓ, ⲛⲁϩⲃⲟⲩⲓ
(F) ⲛⲉϩⲃⲓ"	"(S) ⲛⲁϩⲃ, ⲛⲁϩⲃϥ, ⲛⲁϩⲃⲉ
(B) ⲛⲁϩⲃⲓ, ⲛⲁϩⲃⲟⲩⲓ
(F) ⲛⲉϩⲃⲓ"	"(S) ⲛⲁϩⲃ, ⲛⲁϩⲃϥ, ⲛⲁϩⲃⲉ
(B) ⲛⲁϩⲃⲓ, ⲛⲁϩⲃⲟⲩⲓ
(F) ⲛⲉϩⲃⲓ"	ⲛⲁϩⲃ, ⲛⲁϩⲃϥ, ⲛⲁϩⲃⲉ, ⲛⲁϩⲃⲓ, ⲛⲁϩⲃⲟⲩⲓ, ⲛⲉϩⲃⲓ	"(S) ⲛⲁϩⲃ, ⲛⲁϩⲃϥ, ⲛⲁϩⲃⲉ (ⲧ)
(B) ⲛⲁϩⲃⲓ, ⲛⲁϩⲃⲟⲩⲓ (ⲧ)
(F) ⲛⲉϩⲃⲓ (ⲧ)"	noun female	ωμοσ, τραχηλοσ	"shoulder, back [ωμοσ]
neck [τραχηλοσ]"	"shoulder, back [ωμοσ]
neck [τραχηλοσ]"	"shoulder, back 
neck"	"shoulder, back <span style=""opacity:0.7"">[ωμοσ]</span>
neck <span style=""opacity:0.7"">[τραχηλοσ]</span>"	"shoulder, back <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%89%CE%BC%CE%BF%CF%83"">ωμοσ</a>]</span>
neck <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%84%CF%81%CE%B1%CF%87%CE%B7%CE%BB%CE%BF%CF%83"">τραχηλοσ</a>]</span>"	"shoulder, back 
neck"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=243a	243	a	ⲛⲁϩⲃ, ⲛⲁϩⲃϥ, ⲛⲁϩⲃⲉ (ⲧ)	ⲛⲁϩⲃ									ⲛⲁϩⲃⲓ, ⲛⲁϩⲃⲟⲩⲓ (ⲧ)	ⲛⲁϩⲃⲓ	ⲛⲉϩⲃⲓ (ⲧ)	ⲛⲉϩⲃⲓ							0
1300	457	1299	(S,B) Si nn.	3	shoulder-measure, (height of shoulders) /$gk: [[uperwmia]]$/	shoulder-measure, (height of shoulders) /$gk: [[uperwmia]]$/	uperwmia	243b	9	2010-02-08	2010-04-07	vagrant	vagrant	https://pishoyg.github.io/crum/1300.html	(S, B) ϣⲓ ⲛⲛ.	(S, B) ϣⲓ ⲛⲛ.	(S, B) ϣⲓ ⲛⲛ.	(S, B) ϣⲓ ⲛⲛ.	ϣⲓ ⲛⲛ.	(S, B) ϣⲓ ⲛⲛ. (noun)	noun	υπερωμια	shoulder-measure, <i>height of shoulders</i> [υπερωμια]	shoulder-measure, height of shoulders [υπερωμια]	shoulder-measure, <i>height of shoulders</i>	"shoulder-measure, <i>height of shoulders</i> <span style=""opacity:0.7"">[υπερωμια]</span>"	"shoulder-measure, <i>height of shoulders</i> <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%85%CF%80%CE%B5%CF%81%CF%89%CE%BC%CE%B9%CE%B1"">υπερωμια</a>]</span>"	shoulder-measure, height of shoulders	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=243b	243	b	ϣⲓ ⲛⲛ. (noun)	ϣⲓ ⲛⲛ.									ϣⲓ ⲛⲛ. (noun)	ϣⲓ ⲛⲛ.									1
1301	457	1299	(S) Hbs n.	1	shoulder-covering, (vestment) /$gk: [[epwmis]]$/	shoulder-covering, (vestment) /$gk: [[epwmis]]$/	epwmis	243b	10	2010-02-08	2010-04-07	vagrant	vagrant	https://pishoyg.github.io/crum/1301.html	(S) ϩⲃⲥ ⲛ.	(S) ϩⲃⲥ ⲛ.	(S) ϩⲃⲥ ⲛ.	(S) ϩⲃⲥ ⲛ.	ϩⲃⲥ ⲛ.	(S) ϩⲃⲥ ⲛ. (ⲡ)	noun male	επωμισ	shoulder-covering, <i>vestment</i> [επωμισ]	shoulder-covering, vestment [επωμισ]	shoulder-covering, <i>vestment</i>	"shoulder-covering, <i>vestment</i> <span style=""opacity:0.7"">[επωμισ]</span>"	"shoulder-covering, <i>vestment</i> <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B5%CF%80%CF%89%CE%BC%CE%B9%CF%83"">επωμισ</a>]</span>"	shoulder-covering, vestment	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=243b	243	b	ϩⲃⲥ ⲛ. (ⲡ)	ϩⲃⲥ ⲛ.																			1
