key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	word-parsed	word-parsed-classify	word-title	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-greek	crum-link	dialect-S	dialect-Sa	dialect-Sf	dialect-A	dialect-sA	dialect-B	dialect-F	dialect-Fb	dialect-O	dialect-NH	depth
4340	43	4339	(S) ^^ e-	0	cease from, leave /$gk: [[afienai]]$/	cease from, leave /$gk: [[afienai]]$/	afienai	135b	2	2010-04-06	1900-01-01	vagrant		(S) ― ⲉ-	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">― ⲉ-</span></span>"	― ⲉ-	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">― ⲉ-</span></span>"	-	αφιεναι	cease from, leave [αφιεναι]	cease from, leave	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=135b	― ⲉ-										1
4341	43	4339	(S) ^^ n-	0	cease, recede from	cease, recede from		135b	3	2010-04-06	1900-01-01	vagrant		(S) ― ⲛ-	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">― ⲛ-</span></span>"	― ⲛ-	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">― ⲛ-</span></span>"	-		cease, recede from	cease, recede from	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=135b	― ⲛ-										1
4342	43	4339	(S) ^^ oube-	0	cease from opposing	cease from opposing		135b	4	2010-04-06	1900-01-01	vagrant		(S) ― ⲟⲩⲃⲉ-	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">― ⲟⲩⲃⲉ-</span></span>"	― ⲟⲩⲃⲉ-	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">― ⲟⲩⲃⲉ-</span></span>"	-		cease from opposing	cease from opposing	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=135b	― ⲟⲩⲃⲉ-										1
4343	43	4339	(S) ^^ oute-	0	cease from among	cease from among		136a	5	2010-04-06	1900-01-01	vagrant		(S) ― ⲟⲩⲧⲉ-	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">― ⲟⲩⲧⲉ-</span></span>"	― ⲟⲩⲧⲉ-	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">― ⲟⲩⲧⲉ-</span></span>"	-		cease from among	cease from among	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=136a	― ⲟⲩⲧⲉ-										1
4344	43	4339	(S,sA) ^^ Ha-	0	cease from, leave, allow /$gk: [[afienai, anienai, afistanai]]$/	cease from, leave, allow /$gk: [[afienai, anienai, afistanai]]$/	afienai, anienai, afistanai	136a	6	2010-04-06	1900-01-01	vagrant		(S, sA) ― ϩⲁ-	"<span class=""word S sA""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect sA"">sA</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S sA"">― ϩⲁ-</span></span>"	― ϩⲁ-	"<span class=""word S sA""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect sA"">sA</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S sA"">― ϩⲁ-</span></span>"	-	αφιεναι, ανιεναι, αφισταναι	cease from, leave, allow [αφιεναι, ανιεναι, αφισταναι]	cease from, leave, allow	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=136a	― ϩⲁ-				― ϩⲁ-						1
4345	43	4339	(S) ^^ Habol- (F) ^^ Habal n-	0	depart from	depart from		136a	7	2010-04-06	1900-01-01	vagrant		"(S) ― ϩⲁⲃⲟⲗ-
(F) ― ϩⲁⲃⲁⲗ ⲛ-"	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">― ϩⲁⲃⲟⲗ-</span></span>
<span class=""word F""><span class=""dialect-parenthesis"">(</span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling F"">― ϩⲁⲃⲁⲗ ⲛ-</span></span>"	― ϩⲁⲃⲟⲗ-, ― ϩⲁⲃⲁⲗ ⲛ-	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">― ϩⲁⲃⲟⲗ-</span></span>
<span class=""word F""><span class=""dialect-parenthesis"">(</span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling F"">― ϩⲁⲃⲁⲗ ⲛ-</span></span>"	-		depart from	depart from	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=136a	― ϩⲁⲃⲟⲗ-						― ϩⲁⲃⲁⲗ ⲛ-				1
8865	43	4339	"(S) ^^ HaHtn- *^<a href=ext Gospel of Judas;824;4;9;nai de ntereFJoou aFlo HathF nGi ihs"">Ext</a>^*"""	0	leave with (/*?*/)	leave with (/*?*/)		0a	8	2011-02-13	2011-02-13	vagrant	vagrant	(S) ― ϩⲁϩⲧⲛ- {ext Gospel of Judas; 824; 4; 9; ⲛⲁⲓ ⲇⲉ ⲛⲧⲉⲣⲉϥϫⲟⲟⲩ ⲁϥⲗⲟ ϩⲁⲧⲏϥ ⲛϭⲓ ⲓⲏⲥ; Ext}	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">― ϩⲁϩⲧⲛ-</span> <span class=""nag-hammadi"">{ext Gospel of Judas; 824; 4; 9; ⲛⲁⲓ ⲇⲉ ⲛⲧⲉⲣⲉϥϫⲟⲟⲩ ⲁϥⲗⲟ ϩⲁⲧⲏϥ ⲛϭⲓ ⲓⲏⲥ; Ext}</span></span>"	― ϩⲁϩⲧⲛ-	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">― ϩⲁϩⲧⲛ-</span></span>"	-		leave with <i>(?)</i>	leave with <i>(?)</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=0a	― ϩⲁϩⲧⲛ-										1
4346	43	4339	(S) ^^ Hi-	0	cease, depart from	cease, depart from		136a	9	2010-04-06	1900-01-01	vagrant		(S) ― ϩⲓ-	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">― ϩⲓ-</span></span>"	― ϩⲓ-	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">― ϩⲓ-</span></span>"	-		cease, depart from	cease, depart from	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=136a	― ϩⲓ-										1
4347	43	4339	(S) ^^ Hn-	0	cease from, quit	cease from, quit		136a	10	2010-04-06	1900-01-01	vagrant		(S) ― ϩⲛ-	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">― ϩⲛ-</span></span>"	― ϩⲛ-	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">― ϩⲛ-</span></span>"	-		cease from, quit	cease from, quit	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=136a	― ϩⲛ-										1
5577	43	4339	(S) ^^ ebol Hn-,^^ ebol n-	0				136a	11	2010-06-05	1900-01-01	vagrant		(S) ― ⲉⲃⲟⲗ ϩⲛ-, ― ⲉⲃⲟⲗ ⲛ-	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">― ⲉⲃⲟⲗ ϩⲛ-</span><span class=""spelling-comma"">, </span><span class=""spelling S"">― ⲉⲃⲟⲗ ⲛ-</span></span>"	― ⲉⲃⲟⲗ ϩⲛ-, ― ⲉⲃⲟⲗ ⲛ-	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">― ⲉⲃⲟⲗ ϩⲛ-</span><span class=""spelling-comma"">, </span><span class=""spelling S"">― ⲉⲃⲟⲗ ⲛ-</span></span>"	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=136a	― ⲉⲃⲟⲗ ϩⲛ-, ― ⲉⲃⲟⲗ ⲛ-										1
4348	43	4339	(S) ^^ Hrai *^? [eHrai]^*	0	(obscure)	(obscure)		136a	12	2010-04-06	1900-01-01	vagrant		(S) ― ϩⲣⲁⲓ {? ⲉϩⲣⲁⲓ}	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">― ϩⲣⲁⲓ {? ⲉϩⲣⲁⲓ}</span></span>"	― ϩⲣⲁⲓ {? ⲉϩⲣⲁⲓ}	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">― ϩⲣⲁⲓ {? ⲉϩⲣⲁⲓ}</span></span>"	-		<i>obscure</i>	<i>obscure</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=136a	― ϩⲣⲁⲓ {? ⲉϩⲣⲁⲓ}										1
4349	43	4339	(S) ^^ Hirn-	0	depart from above, upon	depart from above, upon		136a	13	2010-04-06	1900-01-01	vagrant		(S) ― ϩⲓⲣⲛ-	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">― ϩⲓⲣⲛ-</span></span>"	― ϩⲓⲣⲛ-	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">― ϩⲓⲣⲛ-</span></span>"	-		depart from above, upon	depart from above, upon	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=136a	― ϩⲓⲣⲛ-										1
4350	43	4339	(S) ^^ HiJn-	0	cease from	cease from		136a	14	2010-04-06	1900-01-01	vagrant		(S) ― ϩⲓϫⲛ-	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">― ϩⲓϫⲛ-</span></span>"	― ϩⲓϫⲛ-	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">― ϩⲓϫⲛ-</span></span>"	-		cease from	cease from	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=136a	― ϩⲓϫⲛ-										1
4351	43	0		99	With following adverb:	With following adverb:		136a	15	2010-04-06	1900-01-01	vagrant						HEADER		With following adverb:	With following adverb:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=136a											0
4352	43	4351	(sA) ^^ abal	0	cease (from sickness), be healed | desist	cease (from sickness), be healed | desist		136a	16	2010-04-06	1900-01-01	vagrant		(sA) ― ⲁⲃⲁⲗ	"<span class=""word sA""><span class=""dialect-parenthesis"">(</span><span class=""dialect sA"">sA</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling sA"">― ⲁⲃⲁⲗ</span></span>"	― ⲁⲃⲁⲗ	"<span class=""word sA""><span class=""dialect-parenthesis"">(</span><span class=""dialect sA"">sA</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling sA"">― ⲁⲃⲁⲗ</span></span>"	-		"cease <i>from sickness</i>, be healed
desist"	"cease <i>from sickness</i>, be healed
desist"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=136a					― ⲁⲃⲁⲗ						1
4353	43	4351	(S) ^^ mmau	0	cease thence, cease /$gk: [[iasqai, ejagein]]$/	cease thence, cease /$gk: [[iasqai, ejagein]]$/	iasqai, ejagein	136a	17	2010-04-06	1900-01-01	vagrant		(S) ― ⲙⲙⲁⲩ	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">― ⲙⲙⲁⲩ</span></span>"	― ⲙⲙⲁⲩ	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">― ⲙⲙⲁⲩ</span></span>"	-	ιασθαι, εξαγειν	cease thence, cease [ιασθαι, εξαγειν]	cease thence, cease	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=136a	― ⲙⲙⲁⲩ										1
5578	43	4353	..lo mmau. HiJn-	0				136a	18	2010-06-05	2010-06-05	vagrant	vagrant	ⲗⲟ ⲙⲙⲁⲩ. ϩⲓϫⲛ-	"<span class=""word""><span class=""spelling"">ⲗⲟ ⲙⲙⲁⲩ. ϩⲓϫⲛ-</span></span>"	ⲗⲟ ⲙⲙⲁⲩ. ϩⲓϫⲛ-	"<span class=""word""><span class=""spelling"">ⲗⲟ ⲙⲙⲁⲩ. ϩⲓϫⲛ-</span></span>"	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=136a	ⲗⲟ ⲙⲙⲁⲩ. ϩⲓϫⲛ-	ⲗⲟ ⲙⲙⲁⲩ. ϩⲓϫⲛ-	ⲗⲟ ⲙⲙⲁⲩ. ϩⲓϫⲛ-	ⲗⲟ ⲙⲙⲁⲩ. ϩⲓϫⲛ-	ⲗⲟ ⲙⲙⲁⲩ. ϩⲓϫⲛ-	ⲗⲟ ⲙⲙⲁⲩ. ϩⲓϫⲛ-	ⲗⲟ ⲙⲙⲁⲩ. ϩⲓϫⲛ-	ⲗⲟ ⲙⲙⲁⲩ. ϩⲓϫⲛ-	ⲗⲟ ⲙⲙⲁⲩ. ϩⲓϫⲛ-	ⲗⲟ ⲙⲙⲁⲩ. ϩⲓϫⲛ-	2
4354	43	4351	(S) ^^ nbol	0	cease /$gk: [[kopazein]]$/	cease /$gk: [[kopazein]]$/	kopazein	136b	19	2010-04-06	1900-01-01	vagrant		(S) ― ⲛⲃⲟⲗ	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">― ⲛⲃⲟⲗ</span></span>"	― ⲛⲃⲟⲗ	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">― ⲛⲃⲟⲗ</span></span>"	-	κοπαζειν	cease [κοπαζειν]	cease	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=136b	― ⲛⲃⲟⲗ										1
3052	44	0	(S) HaS.	0	(lit) under wonder, wonderful	(lit) under wonder, wonderful		581a	1	2010-03-14	1900-01-01	vagrant		(S) ϩⲁϣ.	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϩⲁϣ.</span></span>"	ϩⲁϣ.	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϩⲁϣ.</span></span>"	-		<i>lit</i> under wonder, wonderful	<i>lit</i> under wonder, wonderful	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=581a	ϩⲁϣ.										0
3053	44	0	HnouS.	0	(as advb), marvellously /$gk: [[qaumastws]]$/	(as advb), marvellously /$gk: [[qaumastws]]$/	qaumastws	581b	2	2010-03-14	1900-01-01	vagrant		ϩⲛⲟⲩϣ.	"<span class=""word""><span class=""spelling"">ϩⲛⲟⲩϣ.</span></span>"	ϩⲛⲟⲩϣ.	"<span class=""word""><span class=""spelling"">ϩⲛⲟⲩϣ.</span></span>"	-	θαυμαστωσ	<i>as advb</i>, marvellously [θαυμαστωσ]	<i>as advb</i>, marvellously	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=581b	ϩⲛⲟⲩϣ.	ϩⲛⲟⲩϣ.	ϩⲛⲟⲩϣ.	ϩⲛⲟⲩϣ.	ϩⲛⲟⲩϣ.	ϩⲛⲟⲩϣ.	ϩⲛⲟⲩϣ.	ϩⲛⲟⲩϣ.	ϩⲛⲟⲩϣ.	ϩⲛⲟⲩϣ.	0
3054	44	0	r S.,er S.,o nS.,oi nS.	2	{intr:} be amazed /$gk: [[qaumastoun]]$/ | {tr:} marvel at, admire	{intr:} be amazed /$gk: [[qaumastoun]]$/ | {tr:} marvel at, admire	qaumastoun	581b	3	2010-03-14	1900-01-01	vagrant		ⲣ ϣ., ⲉⲣ ϣ., ⲟ ⲛϣ., ⲟⲓ ⲛϣ.	"<span class=""word""><span class=""spelling"">ⲣ ϣ.</span><span class=""spelling-comma"">, </span><span class=""spelling"">ⲉⲣ ϣ.</span><span class=""spelling-comma"">, </span><span class=""spelling"">ⲟ ⲛϣ.</span><span class=""spelling-comma"">, </span><span class=""spelling"">ⲟⲓ ⲛϣ.</span></span>"	ⲣ ϣ., ⲉⲣ ϣ., ⲟ ⲛϣ., ⲟⲓ ⲛϣ.	"<span class=""word""><span class=""spelling"">ⲣ ϣ.</span><span class=""spelling-comma"">, </span><span class=""spelling"">ⲉⲣ ϣ.</span><span class=""spelling-comma"">, </span><span class=""spelling"">ⲟ ⲛϣ.</span><span class=""spelling-comma"">, </span><span class=""spelling"">ⲟⲓ ⲛϣ.</span></span>"	verb	θαυμαστουν	"<b>intr:</b> be amazed [θαυμαστουν]
<b>tr:</b> marvel at, admire"	"<b>intr:</b> be amazed 
<b>tr:</b> marvel at, admire"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=581b	ⲣ ϣ., ⲉⲣ ϣ., ⲟ ⲛϣ., ⲟⲓ ⲛϣ.	ⲣ ϣ., ⲉⲣ ϣ., ⲟ ⲛϣ., ⲟⲓ ⲛϣ.	ⲣ ϣ., ⲉⲣ ϣ., ⲟ ⲛϣ., ⲟⲓ ⲛϣ.	ⲣ ϣ., ⲉⲣ ϣ., ⲟ ⲛϣ., ⲟⲓ ⲛϣ.	ⲣ ϣ., ⲉⲣ ϣ., ⲟ ⲛϣ., ⲟⲓ ⲛϣ.	ⲣ ϣ., ⲉⲣ ϣ., ⲟ ⲛϣ., ⲟⲓ ⲛϣ.	ⲣ ϣ., ⲉⲣ ϣ., ⲟ ⲛϣ., ⲟⲓ ⲛϣ.	ⲣ ϣ., ⲉⲣ ϣ., ⲟ ⲛϣ., ⲟⲓ ⲛϣ.	ⲣ ϣ., ⲉⲣ ϣ., ⲟ ⲛϣ., ⲟⲓ ⲛϣ.	ⲣ ϣ., ⲉⲣ ϣ., ⲟ ⲛϣ., ⲟⲓ ⲛϣ.	0
7401	44	3054		99	With following preposition:	With following preposition:		581b	4	2010-08-10	1900-01-01	vagrant						HEADER		With following preposition:	With following preposition:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=581b											1
7402	44	7401	(S,B) ^^^ e-	0				581b	5	2010-08-10	1900-01-01	vagrant		(S, B) <i><b>c</b></i> ⲉ-	"<span class=""word S B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B""><i><b>c</b></i> ⲉ-</span></span>"	ⲉ-	"<span class=""word S B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B"">ⲉ-</span> <span class=""type S B"">(c)</span></span>"	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=581b	ⲉ- (c)					ⲉ- (c)					2
7403	44	7401	(S,B) ^^^ etbe-	0				581b	6	2010-08-10	1900-01-01	vagrant		(S, B) <i><b>c</b></i> ⲉⲧⲃⲉ-	"<span class=""word S B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B""><i><b>c</b></i> ⲉⲧⲃⲉ-</span></span>"	ⲉⲧⲃⲉ-	"<span class=""word S B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B"">ⲉⲧⲃⲉ-</span> <span class=""type S B"">(c)</span></span>"	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=581b	ⲉⲧⲃⲉ- (c)					ⲉⲧⲃⲉ- (c)					2
7404	44	7401	(S,B) ^^^ eJn-	0				581b	7	2010-08-10	1900-01-01	vagrant		(S, B) <i><b>c</b></i> ⲉϫⲛ-	"<span class=""word S B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B""><i><b>c</b></i> ⲉϫⲛ-</span></span>"	ⲉϫⲛ-	"<span class=""word S B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B"">ⲉϫⲛ-</span> <span class=""type S B"">(c)</span></span>"	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=581b	ⲉϫⲛ- (c)					ⲉϫⲛ- (c)					2
7405	44	7401	(S) ^^^ nsa-	0				581b	8	2010-08-10	1900-01-01	vagrant		(S) <i><b>c</b></i> ⲛⲥⲁ-	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S""><i><b>c</b></i> ⲛⲥⲁ-</span></span>"	ⲛⲥⲁ-	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ⲛⲥⲁ-</span> <span class=""type S"">(c)</span></span>"	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=581b	ⲛⲥⲁ- (c)										2
7406	44	7401	(S) ^^^ Hn-	0				581b	9	2010-08-10	1900-01-01	vagrant		(S) <i><b>c</b></i> ϩⲛ-	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S""><i><b>c</b></i> ϩⲛ-</span></span>"	ϩⲛ-	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϩⲛ-</span> <span class=""type S"">(c)</span></span>"	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=581b	ϩⲛ- (c)										2
7407	44	7401	(B) ^^^ HiJen-	0				581b	10	2010-08-10	1900-01-01	vagrant		(B) <i><b>c</b></i> ϩⲓϫⲉⲛ-	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B""><i><b>c</b></i> ϩⲓϫⲉⲛ-</span></span>"	ϩⲓϫⲉⲛ-	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ϩⲓϫⲉⲛ-</span> <span class=""type B"">(c)</span></span>"	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=581b						ϩⲓϫⲉⲛ- (c)					2
3055	44	0	(B) reFqamie S.	0	wonder worker /$gk: [[qaumatopoios]]$/	wonder worker /$gk: [[qaumatopoios]]$/	qaumatopoios	581b	11	2010-03-14	1900-01-01	vagrant		(B) ⲣⲉϥⲑⲁⲙⲓⲉ ϣ.	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ⲣⲉϥⲑⲁⲙⲓⲉ ϣ.</span></span>"	ⲣⲉϥⲑⲁⲙⲓⲉ ϣ.	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ⲣⲉϥⲑⲁⲙⲓⲉ ϣ.</span></span>"	-	θαυματοποιοσ	wonder worker [θαυματοποιοσ]	wonder worker	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=581b						ⲣⲉϥⲑⲁⲙⲓⲉ ϣ.					0
3056	44	0	(B) Gi S.	0	be amazed	be amazed		581b	12	2010-03-14	1900-01-01	vagrant		(B) ϭⲓ ϣ.	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ϭⲓ ϣ.</span></span>"	ϭⲓ ϣ.	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ϭⲓ ϣ.</span></span>"	-		be amazed	be amazed	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=581b						ϭⲓ ϣ.					0
7468	45	0		99	With following preposition or adverb:	With following preposition or adverb:		598a	1	2010-08-11	1900-01-01	vagrant						HEADER		With following preposition or adverb:	With following preposition or adverb:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=598a											0
7469	45	7468	(B) ^^^ e-	0				598a	2	2010-08-11	1900-01-01	vagrant		(B) <i><b>c</b></i> ⲉ-	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B""><i><b>c</b></i> ⲉ-</span></span>"	ⲉ-	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ⲉ-</span> <span class=""type B"">(c)</span></span>"	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=598a						ⲉ- (c)					1
