key	word	type	cz	en	gr	crum	quality	pos	added	updated	created_by	updated_by	key-link	word-parsed	word-parsed-classify	word-title	word-parsed-prettify	quality-parsed	type-parsed	gr-parsed	en-parsed	en-parsed-no-greek	crum-link	dialect-S	dialect-Sa	dialect-Sf	dialect-A	dialect-sA	dialect-B	dialect-F	dialect-Fb	dialect-O	dialect-NH	key-next	key-prev	crum-pages	derivations-table	derivations-list
2038	(B) SaHl	3	(something used as fuel)	(something used as fuel)		612b	6	0	2010-01-17	1900-01-01	vagrant		https://metremnqymi.com/crum/2038.html	(B) ϣⲁϩⲗ	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ϣⲁϩⲗ</span></span>"	ϣⲁϩⲗ	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ϣⲁϩⲗ</span> <span class=""type B"">(noun)</span></span>"	complete	noun		<i>something used as fuel</i>	<i>something used as fuel</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=612b						ϣⲁϩⲗ (noun)					2039	2037	612		
2039	(S) SaHm	3	(ingredient in recipe)	(ingredient in recipe)		612b	6	0	2010-01-17	1900-01-01	vagrant		https://metremnqymi.com/crum/2039.html	(S) ϣⲁϩⲙ	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϣⲁϩⲙ</span></span>"	ϣⲁϩⲙ	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϣⲁϩⲙ</span> <span class=""type S"">(noun)</span></span>"	complete	noun		<i>ingredient in recipe</i>	<i>ingredient in recipe</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=612b	ϣⲁϩⲙ (noun)										2040	2038	612		
2040	(S) SaHhre	3	(in recipes)	(in recipes)		612b	6	0	2010-01-17	1900-01-01	vagrant		https://metremnqymi.com/crum/2040.html	(S) ϣⲁϩⲏⲣⲉ	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϣⲁϩⲏⲣⲉ</span></span>"	ϣⲁϩⲏⲣⲉ	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϣⲁϩⲏⲣⲉ</span> <span class=""type S"">(noun)</span></span>"	complete	noun		<i>in recipes</i>	<i>in recipes</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=612b	ϣⲁϩⲏⲣⲉ (noun)										2041	2039	612		
2041	(B) SaHSeH,SaHSwH+	2	{intr:} be harsh, rough, hardy /$gk: [[troxus, sklhros]]$/	{intr:} be harsh, rough, hardy /$gk: [[troxus, sklhros]]$/	troxus, sklhros	612b	6	0	2010-01-17	1900-01-01	vagrant		https://metremnqymi.com/crum/2041.html	(B) ϣⲁϩϣⲉϩ, ϣⲁϩϣⲱϩ+	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ϣⲁϩϣⲉϩ</span><span class=""spelling-comma"">, </span><span class=""spelling B"">ϣⲁϩϣⲱϩ+</span></span>"	ϣⲁϩϣⲉϩ, ϣⲁϩϣⲱϩ+	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ϣⲁϩϣⲉϩ</span><span class=""spelling-comma"">, </span><span class=""spelling B"">ϣⲁϩϣⲱϩ+</span></span>"	complete	verb	τροχυσ, σκληροσ	<b>intr:</b> be harsh, rough, hardy [τροχυσ, σκληροσ]	<b>intr:</b> be harsh, rough, hardy	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=612b						ϣⲁϩϣⲉϩ, ϣⲁϩϣⲱϩ+					2042	2040	612		
2042	(S) SwJe,SwwJe (F) SwJi (Sf,sA) swJe	2	{intr:} contend, wrestle	{intr:} contend, wrestle		615a	8	0	2010-01-17	2010-08-11	vagrant	vagrant	https://metremnqymi.com/crum/2042.html	"(S) ϣⲱϫⲉ, ϣⲱⲱϫⲉ
(F) ϣⲱϫⲓ
(Sf, sA) ⲥⲱϫⲉ"	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϣⲱϫⲉ</span><span class=""spelling-comma"">, </span><span class=""spelling S"">ϣⲱⲱϫⲉ</span></span>
<span class=""word F""><span class=""dialect-parenthesis"">(</span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling F"">ϣⲱϫⲓ</span></span>
<span class=""word Sf sA""><span class=""dialect-parenthesis"">(</span><span class=""dialect Sf"">Sf</span><span class=""dialect-comma"">, </span><span class=""dialect sA"">sA</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling Sf sA"">ⲥⲱϫⲉ</span></span>"	ϣⲱϫⲉ, ϣⲱⲱϫⲉ, ϣⲱϫⲓ, ⲥⲱϫⲉ	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϣⲱϫⲉ</span><span class=""spelling-comma"">, </span><span class=""spelling S"">ϣⲱⲱϫⲉ</span></span>
<span class=""word F""><span class=""dialect-parenthesis"">(</span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling F"">ϣⲱϫⲓ</span></span>
<span class=""word Sf sA""><span class=""dialect-parenthesis"">(</span><span class=""dialect Sf"">Sf</span><span class=""dialect-comma"">, </span><span class=""dialect sA"">sA</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling Sf sA"">ⲥⲱϫⲉ</span></span>"	complete++	verb		<b>intr:</b> contend, wrestle	<b>intr:</b> contend, wrestle	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=615a	ϣⲱϫⲉ, ϣⲱⲱϫⲉ		ⲥⲱϫⲉ		ⲥⲱϫⲉ		ϣⲱϫⲓ				2043	2041	615	"<table> <colgroup> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> </colgroup> <tr id=""drv7568"" class=""drv"">   <td colspan=""9"" class=""bordered"">With following preposition:<span hidden="""" class=""drv-key right"">7568</span></td> <td rowspan=""10"" class=""bordered""><b>Crum: </b><span class=""crum-page"">615a</span></td> </tr> <tr id=""drv7569"" class=""drv""> <td colspan=""1""></td> <td colspan=""4"" class=""bordered""><span class=""word""><span class=""spelling"">ⲙⲛ-</span> <span class=""type"">(c)</span></span><span hidden="""" class=""drv-key right"">7569</span></td> <td colspan=""4"" class=""bordered"">with<span hidden="""" class=""drv-key right"">7569</span></td>  </tr> <tr id=""drv7570"" class=""drv""> <td colspan=""1""></td> <td colspan=""4"" class=""bordered""><span class=""word""><span class=""spelling"">ⲟⲩⲃⲉ-</span> <span class=""type"">(c)</span></span><span hidden="""" class=""drv-key right"">7570</span></td> <td colspan=""4"" class=""bordered"">against<span hidden="""" class=""drv-key right"">7570</span></td>  </tr> <tr id=""drv7571"" class=""drv""> <td colspan=""1""></td> <td colspan=""4"" class=""bordered""><span class=""word""><span class=""spelling"">ϩⲛ-</span> <span class=""type"">(c)</span></span><span hidden="""" class=""drv-key right"">7571</span></td> <td colspan=""4"" class=""bordered""><i>sim</i><span hidden="""" class=""drv-key right"">7571</span></td>  </tr> <tr id=""drv3202"" class=""drv"">  <td colspan=""5"" class=""bordered""><span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">―</span> <span class=""type S"">(noun)</span></span><span hidden="""" class=""drv-key right"">3202</span></td> <td colspan=""4"" class=""bordered""><b>(noun)</b><br/>contest<span hidden="""" class=""drv-key right"">3202</span></td>  </tr> <tr id=""drv3203"" class=""drv"">  <td colspan=""5"" class=""bordered""><span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ⲙⲁ ⲛϣ.</span></span><span hidden="""" class=""drv-key right"">3203</span></td> <td colspan=""4"" class=""bordered"">place of contest, arena<span hidden="""" class=""drv-key right"">3203</span></td>  </tr> <tr id=""drv3204"" class=""drv"">  <td colspan=""5"" class=""bordered""><span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ⲣⲉϥϣ.</span></span><span hidden="""" class=""drv-key right"">3204</span></td> <td colspan=""4"" class=""bordered"">contender<span hidden="""" class=""drv-key right"">3204</span></td>  </tr> <tr id=""drv3205"" class=""drv"">  <td colspan=""5"" class=""bordered""><span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϣⲟⲉⲓϫ</span> <span class=""type S"">(ⲡ/ⲧ)</span></span>
<span class=""word sA""><span class=""dialect-parenthesis"">(</span><span class=""dialect sA"">sA</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling sA"">ϣⲁⲓϫ</span> <span class=""type sA"">(ⲡ/ⲧ)</span></span>
<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ϣⲱⲓϫ</span> <span class=""type B"">(ⲡ/ⲧ)</span></span><span hidden="""" class=""drv-key right"">3205</span></td> <td colspan=""4"" class=""bordered""><b>(noun male/female)</b><br/>athlete, gladiator [αθλητησ]<span hidden="""" class=""drv-key right"">3205</span></td>  </tr> <tr id=""drv7572"" class=""drv""> <td colspan=""1""></td> <td colspan=""4"" class=""bordered""><span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ⲙⲛⲧϣ.</span></span><span hidden="""" class=""drv-key right"">7572</span></td> <td colspan=""4"" class=""bordered""><span hidden="""" class=""drv-key right"">7572</span></td>  </tr> <tr id=""drv7573"" class=""drv""> <td colspan=""1""></td> <td colspan=""4"" class=""bordered""><span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ⲣ ϣ.</span></span><span hidden="""" class=""drv-key right"">7573</span></td> <td colspan=""4"" class=""bordered""><span hidden="""" class=""drv-key right"">7573</span></td>  </tr> </table>"	"<ul> <li> With following preposition: </li> <li> <ul> <li> <span class=""word""><span class=""spelling"">ⲙⲛ-</span> <span class=""type"">(c)</span></span><br/>with </li> <li> <span class=""word""><span class=""spelling"">ⲟⲩⲃⲉ-</span> <span class=""type"">(c)</span></span><br/>against </li> <li> <span class=""word""><span class=""spelling"">ϩⲛ-</span> <span class=""type"">(c)</span></span><br/><i>sim</i> </li> </ul> </li> <li> <span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">―</span> <span class=""type S"">(noun)</span></span><br/>(noun) contest </li> <li> <span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ⲙⲁ ⲛϣ.</span></span><br/>place of contest, arena </li> <li> <span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ⲣⲉϥϣ.</span></span><br/>contender </li> <li> <span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϣⲟⲉⲓϫ</span> <span class=""type S"">(ⲡ/ⲧ)</span></span>
<span class=""word sA""><span class=""dialect-parenthesis"">(</span><span class=""dialect sA"">sA</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling sA"">ϣⲁⲓϫ</span> <span class=""type sA"">(ⲡ/ⲧ)</span></span>
<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ϣⲱⲓϫ</span> <span class=""type B"">(ⲡ/ⲧ)</span></span><br/>(noun male/female) athlete, gladiator <span style=""opacity:0.7"">[αθλητησ]</span> </li> <li> <ul> <li> <span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ⲙⲛⲧϣ.</span></span> </li> <li> <span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ⲣ ϣ.</span></span> </li> </ul> </li> </ul>"
2043	(S,A,B) SJe (A) sJe (S) *SJhu (B,F) *SJhou	1	locust /$gk: [[akris]]$/	locust /$gk: [[akris]]$/	akris	615a	6	0	2010-01-17	1900-01-01	vagrant		https://metremnqymi.com/crum/2043.html	"(S, A, B) ϣϫⲉ
(A) ⲥϫⲉ
(S) <i>plural: </i>ϣϫⲏⲩ
(B, F) <i>plural: </i>ϣϫⲏⲟⲩ"	"<span class=""word S A B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect A"">A</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S A B"">ϣϫⲉ</span></span>
<span class=""word A""><span class=""dialect-parenthesis"">(</span><span class=""dialect A"">A</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling A"">ⲥϫⲉ</span></span>
<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S""><i>plural: </i>ϣϫⲏⲩ</span></span>
<span class=""word B F""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-comma"">, </span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B F""><i>plural: </i>ϣϫⲏⲟⲩ</span></span>"	ϣϫⲉ, ⲥϫⲉ, ϣϫⲏⲩ, ϣϫⲏⲟⲩ	"<span class=""word S A B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect A"">A</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S A B"">ϣϫⲉ</span> <span class=""type S A B"">(ⲡ)</span></span>
<span class=""word A""><span class=""dialect-parenthesis"">(</span><span class=""dialect A"">A</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling A"">ⲥϫⲉ</span> <span class=""type A"">(ⲡ)</span></span>
<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϣϫⲏⲩ</span> <span class=""type S"">(ⲛ)</span></span>
<span class=""word B F""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-comma"">, </span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B F"">ϣϫⲏⲟⲩ</span> <span class=""type B F"">(ⲛ)</span></span>"	complete	noun male	ακρισ	locust [ακρισ]	locust	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=615a	"ϣϫⲉ (ⲡ)
ϣϫⲏⲩ (ⲛ)"			"ϣϫⲉ (ⲡ)
ⲥϫⲉ (ⲡ)"		"ϣϫⲉ (ⲡ)
ϣϫⲏⲟⲩ (ⲛ)"	ϣϫⲏⲟⲩ (ⲛ)				2044	2042	615		
2044	(S) SJe	3	sprig	sprig		615a	6	0	2010-01-17	1900-01-01	vagrant		https://metremnqymi.com/crum/2044.html	(S) ϣϫⲉ	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϣϫⲉ</span></span>"	ϣϫⲉ	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϣϫⲉ</span> <span class=""type S"">(noun)</span></span>"	complete	noun		sprig	sprig	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=615a	ϣϫⲉ (noun)										2045	2043	615		
2045	(B) SJhi	3	common talk, gossip	common talk, gossip		615a	6	0	2010-01-17	2010-03-18	vagrant	vagrant	https://metremnqymi.com/crum/2045.html	(B) ϣϫⲏⲓ	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ϣϫⲏⲓ</span></span>"	ϣϫⲏⲓ	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ϣϫⲏⲓ</span> <span class=""type B"">(noun)</span></span>"	complete	noun		common talk, gossip	common talk, gossip	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=615a						ϣϫⲏⲓ (noun)					2046	2044	615	"<table> <colgroup> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> </colgroup> <tr id=""drv3206"" class=""drv"">  <td colspan=""5"" class=""bordered""><span class=""word""><span class=""spelling"">ⲉⲣ ⲛϣ.</span><span class=""spelling-comma"">, </span><span class=""spelling"">ⲟⲓ ⲛϣ.</span></span><span hidden="""" class=""drv-key right"">3206</span></td> <td colspan=""4"" class=""bordered"">be talked of<span hidden="""" class=""drv-key right"">3206</span></td> <td rowspan=""1"" class=""bordered""><b>Crum: </b><span class=""crum-page"">615a</span></td> </tr> </table>"	"<ul> <li> <span class=""word""><span class=""spelling"">ⲉⲣ ⲛϣ.</span><span class=""spelling-comma"">, </span><span class=""spelling"">ⲟⲓ ⲛϣ.</span></span><br/>be talked of </li> </ul>"
2046	(S) SJhn (B) SGhn	1	garlic /$gk: [[skordon]]$/	garlic /$gk: [[skordon]]$/	skordon	615b	6	0	2010-01-17	1900-01-01	vagrant		https://metremnqymi.com/crum/2046.html	"(S) ϣϫⲏⲛ
(B) ϣϭⲏⲛ"	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϣϫⲏⲛ</span></span>
<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ϣϭⲏⲛ</span></span>"	ϣϫⲏⲛ, ϣϭⲏⲛ	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϣϫⲏⲛ</span> <span class=""type S"">(ⲡ)</span></span>
<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ϣϭⲏⲛ</span> <span class=""type B"">(ⲡ)</span></span>"	complete	noun male	σκορδον	garlic [σκορδον]	garlic	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=615b	ϣϫⲏⲛ (ⲡ)					ϣϭⲏⲛ (ⲡ)					2047	2045	615		
2047	(S) SJit,SJiG	1	dyer /*?*/ /$gk: [[bafeus]]$/	dyer /*?*/ /$gk: [[bafeus]]$/	bafeus	617b	6	0	2010-01-17	1900-01-01	vagrant		https://metremnqymi.com/crum/2047.html	(S) ϣϫⲓⲧ, ϣϫⲓϭ	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϣϫⲓⲧ</span><span class=""spelling-comma"">, </span><span class=""spelling S"">ϣϫⲓϭ</span></span>"	ϣϫⲓⲧ, ϣϫⲓϭ	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϣϫⲓⲧ</span><span class=""spelling-comma"">, </span><span class=""spelling S"">ϣϫⲓϭ</span> <span class=""type S"">(ⲡ)</span></span>"	complete	noun male	βαφευσ	dyer (?) [βαφευσ]	dyer (?)	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=617b	ϣϫⲓⲧ, ϣϫⲓϭ (ⲡ)										2048	2046	617		
2048	(B) SJap	3	slap	slap		617b	6	0	2010-01-17	1900-01-01	vagrant		https://metremnqymi.com/crum/2048.html	(B) ϣϫⲁⲡ	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ϣϫⲁⲡ</span></span>"	ϣϫⲁⲡ	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ϣϫⲁⲡ</span> <span class=""type B"">(noun)</span></span>"	complete	noun		slap	slap	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=617b						ϣϫⲁⲡ (noun)					2049	2047	617		
2049	(S,B) SJwt	4	(meaning uncertain), strip, cord /*?*/	(meaning uncertain), strip, cord /*?*/		618a	6	0	2010-01-17	2010-03-18	vagrant	vagrant	https://metremnqymi.com/crum/2049.html	(S, B) ϣϫⲱⲧ	"<span class=""word S B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B"">ϣϫⲱⲧ</span></span>"	ϣϫⲱⲧ	"<span class=""word S B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B"">ϣϫⲱⲧ</span> <span class=""type S B"">(ⲧ)</span></span>"	complete	noun female		<i>meaning uncertain</i>, strip, cord (?)	<i>meaning uncertain</i>, strip, cord (?)	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=618a	ϣϫⲱⲧ (ⲧ)					ϣϫⲱⲧ (ⲧ)					2050	2048	618	"<table> <colgroup> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> </colgroup> <tr id=""drv3215"" class=""drv"">  <td colspan=""5"" class=""bordered""><span class=""word""><span class=""spelling"">ⲥⲁ ⲛϣ.</span></span><span hidden="""" class=""drv-key right"">3215</span></td> <td colspan=""4"" class=""bordered""><i>maker of ϣ.</i><span hidden="""" class=""drv-key right"">3215</span></td> <td rowspan=""1"" class=""bordered""><b>Crum: </b><span class=""crum-page"">618a</span></td> </tr> </table>"	"<ul> <li> <span class=""word""><span class=""spelling"">ⲥⲁ ⲛϣ.</span></span><br/><i>maker of ϣ.</i> </li> </ul>"
2050	(S) SGin	1	(among metal objects, meaning unknown)	(among metal objects, meaning unknown)		618b	6	0	2010-01-17	1900-01-01	vagrant		https://metremnqymi.com/crum/2050.html	(S) ϣϭⲓⲛ	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϣϭⲓⲛ</span></span>"	ϣϭⲓⲛ	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϣϭⲓⲛ</span> <span class=""type S"">(ⲡ)</span></span>"	complete	noun male		<i>among metal objects, meaning unknown</i>	<i>among metal objects, meaning unknown</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=618b	ϣϭⲓⲛ (ⲡ)										2051	2049	618		
