key	word	type	cz	en	gr	crum	quality	pos	added	updated	created_by	updated_by	key-link	word-parsed	word-parsed-classify	word-title	word-parsed-prettify	quality-parsed	type-parsed	gr-parsed	en-parsed	en-parsed-no-greek	crum-link	dialect-S	dialect-Sa	dialect-Sf	dialect-A	dialect-sA	dialect-B	dialect-F	dialect-Fb	dialect-O	dialect-NH	key-next	key-prev	crum-pages	derivations-table	derivations-list
3367	(S) Gaplhue	4	(meaning doubtful)	(meaning doubtful)		827a	6	0	2010-04-01	1900-01-01	vagrant		https://metremnqymi.com/crum/3367.html	(S) ϭⲁⲡⲗⲏⲩⲉ	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϭⲁⲡⲗⲏⲩⲉ</span></span>"	ϭⲁⲡⲗⲏⲩⲉ	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϭⲁⲡⲗⲏⲩⲉ</span> <span class=""type S"">(ⲧ)</span></span>"	complete	noun female		<i>meaning doubtful</i>	<i>meaning doubtful</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=827a	ϭⲁⲡⲗⲏⲩⲉ (ⲧ)										3368	3366	827		
3368	(S) Gar-	0	(in [peiGarbampe] prob = [Sar-])	(in [peiGarbampe] prob = [Sar-])		827b	6	0	2010-04-01	1900-01-01	vagrant		https://metremnqymi.com/crum/3368.html	(S) ϭⲁⲣ-	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϭⲁⲣ-</span></span>"	ϭⲁⲣ-	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϭⲁⲣ-</span></span>"	complete	-		<i>in ⲡⲉⲓϭⲁⲣⲃⲁⲙⲡⲉ prob = ϣⲁⲣ-</i>	<i>in ⲡⲉⲓϭⲁⲣⲃⲁⲙⲡⲉ prob = ϣⲁⲣ-</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=827b	ϭⲁⲣ-										3369	3367	827		
3369	(sA) Gwre	2	{intr:} (c [abal], meaning unknown)	{intr:} (c [abal], meaning unknown)		828a	6	0	2010-04-01	1900-01-01	vagrant		https://metremnqymi.com/crum/3369.html	(sA) ϭⲱⲣⲉ	"<span class=""word sA""><span class=""dialect-parenthesis"">(</span><span class=""dialect sA"">sA</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling sA"">ϭⲱⲣⲉ</span></span>"	ϭⲱⲣⲉ	"<span class=""word sA""><span class=""dialect-parenthesis"">(</span><span class=""dialect sA"">sA</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling sA"">ϭⲱⲣⲉ</span></span>"	complete	verb		<b>intr:</b> <i>c ⲁⲃⲁⲗ , meaning unknown</i>	<b>intr:</b> <i>c ⲁⲃⲁⲗ , meaning unknown</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=828a					ϭⲱⲣⲉ						3370	3368	828		
3370	(B) *Greprep	3	(meaning uncertain)	(meaning uncertain)		829a	6	0	2010-04-01	1900-01-01	vagrant		https://metremnqymi.com/crum/3370.html	(B) <i>plural: </i>ϭⲣⲉⲡⲣⲉⲡ	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B""><i>plural: </i>ϭⲣⲉⲡⲣⲉⲡ</span></span>"	ϭⲣⲉⲡⲣⲉⲡ	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ϭⲣⲉⲡⲣⲉⲡ</span> <span class=""type B"">(ⲛ)</span></span>"	complete	noun		<i>meaning uncertain</i>	<i>meaning uncertain</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=829a						ϭⲣⲉⲡⲣⲉⲡ (ⲛ)					3371	3369	829		
3371	(S) Ges	3	(meaning unknown, epithet appended to names in Greek corn-assessment)	(meaning unknown, epithet appended to names in Greek corn-assessment)		832a	6	0	2010-04-01	1900-01-01	vagrant		https://metremnqymi.com/crum/3371.html	(S) ϭⲉⲥ	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϭⲉⲥ</span></span>"	ϭⲉⲥ	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϭⲉⲥ</span> <span class=""type S"">(noun)</span></span>"	complete	noun		<i>meaning unknown, epithet appended to names in Greek corn-assessment</i>	<i>meaning unknown, epithet appended to names in Greek corn-assessment</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=832a	ϭⲉⲥ (noun)										3372	3370	832		
3372	(F) Ghse	2	{intr:} (meaning unknown)	{intr:} (meaning unknown)		832b	6	0	2010-04-01	1900-01-01	vagrant		https://metremnqymi.com/crum/3372.html	(F) ϭⲏⲥⲉ	"<span class=""word F""><span class=""dialect-parenthesis"">(</span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling F"">ϭⲏⲥⲉ</span></span>"	ϭⲏⲥⲉ	"<span class=""word F""><span class=""dialect-parenthesis"">(</span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling F"">ϭⲏⲥⲉ</span></span>"	complete	verb		<b>intr:</b> <i>meaning unknown</i>	<b>intr:</b> <i>meaning unknown</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=832b							ϭⲏⲥⲉ				3373	3371	832		
3373	(sA) Gau	3	(nn /*?*/, meaning unknown)	(nn /*?*/, meaning unknown)		835a	6	0	2010-04-01	1900-01-01	vagrant		https://metremnqymi.com/crum/3373.html	(sA) ϭⲁⲩ	"<span class=""word sA""><span class=""dialect-parenthesis"">(</span><span class=""dialect sA"">sA</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling sA"">ϭⲁⲩ</span></span>"	ϭⲁⲩ	"<span class=""word sA""><span class=""dialect-parenthesis"">(</span><span class=""dialect sA"">sA</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling sA"">ϭⲁⲩ</span> <span class=""type sA"">(noun)</span></span>"	complete	noun		<i>nn (?), meaning unknown</i>	<i>nn (?), meaning unknown</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=835a					ϭⲁⲩ (noun)						3374	3372	835		
3374	(S) Gaule	1	(meaning unknown)	(meaning unknown)		835b	6	0	2010-04-01	1900-01-01	vagrant		https://metremnqymi.com/crum/3374.html	(S) ϭⲁⲩⲗⲉ	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϭⲁⲩⲗⲉ</span></span>"	ϭⲁⲩⲗⲉ	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϭⲁⲩⲗⲉ</span> <span class=""type S"">(ⲡ)</span></span>"	complete	noun male		<i>meaning unknown</i>	<i>meaning unknown</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=835b	ϭⲁⲩⲗⲉ (ⲡ)										3375	3373	835		
3375	(Sf) GwF	1	(meaning unknown)	(meaning unknown)		839a	6	0	2010-04-01	1900-01-01	vagrant		https://metremnqymi.com/crum/3375.html	(Sf) ϭⲱϥ	"<span class=""word Sf""><span class=""dialect-parenthesis"">(</span><span class=""dialect Sf"">Sf</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling Sf"">ϭⲱϥ</span></span>"	ϭⲱϥ	"<span class=""word Sf""><span class=""dialect-parenthesis"">(</span><span class=""dialect Sf"">Sf</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling Sf"">ϭⲱϥ</span> <span class=""type Sf"">(ⲡ)</span></span>"	complete	noun male		<i>meaning unknown</i>	<i>meaning unknown</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=839a			ϭⲱϥ (ⲡ)								3376	3374	839		
3376	(B) GaFh	4	(prob) = [SaFh] desert	(prob) = [SaFh] desert		839b	6	0	2010-04-01	1900-01-01	vagrant		https://metremnqymi.com/crum/3376.html	(B) ϭⲁϥⲏ	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ϭⲁϥⲏ</span></span>"	ϭⲁϥⲏ	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ϭⲁϥⲏ</span> <span class=""type B"">(ⲧ)</span></span>"	complete	noun female		<i>prob</i> = ϣⲁϥⲏ desert	<i>prob</i> = ϣⲁϥⲏ desert	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=839b						ϭⲁϥⲏ (ⲧ)					3377	3375	839		
3377	(S) GoJG$^e^$J (Sf) GaJGeJ (A) GaJG (B) GotGet,SotSet (B) GetGwt- (S) GeJGwJ=,GetGwJ=,GetGwG= (B) GetGwt= (S) GeJGoJt+	2	{tr:} cut, smite, slaughter /$gk: [[koptein, rhgnunai]]$/	{tr:} cut, smite, slaughter /$gk: [[koptein, rhgnunai]]$/	koptein, rhgnunai	842b	8	0	2010-04-01	2010-08-15	vagrant	vagrant	https://metremnqymi.com/crum/3377.html	"(S) ϭⲟϫϭ(ⲉ)ϫ
(Sf) ϭⲁϫϭⲉϫ
(A) ϭⲁϫϭ
(B) ϭⲟⲧϭⲉⲧ, ϣⲟⲧϣⲉⲧ
(B) ϭⲉⲧϭⲱⲧ-
(S) ϭⲉϫϭⲱϫ=, ϭⲉⲧϭⲱϫ=, ϭⲉⲧϭⲱϭ=
(B) ϭⲉⲧϭⲱⲧ=
(S) ϭⲉϫϭⲟϫⲧ+"	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϭⲟϫϭ(ⲉ)ϫ</span></span>
<span class=""word Sf""><span class=""dialect-parenthesis"">(</span><span class=""dialect Sf"">Sf</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling Sf"">ϭⲁϫϭⲉϫ</span></span>
<span class=""word A""><span class=""dialect-parenthesis"">(</span><span class=""dialect A"">A</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling A"">ϭⲁϫϭ</span></span>
<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ϭⲟⲧϭⲉⲧ</span><span class=""spelling-comma"">, </span><span class=""spelling B"">ϣⲟⲧϣⲉⲧ</span></span>
<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ϭⲉⲧϭⲱⲧ-</span></span>
<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϭⲉϫϭⲱϫ=</span><span class=""spelling-comma"">, </span><span class=""spelling S"">ϭⲉⲧϭⲱϫ=</span><span class=""spelling-comma"">, </span><span class=""spelling S"">ϭⲉⲧϭⲱϭ=</span></span>
<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ϭⲉⲧϭⲱⲧ=</span></span>
<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϭⲉϫϭⲟϫⲧ+</span></span>"	ϭⲟϫϭϫ, ϭⲟϫϭⲉϫ, ϭⲁϫϭⲉϫ, ϭⲁϫϭ, ϭⲟⲧϭⲉⲧ, ϣⲟⲧϣⲉⲧ, ϭⲉⲧϭⲱⲧ-, ϭⲉϫϭⲱϫ=, ϭⲉⲧϭⲱϫ=, ϭⲉⲧϭⲱϭ=, ϭⲉⲧϭⲱⲧ=, ϭⲉϫϭⲟϫⲧ+	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϭⲟϫϭϫ</span><span class=""spelling-comma"">, </span><span class=""spelling S"">ϭⲟϫϭⲉϫ</span></span>
<span class=""word Sf""><span class=""dialect-parenthesis"">(</span><span class=""dialect Sf"">Sf</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling Sf"">ϭⲁϫϭⲉϫ</span></span>
<span class=""word A""><span class=""dialect-parenthesis"">(</span><span class=""dialect A"">A</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling A"">ϭⲁϫϭ</span></span>
<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ϭⲟⲧϭⲉⲧ</span><span class=""spelling-comma"">, </span><span class=""spelling B"">ϣⲟⲧϣⲉⲧ</span></span>
<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ϭⲉⲧϭⲱⲧ-</span></span>
<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϭⲉϫϭⲱϫ=</span><span class=""spelling-comma"">, </span><span class=""spelling S"">ϭⲉⲧϭⲱϫ=</span><span class=""spelling-comma"">, </span><span class=""spelling S"">ϭⲉⲧϭⲱϭ=</span></span>
<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ϭⲉⲧϭⲱⲧ=</span></span>
<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϭⲉϫϭⲟϫⲧ+</span></span>"	complete++	verb	κοπτειν, ρηγνυναι	<b>tr:</b> cut, smite, slaughter [κοπτειν, ρηγνυναι]	<b>tr:</b> cut, smite, slaughter	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=842b	"ϭⲟϫϭϫ, ϭⲟϫϭⲉϫ
ϭⲉϫϭⲱϫ=, ϭⲉⲧϭⲱϫ=, ϭⲉⲧϭⲱϭ=
ϭⲉϫϭⲟϫⲧ+"		ϭⲁϫϭⲉϫ	ϭⲁϫϭ		"ϭⲟⲧϭⲉⲧ, ϣⲟⲧϣⲉⲧ
ϭⲉⲧϭⲱⲧ-
ϭⲉⲧϭⲱⲧ="					3378	3376	842,843	"<table> <colgroup> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> </colgroup> <tr id=""drv8708"" class=""drv"">   <td colspan=""9"" class=""bordered"">With following preposition or adverb:<span hidden="""" class=""drv-key dev right"">8708</span></td> <td rowspan=""8"" class=""bordered""><b>Crum: </b><span class=""crum-page"">843a</span></td> </tr> <tr id=""drv8709"" class=""drv""> <td colspan=""1""></td> <td colspan=""4"" class=""bordered""><span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ⲛ- {instr}</span> <span class=""type B"">(c)</span></span></td> <td colspan=""4"" class=""bordered""><span hidden="""" class=""drv-key dev right"">8709</span></td>  </tr> <tr id=""drv8710"" class=""drv""> <td colspan=""1""></td> <td colspan=""4"" class=""bordered""><span class=""word""><span class=""spelling"">ⲛⲥⲁ-</span> <span class=""type"">(c)</span></span></td> <td colspan=""4"" class=""bordered""><span hidden="""" class=""drv-key dev right"">8710</span></td>  </tr> <tr id=""drv8711"" class=""drv""> <td colspan=""1""></td> <td colspan=""4"" class=""bordered""><span class=""word""><span class=""spelling"">ϩⲛ-</span><span class=""spelling-comma"">, </span><span class=""spelling"">ϧⲉⲛ-</span> <span class=""type"">(c)</span></span></td> <td colspan=""4"" class=""bordered""><span hidden="""" class=""drv-key dev right"">8711</span></td>  </tr> <tr id=""drv8712"" class=""drv""> <td colspan=""1""></td> <td colspan=""4"" class=""bordered""><span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ⲉϧⲣⲏⲓ</span> <span class=""type B"">(c)</span></span></td> <td colspan=""4"" class=""bordered""><span hidden="""" class=""drv-key dev right"">8712</span></td>  </tr> <tr id=""drv8713"" class=""drv""> <td colspan=""1""></td> <td colspan=""4"" class=""bordered""><span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ⲉⲡⲉⲥⲏⲧ</span> <span class=""type S"">(c)</span></span></td> <td colspan=""4"" class=""bordered""><span hidden="""" class=""drv-key dev right"">8713</span></td>  </tr> <tr id=""drv4106"" class=""drv"">  <td colspan=""5"" class=""bordered""><span class=""word""><span class=""spelling"">―</span> <span class=""type"">(ⲡ)</span></span></td> <td colspan=""4"" class=""bordered""><b>(noun male)</b><br/>cutting, slaughter [κοπη, εντομισ]<span hidden="""" class=""drv-key dev right"">4106</span></td>  </tr> <tr id=""drv4107"" class=""drv"">  <td colspan=""5"" class=""bordered""><span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ⲣⲉϥϭ.</span></span></td> <td colspan=""4"" class=""bordered"">slayer<span hidden="""" class=""drv-key dev right"">4107</span></td>  </tr> </table>"	"<ul> <li> With following preposition or adverb: </li> <li> <ul> <li> <span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ⲛ- {instr}</span> <span class=""type B"">(c)</span></span> </li> <li> <span class=""word""><span class=""spelling"">ⲛⲥⲁ-</span> <span class=""type"">(c)</span></span> </li> <li> <span class=""word""><span class=""spelling"">ϩⲛ-</span><span class=""spelling-comma"">, </span><span class=""spelling"">ϧⲉⲛ-</span> <span class=""type"">(c)</span></span> </li> <li> <span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ⲉϧⲣⲏⲓ</span> <span class=""type B"">(c)</span></span> </li> <li> <span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ⲉⲡⲉⲥⲏⲧ</span> <span class=""type S"">(c)</span></span> </li> </ul> </li> <li> <span class=""word""><span class=""spelling"">―</span> <span class=""type"">(ⲡ)</span></span><br/>(noun male) cutting, slaughter <span style=""opacity:0.7"">[κοπη, εντομισ]</span> </li> <li> <span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ⲣⲉϥϭ.</span></span><br/>slayer </li> </ul>"
3378	(S) GaGouHor,kakouHoor	3	(meaning unknown)	(meaning unknown)		844b	6	0	2010-04-01	1900-01-01	vagrant		https://metremnqymi.com/crum/3378.html	(S) ϭⲁϭⲟⲩϩⲟⲣ, ⲕⲁⲕⲟⲩϩⲟⲟⲣ	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϭⲁϭⲟⲩϩⲟⲣ</span><span class=""spelling-comma"">, </span><span class=""spelling S"">ⲕⲁⲕⲟⲩϩⲟⲟⲣ</span></span>"	ϭⲁϭⲟⲩϩⲟⲣ, ⲕⲁⲕⲟⲩϩⲟⲟⲣ	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϭⲁϭⲟⲩϩⲟⲣ</span><span class=""spelling-comma"">, </span><span class=""spelling S"">ⲕⲁⲕⲟⲩϩⲟⲟⲣ</span> <span class=""type S"">(noun)</span></span>"	complete	noun		<i>meaning unknown</i>	<i>meaning unknown</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=844b	ϭⲁϭⲟⲩϩⲟⲣ, ⲕⲁⲕⲟⲩϩⲟⲟⲣ (noun)										3379	3377	844		
3379	"(S,NH) hne *^<a href=ext codex II - The Apocryphon of John;106;11;32;pmeHsoou pe adwnin ouHo nhne pe"">Ext</a>^*"""	4	kočkodan, samice paviána  (/*v. Vycichl, Werner - Dictionnaire étymologique de la langue copte, p. 53 [hne]*/)	guenon, she-baboon (/*v. Vycichl, Werner - Dictionnaire étymologique de la langue copte, p. 53 [hne]*/)			9	0	2010-10-14	2010-10-14	vagrant	vagrant	https://metremnqymi.com/crum/3379.html	(S, NH) ⲏⲛⲉ {ext codex II - The Apocryphon of John; 106; 11; 32; ⲡⲙⲉϩⲥⲟⲟⲩ ⲡⲉ ⲁⲇⲱⲛⲓⲛ ⲟⲩϩⲟ ⲛⲏⲛⲉ ⲡⲉ; Ext}	"<span class=""word S NH""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect NH"">NH</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S NH"">ⲏⲛⲉ</span> <span class=""nag-hammadi"">{ext codex II - The Apocryphon of John; 106; 11; 32; ⲡⲙⲉϩⲥⲟⲟⲩ ⲡⲉ ⲁⲇⲱⲛⲓⲛ ⲟⲩϩⲟ ⲛⲏⲛⲉ ⲡⲉ; Ext}</span></span>"	ⲏⲛⲉ	"<span class=""word S NH""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect NH"">NH</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S NH"">ⲏⲛⲉ</span> <span class=""type S NH"">(ⲧ)</span></span>"	complete+cz	noun female		guenon, she-baboon <i>(v. Vycichl, Werner - Dictionnaire étymologique de la langue copte, p. 53 ⲏⲛⲉ)</i>	guenon, she-baboon <i>(v. Vycichl, Werner - Dictionnaire étymologique de la langue copte, p. 53 ⲏⲛⲉ)</i>		ⲏⲛⲉ (ⲧ)									ⲏⲛⲉ (ⲧ)	3380	3378			
3380	"(NH) Gibe *^<a href=ext codex II - The Apocryphon of John;106;16;12;astrwc ntGibe nounam barrwf ntGibe nGbour;codex II - The Apocryphon of John;106;17;15;lhekafar tGibe nounam barbar tGibe nGbour"">Ext</a>^*"""	4	(část těla /*? [kibe] prs, bradavka*/)	(part of body /*? [kibe] breast*/)			9	0	2010-10-26	1900-01-01	vagrant		https://metremnqymi.com/crum/3380.html	(NH) ϭⲓⲃⲉ {ext codex II - The Apocryphon of John; 106; 16; 12; ⲁⲥⲧⲣⲱⲯ ⲛⲧϭⲓⲃⲉ ⲛⲟⲩⲛⲁⲙ ⲃⲁⲣⲣⲱⲫ ⲛⲧϭⲓⲃⲉ ⲛϭⲃⲟⲩⲣ; Ext}, {codex II - The Apocryphon of John; 106; 17; 15; ⲗⲏⲉⲕⲁⲫⲁⲣ ⲧϭⲓⲃⲉ ⲛⲟⲩⲛⲁⲙ ⲃⲁⲣⲃⲁⲣ ⲧϭⲓⲃⲉ ⲛϭⲃⲟⲩⲣ; Ext}	"<span class=""word NH""><span class=""dialect-parenthesis"">(</span><span class=""dialect NH"">NH</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling NH"">ϭⲓⲃⲉ</span> <span class=""nag-hammadi"">{ext codex II - The Apocryphon of John; 106; 16; 12; ⲁⲥⲧⲣⲱⲯ ⲛⲧϭⲓⲃⲉ ⲛⲟⲩⲛⲁⲙ ⲃⲁⲣⲣⲱⲫ ⲛⲧϭⲓⲃⲉ ⲛϭⲃⲟⲩⲣ; Ext}, {codex II - The Apocryphon of John; 106; 17; 15; ⲗⲏⲉⲕⲁⲫⲁⲣ ⲧϭⲓⲃⲉ ⲛⲟⲩⲛⲁⲙ ⲃⲁⲣⲃⲁⲣ ⲧϭⲓⲃⲉ ⲛϭⲃⲟⲩⲣ; Ext}</span></span>"	ϭⲓⲃⲉ	"<span class=""word NH""><span class=""dialect-parenthesis"">(</span><span class=""dialect NH"">NH</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling NH"">ϭⲓⲃⲉ</span> <span class=""type NH"">(ⲧ)</span></span>"	complete+cz	noun female		<i>part of body (? ⲕⲓⲃⲉ breast)</i>	<i>part of body (? ⲕⲓⲃⲉ breast)</i>											ϭⲓⲃⲉ (ⲧ)	3381	3379			
