key	word	type	cz	en	gr	crum	quality	pos	added	updated	created_by	updated_by	key-link	word-parsed	word-parsed-no-ref	word-parsed-no-html	word-parsed-no-ref-no-html	word-title	word-parsed-prettify	word-dawoud-sort-key	dawoud-pages	crum-last-page	quality-parsed	type-parsed	gr-parsed	en-parsed	en-parsed-no-html	en-parsed-no-greek	en-parsed-light-greek	en-parsed-link-light-greek	en-parsed-no-greek-no-html	crum-link	crum-page	crum-column	dialect-S	lemma-S	dialect-Sa	lemma-Sa	dialect-Sf	lemma-Sf	dialect-A	lemma-A	dialect-sA	lemma-sA	dialect-B	lemma-B	dialect-F	lemma-F	dialect-Fb	lemma-Fb	dialect-O	lemma-O	dialect-NH	lemma-NH	key-next	key-prev	crum-pages	derivations-table	derivations-list	derivations-txt
596	(S) barwH (S) *baraHe,baraaH$$	1	(a transport animal)	(a transport animal)		44a	6	0	2009-09-14	2010-01-25	vagrant	vagrant	https://pishoyg.github.io/crum/596.html	"(S) ⲃⲁⲣⲱϩ
(S) <i>plural: </i>ⲃⲁⲣⲁϩⲉ, ⲃⲁⲣⲁⲁϩ<i>(?)</i>"	"(S) ⲃⲁⲣⲱϩ
(S) <i>plural: </i>ⲃⲁⲣⲁϩⲉ, ⲃⲁⲣⲁⲁϩ<i>(?)</i>"	"(S) ⲃⲁⲣⲱϩ
(S) plural: ⲃⲁⲣⲁϩⲉ, ⲃⲁⲣⲁⲁϩ(?)"	"(S) ⲃⲁⲣⲱϩ
(S) plural: ⲃⲁⲣⲁϩⲉ, ⲃⲁⲣⲁⲁϩ(?)"	ⲃⲁⲣⲱϩ, ⲃⲁⲣⲁϩⲉ, ⲃⲁⲣⲁⲁϩ (?) (ⲛ)	"(S) ⲃⲁⲣⲱϩ (ⲡ)
(S) ⲃⲁⲣⲁϩⲉ, ⲃⲁⲣⲁⲁϩ (?) (ⲛ)"	ⲃⲁⲣⲱϩ (S)			complete	noun male		<i>a transport animal</i>	a transport animal	<i>a transport animal</i>	<i>a transport animal</i>	<i>a transport animal</i>	a transport animal	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=44a	44	a	"ⲃⲁⲣⲱϩ (ⲡ)
ⲃⲁⲣⲁϩⲉ, ⲃⲁⲣⲁⲁϩ (?) (ⲛ)"	ⲃⲁⲣⲱϩ																			597	595	44			
597	(S) barwH (B) baroH	1	fodderer (or similar)	fodderer (or similar)		44b	6	0	2009-09-14	2010-01-25	vagrant	vagrant	https://pishoyg.github.io/crum/597.html	"(S) ⲃⲁⲣⲱϩ
(B) ⲃⲁⲣⲟϩ"	"(S) ⲃⲁⲣⲱϩ
(B) ⲃⲁⲣⲟϩ"	"(S) ⲃⲁⲣⲱϩ
(B) ⲃⲁⲣⲟϩ"	"(S) ⲃⲁⲣⲱϩ
(B) ⲃⲁⲣⲟϩ"	ⲃⲁⲣⲱϩ, ⲃⲁⲣⲟϩ	"(S) ⲃⲁⲣⲱϩ (ⲡ)
(B) ⲃⲁⲣⲟϩ (ⲡ)"	ⲃⲁⲣⲟϩ (B)			complete	noun male		fodderer <i>or similar</i>	fodderer or similar	fodderer <i>or similar</i>	fodderer <i>or similar</i>	fodderer <i>or similar</i>	fodderer or similar	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=44b	44	b	ⲃⲁⲣⲱϩ (ⲡ)	ⲃⲁⲣⲱϩ									ⲃⲁⲣⲟϩ (ⲡ)	ⲃⲁⲣⲟϩ									598	596	44			
598	(S) barwH,bareH,barhH	3	(3d of these is in list of metal utensils, 1st in list of vessels & contains 4 [[xoinikes]], 2d is pl)	(3d of these is in list of metal utensils, 1st in list of vessels & contains 4 [[xoinikes]], 2d is pl)		44b	6	0	2009-09-14	2010-01-25	vagrant	vagrant	https://pishoyg.github.io/crum/598.html	(S) ⲃⲁⲣⲱϩ, ⲃⲁⲣⲉϩ, ⲃⲁⲣⲏϩ	(S) ⲃⲁⲣⲱϩ, ⲃⲁⲣⲉϩ, ⲃⲁⲣⲏϩ	(S) ⲃⲁⲣⲱϩ, ⲃⲁⲣⲉϩ, ⲃⲁⲣⲏϩ	(S) ⲃⲁⲣⲱϩ, ⲃⲁⲣⲉϩ, ⲃⲁⲣⲏϩ	ⲃⲁⲣⲱϩ, ⲃⲁⲣⲉϩ, ⲃⲁⲣⲏϩ	(S) ⲃⲁⲣⲱϩ, ⲃⲁⲣⲉϩ, ⲃⲁⲣⲏϩ (noun)	ⲃⲁⲣⲱϩ (S)			complete	noun		<i>3d of these is in list of metal utensils, 1st in list of vessels & contains 4 χοινικεσ , 2d is pl</i>	3d of these is in list of metal utensils, 1st in list of vessels & contains 4 χοινικεσ , 2d is pl	<i>3d of these is in list of metal utensils, 1st in list of vessels & contains 4 χοινικεσ , 2d is pl</i>	<i>3d of these is in list of metal utensils, 1st in list of vessels & contains 4 χοινικεσ , 2d is pl</i>	"<i>3d of these is in list of metal utensils, 1st in list of vessels & contains 4 <a href=""https://logeion.uchicago.edu/%CF%87%CE%BF%CE%B9%CE%BD%CE%B9%CE%BA%CE%B5%CF%83"">χοινικεσ</a> , 2d is pl</i>"	3d of these is in list of metal utensils, 1st in list of vessels & contains 4 χοινικεσ , 2d is pl	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=44b	44	b	ⲃⲁⲣⲱϩ, ⲃⲁⲣⲉϩ, ⲃⲁⲣⲏϩ (noun)	ⲃⲁⲣⲱϩ																			599	597	44			
599	(S) bwrG	2	 /$gk: [[rhgnusqai]]$/	 /$gk: [[rhgnusqai]]$/	rhgnusqai	44b	6	0	2009-09-14	2010-01-25	vagrant	vagrant	https://pishoyg.github.io/crum/599.html	(S) ⲃⲱⲣϭ	(S) ⲃⲱⲣϭ	(S) ⲃⲱⲣϭ	(S) ⲃⲱⲣϭ	ⲃⲱⲣϭ	(S) ⲃⲱⲣϭ	ⲃⲱⲣϭ (S)			complete	verb	ρηγνυσθαι	[ρηγνυσθαι]	[ρηγνυσθαι]		"<span style=""opacity:0.7"">[ρηγνυσθαι]</span>"	"<span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%81%CE%B7%CE%B3%CE%BD%CF%85%CF%83%CE%B8%CE%B1%CE%B9"">ρηγνυσθαι</a>]</span>"		https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=44b	44	b	ⲃⲱⲣϭ	ⲃⲱⲣϭ																			600	598	44			
600	(S) brGoout,bereGwout (B) bereGwouts	4	chariot /$gk: [[arma]]$/	chariot /$gk: [[arma]]$/	arma	44b	6	0	2009-09-14	2010-01-25	vagrant	vagrant	https://pishoyg.github.io/crum/600.html	"(S) ⲃⲣϭⲟⲟⲩⲧ, ⲃⲉⲣⲉϭⲱⲟⲩⲧ
(B) ⲃⲉⲣⲉϭⲱⲟⲩⲧⲥ"	"(S) ⲃⲣϭⲟⲟⲩⲧ, ⲃⲉⲣⲉϭⲱⲟⲩⲧ
(B) ⲃⲉⲣⲉϭⲱⲟⲩⲧⲥ"	"(S) ⲃⲣϭⲟⲟⲩⲧ, ⲃⲉⲣⲉϭⲱⲟⲩⲧ
(B) ⲃⲉⲣⲉϭⲱⲟⲩⲧⲥ"	"(S) ⲃⲣϭⲟⲟⲩⲧ, ⲃⲉⲣⲉϭⲱⲟⲩⲧ
(B) ⲃⲉⲣⲉϭⲱⲟⲩⲧⲥ"	ⲃⲣϭⲟⲟⲩⲧ, ⲃⲉⲣⲉϭⲱⲟⲩⲧ, ⲃⲉⲣⲉϭⲱⲟⲩⲧⲥ	"(S) ⲃⲣϭⲟⲟⲩⲧ, ⲃⲉⲣⲉϭⲱⲟⲩⲧ (ⲧ)
(B) ⲃⲉⲣⲉϭⲱⲟⲩⲧⲥ (ⲧ)"	ⲃⲉⲣⲉϭⲱⲟⲩⲧⲥ (B)			complete	noun female	αρμα	chariot [αρμα]	chariot [αρμα]	chariot	"chariot <span style=""opacity:0.7"">[αρμα]</span>"	"chariot <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B1%CF%81%CE%BC%CE%B1"">αρμα</a>]</span>"	chariot	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=44b	44	b	ⲃⲣϭⲟⲟⲩⲧ, ⲃⲉⲣⲉϭⲱⲟⲩⲧ (ⲧ)	ⲃⲣϭⲟⲟⲩⲧ									ⲃⲉⲣⲉϭⲱⲟⲩⲧⲥ (ⲧ)	ⲃⲉⲣⲉϭⲱⲟⲩⲧⲥ									601	599	44			
601	(S) bas	3	(named among utensils of bronze)	(named among utensils of bronze)		44b	6	0	2009-09-14	2010-01-25	vagrant	vagrant	https://pishoyg.github.io/crum/601.html	(S) ⲃⲁⲥ	(S) ⲃⲁⲥ	(S) ⲃⲁⲥ	(S) ⲃⲁⲥ	ⲃⲁⲥ	(S) ⲃⲁⲥ (noun)	ⲃⲁⲥ (S)			complete	noun		<i>named among utensils of bronze</i>	named among utensils of bronze	<i>named among utensils of bronze</i>	<i>named among utensils of bronze</i>	<i>named among utensils of bronze</i>	named among utensils of bronze	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=44b	44	b	ⲃⲁⲥ (noun)	ⲃⲁⲥ																			602	600	44			
602	(S) bhse	4	pail, well-bucket	pail, well-bucket		44b	6	0	2009-09-14	2010-01-25	vagrant	vagrant	https://pishoyg.github.io/crum/602.html	(S) ⲃⲏⲥⲉ	(S) ⲃⲏⲥⲉ	(S) ⲃⲏⲥⲉ	(S) ⲃⲏⲥⲉ	ⲃⲏⲥⲉ	(S) ⲃⲏⲥⲉ (ⲧ)	ⲃⲏⲥⲉ (S)			complete	noun female		pail, well-bucket	pail, well-bucket	pail, well-bucket	pail, well-bucket	pail, well-bucket	pail, well-bucket	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=44b	44	b	ⲃⲏⲥⲉ (ⲧ)	ⲃⲏⲥⲉ																			603	601	44			
603	(S) besnht,besnat (B) besnht,basnht	1	smith /$gk: [[xalkeus, sidhropoios]]$/	smith /$gk: [[xalkeus, sidhropoios]]$/	xalkeus, sidhropoios	44b	6	0	2009-09-14	2010-01-25	vagrant	vagrant	https://pishoyg.github.io/crum/603.html	"(S) ⲃⲉⲥⲛⲏⲧ, ⲃⲉⲥⲛⲁⲧ
(B) ⲃⲉⲥⲛⲏⲧ, ⲃⲁⲥⲛⲏⲧ"	"(S) ⲃⲉⲥⲛⲏⲧ, ⲃⲉⲥⲛⲁⲧ
(B) ⲃⲉⲥⲛⲏⲧ, ⲃⲁⲥⲛⲏⲧ"	"(S) ⲃⲉⲥⲛⲏⲧ, ⲃⲉⲥⲛⲁⲧ
(B) ⲃⲉⲥⲛⲏⲧ, ⲃⲁⲥⲛⲏⲧ"	"(S) ⲃⲉⲥⲛⲏⲧ, ⲃⲉⲥⲛⲁⲧ
(B) ⲃⲉⲥⲛⲏⲧ, ⲃⲁⲥⲛⲏⲧ"	ⲃⲉⲥⲛⲏⲧ, ⲃⲉⲥⲛⲁⲧ, ⲃⲉⲥⲛⲏⲧ, ⲃⲁⲥⲛⲏⲧ	"(S) ⲃⲉⲥⲛⲏⲧ, ⲃⲉⲥⲛⲁⲧ (ⲡ)
(B) ⲃⲉⲥⲛⲏⲧ, ⲃⲁⲥⲛⲏⲧ (ⲡ)"	ⲃⲉⲥⲛⲏⲧ (B)			complete	noun male	χαλκευσ, σιδηροποιοσ	smith [χαλκευσ, σιδηροποιοσ]	smith [χαλκευσ, σιδηροποιοσ]	smith	"smith <span style=""opacity:0.7"">[χαλκευσ, σιδηροποιοσ]</span>"	"smith <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%87%CE%B1%CE%BB%CE%BA%CE%B5%CF%85%CF%83"">χαλκευσ</a>, <a href=""https://logeion.uchicago.edu/%CF%83%CE%B9%CE%B4%CE%B7%CF%81%CE%BF%CF%80%CE%BF%CE%B9%CE%BF%CF%83"">σιδηροποιοσ</a>]</span>"	smith	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=44b	44	b	ⲃⲉⲥⲛⲏⲧ, ⲃⲉⲥⲛⲁⲧ (ⲡ)	ⲃⲉⲥⲛⲏⲧ									ⲃⲉⲥⲛⲏⲧ, ⲃⲁⲥⲛⲏⲧ (ⲡ)	ⲃⲉⲥⲛⲏⲧ									604	602	44			
604	(S) basnG,basenG,basnhG,bashG,basig (A) basinG	1	tin /$gk: [[kassiteros]]$/	tin /$gk: [[kassiteros]]$/	kassiteros	44b	6	0	2009-09-14	2010-01-25	vagrant	vagrant	https://pishoyg.github.io/crum/604.html	"(S) ⲃⲁⲥⲛϭ, ⲃⲁⲥⲉⲛϭ, ⲃⲁⲥⲛⲏϭ, ⲃⲁⲥⲏϭ, ⲃⲁⲥⲓⲅ
(A) ⲃⲁⲥⲓⲛϭ"	"(S) ⲃⲁⲥⲛϭ, ⲃⲁⲥⲉⲛϭ, ⲃⲁⲥⲛⲏϭ, ⲃⲁⲥⲏϭ, ⲃⲁⲥⲓⲅ
(A) ⲃⲁⲥⲓⲛϭ"	"(S) ⲃⲁⲥⲛϭ, ⲃⲁⲥⲉⲛϭ, ⲃⲁⲥⲛⲏϭ, ⲃⲁⲥⲏϭ, ⲃⲁⲥⲓⲅ
(A) ⲃⲁⲥⲓⲛϭ"	"(S) ⲃⲁⲥⲛϭ, ⲃⲁⲥⲉⲛϭ, ⲃⲁⲥⲛⲏϭ, ⲃⲁⲥⲏϭ, ⲃⲁⲥⲓⲅ
(A) ⲃⲁⲥⲓⲛϭ"	ⲃⲁⲥⲛϭ, ⲃⲁⲥⲉⲛϭ, ⲃⲁⲥⲛⲏϭ, ⲃⲁⲥⲏϭ, ⲃⲁⲥⲓⲅ, ⲃⲁⲥⲓⲛϭ	"(S) ⲃⲁⲥⲛϭ, ⲃⲁⲥⲉⲛϭ, ⲃⲁⲥⲛⲏϭ, ⲃⲁⲥⲏϭ, ⲃⲁⲥⲓⲅ (ⲡ)
(A) ⲃⲁⲥⲓⲛϭ (ⲡ)"	ⲃⲁⲥⲛϭ (S)			complete	noun male	κασσιτεροσ	tin [κασσιτεροσ]	tin [κασσιτεροσ]	tin	"tin <span style=""opacity:0.7"">[κασσιτεροσ]</span>"	"tin <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%BA%CE%B1%CF%83%CF%83%CE%B9%CF%84%CE%B5%CF%81%CE%BF%CF%83"">κασσιτεροσ</a>]</span>"	tin	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=44b	44	b	ⲃⲁⲥⲛϭ, ⲃⲁⲥⲉⲛϭ, ⲃⲁⲥⲛⲏϭ, ⲃⲁⲥⲏϭ, ⲃⲁⲥⲓⲅ (ⲡ)	ⲃⲁⲥⲛϭ					ⲃⲁⲥⲓⲛϭ (ⲡ)	ⲃⲁⲥⲓⲛϭ													605	603	44			
605	(B) bwst,bast- (S) bost+ (S) ^bast-	2	{intr:} be dry, parched	{intr:} be dry, parched		45a	6	0	2009-09-14	2010-01-25	vagrant	vagrant	https://pishoyg.github.io/crum/605.html	"(B) ⲃⲱⲥⲧ, ⲃⲁⲥⲧ-
(S) ⲃⲟⲥⲧ+
(S) <i>p c </i>ⲃⲁⲥⲧ-"	"(B) ⲃⲱⲥⲧ, ⲃⲁⲥⲧ-
(S) ⲃⲟⲥⲧ+
(S) <i>p c </i>ⲃⲁⲥⲧ-"	"(B) ⲃⲱⲥⲧ, ⲃⲁⲥⲧ-
(S) ⲃⲟⲥⲧ+
(S) p c ⲃⲁⲥⲧ-"	"(B) ⲃⲱⲥⲧ, ⲃⲁⲥⲧ-
(S) ⲃⲟⲥⲧ+
(S) p c ⲃⲁⲥⲧ-"	ⲃⲱⲥⲧ, ⲃⲁⲥⲧ-, ⲃⲟⲥⲧ+, ⲃⲁⲥⲧ- (p.c.)	"(B) ⲃⲱⲥⲧ, ⲃⲁⲥⲧ-
(S) ⲃⲟⲥⲧ+
(S) ⲃⲁⲥⲧ- (p.c.)"	ⲃⲱⲥⲧ (B)			complete	verb		<b>intr:</b> be dry, parched	intr: be dry, parched	<b>intr:</b> be dry, parched	<b>intr:</b> be dry, parched	<b>intr:</b> be dry, parched	intr: be dry, parched	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=45a	45	a	"ⲃⲟⲥⲧ+
ⲃⲁⲥⲧ- (p.c.)"	ⲃⲟⲥⲧ+									ⲃⲱⲥⲧ, ⲃⲁⲥⲧ-	ⲃⲱⲥⲧ									606	604	45			
606	(S,B,F) bht	4	palm-leaf /$gk: [[qallia, baion]]$/ | (S,B, [b. spir] S f), rib	palm-leaf /$gk: [[qallia, baion]]$/ | (S,B, [b. spir] S f), rib	qallia, baion	45a	6	0	2009-09-14	2010-01-25	vagrant	vagrant	https://pishoyg.github.io/crum/606.html	(S, B, F) ⲃⲏⲧ	(S, B, F) ⲃⲏⲧ	(S, B, F) ⲃⲏⲧ	(S, B, F) ⲃⲏⲧ	ⲃⲏⲧ	(S, B, F) ⲃⲏⲧ (ⲧ)	ⲃⲏⲧ (B)			complete	noun female	θαλλια, βαιον	"palm-leaf [θαλλια, βαιον]
<i>S,B, ⲃ. ⲥⲡⲓⲣ S f</i>, rib"	"palm-leaf [θαλλια, βαιον]
S,B, ⲃ. ⲥⲡⲓⲣ S f, rib"	"palm-leaf 
<i>S,B, ⲃ. ⲥⲡⲓⲣ S f</i>, rib"	"palm-leaf <span style=""opacity:0.7"">[θαλλια, βαιον]</span>
<i>S,B, ⲃ. ⲥⲡⲓⲣ S f</i>, rib"	"palm-leaf <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B8%CE%B1%CE%BB%CE%BB%CE%B9%CE%B1"">θαλλια</a>, <a href=""https://logeion.uchicago.edu/%CE%B2%CE%B1%CE%B9%CE%BF%CE%BD"">βαιον</a>]</span>
<i>S,B, ⲃ. ⲥⲡⲓⲣ S f</i>, rib"	"palm-leaf 
S,B, ⲃ. ⲥⲡⲓⲣ S f, rib"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=45a	45	a	ⲃⲏⲧ (ⲧ)	ⲃⲏⲧ									ⲃⲏⲧ (ⲧ)	ⲃⲏⲧ	ⲃⲏⲧ (ⲧ)	ⲃⲏⲧ							607	605	45	"<table> <colgroup> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> </colgroup> <tr> <!--Key: 8752-->  <td colspan=""5"" class=""bordered"">(S, B) ⲃ. ⲥⲡⲓⲣ
(NH) ⲃⲉⲧ ⲥⲡⲓⲣ</td> <td colspan=""4"" class=""bordered"">  <i>S f</i>, rib <i>(from resemblance of ribs on spine to fronds on stem)</i> </td> <td rowspan=""2"" class=""bordered""><b>Crum: </b><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=45a"">45a</a></td> </tr> <tr> <!--Key: 223-->  <td colspan=""5"" class=""bordered"">(B) ⲡⲓⲕⲁⲥ ⲃ.</td> <td colspan=""4"" class=""bordered"">   </td>  </tr> </table>"	"<ul> <li> (S, B) ⲃ. ⲥⲡⲓⲣ
(NH) ⲃⲉⲧ ⲥⲡⲓⲣ<br/><i>S f</i>, rib <i>(from resemblance of ribs on spine to fronds on stem)</i> </li> <li> (B) ⲡⲓⲕⲁⲥ ⲃ. </li> </ul>"	"(S, B) ⲃ. ⲥⲡⲓⲣ
(NH) ⲃⲉⲧ ⲥⲡⲓⲣ S f, rib (from resemblance of ribs on spine to fronds on stem)
(B) ⲡⲓⲕⲁⲥ ⲃ. "
607	(S) boeit (Sa) bait	22	ox (or) cow /$gk: [[bous, tragos]]$/	ox (or) cow /$gk: [[bous, tragos]]$/	bous, tragos	45a	6	0	2009-09-14	2010-01-25	vagrant	vagrant	https://pishoyg.github.io/crum/607.html	"(S) ⲃⲟⲉⲓⲧ
(Sa) ⲃⲁⲓⲧ"	"(S) ⲃⲟⲉⲓⲧ
(Sa) ⲃⲁⲓⲧ"	"(S) ⲃⲟⲉⲓⲧ
(Sa) ⲃⲁⲓⲧ"	"(S) ⲃⲟⲉⲓⲧ
(Sa) ⲃⲁⲓⲧ"	ⲃⲟⲉⲓⲧ, ⲃⲁⲓⲧ	"(S) ⲃⲟⲉⲓⲧ (ⲡ/ⲧ)
(Sa) ⲃⲁⲓⲧ (ⲡ/ⲧ)"	ⲃⲟⲉⲓⲧ (S)			complete	noun male/female	βουσ, τραγοσ	ox <i>or</i> cow [βουσ, τραγοσ]	ox or cow [βουσ, τραγοσ]	ox <i>or</i> cow	"ox <i>or</i> cow <span style=""opacity:0.7"">[βουσ, τραγοσ]</span>"	"ox <i>or</i> cow <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B2%CE%BF%CF%85%CF%83"">βουσ</a>, <a href=""https://logeion.uchicago.edu/%CF%84%CF%81%CE%B1%CE%B3%CE%BF%CF%83"">τραγοσ</a>]</span>"	ox or cow	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=45a	45	a	ⲃⲟⲉⲓⲧ (ⲡ/ⲧ)	ⲃⲟⲉⲓⲧ	ⲃⲁⲓⲧ (ⲡ/ⲧ)	ⲃⲁⲓⲧ																	608	606	45			
608	(S) bhte	4	[[lepis]], (so) scale-like plate (of metal)	[[lepis]], (so) scale-like plate (of metal)	lepis	45b	6	0	2009-09-14	2010-01-25	vagrant	vagrant	https://pishoyg.github.io/crum/608.html	(S) ⲃⲏⲧⲉ	(S) ⲃⲏⲧⲉ	(S) ⲃⲏⲧⲉ	(S) ⲃⲏⲧⲉ	ⲃⲏⲧⲉ	(S) ⲃⲏⲧⲉ (ⲧ)	ⲃⲏⲧⲉ (S)			complete	noun female	λεπισ	λεπισ , <i>so</i> scale-like plate <i>of metal</i>	λεπισ , so scale-like plate of metal	λεπισ , <i>so</i> scale-like plate <i>of metal</i>	λεπισ , <i>so</i> scale-like plate <i>of metal</i>	"<a href=""https://logeion.uchicago.edu/%CE%BB%CE%B5%CF%80%CE%B9%CF%83"">λεπισ</a> , <i>so</i> scale-like plate <i>of metal</i>"	λεπισ , so scale-like plate of metal	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=45b	45	b	ⲃⲏⲧⲉ (ⲧ)	ⲃⲏⲧⲉ																			609	607	45			
609	(S) bwte (B) bwT,boT	1	durah, (a cereal) /$gk: [[olura]]$/	durah, (a cereal) /$gk: [[olura]]$/	olura	45b	6	0	2009-09-14	2010-01-25	vagrant	vagrant	https://pishoyg.github.io/crum/609.html	"(S) ⲃⲱⲧⲉ
(B) ⲃⲱϯ, ⲃⲟϯ"	"(S) ⲃⲱⲧⲉ
(B) ⲃⲱϯ, ⲃⲟϯ"	"(S) ⲃⲱⲧⲉ
(B) ⲃⲱϯ, ⲃⲟϯ"	"(S) ⲃⲱⲧⲉ
(B) ⲃⲱϯ, ⲃⲟϯ"	ⲃⲱⲧⲉ, ⲃⲱϯ, ⲃⲟϯ	"(S) ⲃⲱⲧⲉ (ⲡ)
(B) ⲃⲱϯ, ⲃⲟϯ (ⲡ)"	ⲃⲱϯ (B)			complete	noun male	ολυρα	durah, <i>a cereal</i> [ολυρα]	durah, a cereal [ολυρα]	durah, <i>a cereal</i>	"durah, <i>a cereal</i> <span style=""opacity:0.7"">[ολυρα]</span>"	"durah, <i>a cereal</i> <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%BF%CE%BB%CF%85%CF%81%CE%B1"">ολυρα</a>]</span>"	durah, a cereal	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=45b	45	b	ⲃⲱⲧⲉ (ⲡ)	ⲃⲱⲧⲉ									ⲃⲱϯ, ⲃⲟϯ (ⲡ)	ⲃⲱϯ									610	608	45			
