id	super_id	orthstring	pos_string	de	en	fr	etym_string	ascii_orth	search_string	oref_string	greek_id	ents	entry_xml_id	lemma_form_id
10643	5957	"Subst.
ⲥⲩⲛϩⲉⲇⲣⲓⲟⲛ~S^^CF28796
|||Subst.
ⲥⲩⲛϩⲉⲇⲣⲓⲟⲛ~L^^CF28797
|||Subst.
ⲥⲩⲛϩⲉⲇⲣⲓⲟⲛ~M^^CF28795
|||Subst.
ⲥⲩϩⲩⲇⲣⲓⲟⲛ~S^^CF28794
|||Subst.
ⲥⲩⲛϩⲉⲇⲣⲩⲟⲛ~L^^CF28798
|||Subst.
ⲥⲩⲛϩⲩⲇⲣⲓⲟⲛ~S^^CF28799
"	N	1@CS14526|ref: 330 DDGLC |||2@CS14527|ref: 6208 DDGLC |||3@CS14528|ref: 9405 DDGLC |||4@CS14529|ref: 953 DDGLC	1@CS14526|ref: 330 ~~~council;;;DDGLC |||2@CS14527|ref: 6208 ~~~sanhedrin, (Jewish) council;;;DDGLC |||3@CS14528|ref: 9405 ~~~congregation (of Christians);;;DDGLC |||4@CS14529|ref: 953 ~~~council chambers, meeting room;;;DDGLC	1@CS14526|ref: 330 DDGLC |||2@CS14527|ref: 6208 DDGLC |||3@CS14528|ref: 9405 DDGLC |||4@CS14529|ref: 953 DDGLC	"<span style=""color:darkred"">cf. Gr. (DDGLC lemma ID 2800)</span> συνέδριον <i>council, meeting</i>. <span style=""color:grey"">noun</span> <span style=""color:grey"">(LSJ 1704a; Preisigke 2:531)</span>"	RTMcEDQIOM	"
ⲥⲩⲛϩⲉⲇⲣⲓⲟⲛ~S^^CF28796
ⲥⲩⲛϩⲉⲇⲣⲓⲟⲛ~L^^CF28797
ⲥⲩⲛϩⲉⲇⲣⲓⲟⲛ~M^^CF28795
ⲥⲩϩⲩⲇⲣⲓⲟⲛ~S^^CF28794
ⲥⲩⲛϩⲉⲇⲣⲩⲟⲛ~L^^CF28798
ⲥⲩⲛϩⲩⲇⲣⲓⲟⲛ~S^^CF28799
"	ⲥⲩⲛϩⲉⲇⲣⲓⲟⲛ|||ⲥⲩⲛϩⲉⲇⲣⲓⲟⲛ|||ⲥⲩⲛϩⲉⲇⲣⲓⲟⲛ|||ⲥⲩϩⲩⲇⲣⲓⲟⲛ|||ⲥⲩⲛϩⲉⲇⲣⲩⲟⲛ|||ⲥⲩⲛϩⲩⲇⲣⲓⲟⲛ	2800		C10644	CF28793
10644	5958	"Vb.
ⲥⲩⲛϩⲓⲥⲧⲁ~S^^CF28804
|||Vb.
ⲥⲉⲛϩⲓⲥⲧⲁ~S^^CF28801
|||Vb.
ⲥⲏⲛϩⲓⲥⲧⲁ~S^^CF28802
|||Vb.
ⲥⲏⲛⲏⲓⲥⲧⲁ~S^^CF28803
|||Vb.
ⲥⲩⲛⲏⲥⲥⲧⲁ~S^^CF28805
"	V	1@CS14530|ref: 388 DDGLC |||2@CS14531|ref: 9635 DDGLC |||3@CS14532|ref: 10001 DDGLC |||4@CS14533|ref: 3884 DDGLC |||5@CS14534|ref: 8738 DDGLC |||6@CS14535|ref: 9284 DDGLC |||7@CS14536|ref: 10284 DDGLC |||8@CS14537|ref: 1473 DDGLC |||9@CS14538|ref: 5773 DDGLC	1@CS14530|ref: 388 ~~~to unite s.o. with s.o.;;;DDGLC |||2@CS14531|ref: 9635 ~~~to unite s.o. with s.th.;;;DDGLC |||3@CS14532|ref: 10001 ~~~to bring together, establish, make s.th.;;;DDGLC |||4@CS14533|ref: 3884 ~~~to bring together, assemble s.th. (object: texts);;;DDGLC |||5@CS14534|ref: 8738 ~~~to thicken, concentrate;;;DDGLC |||6@CS14535|ref: 9284 ~~~to be constituted by s.th., consist of s.th.;;;DDGLC |||7@CS14536|ref: 10284 ~~~to be appointed (as representative/to a position);;;DDGLC |||8@CS14537|ref: 1473 ~~~to commend, esteem s.o.;;;DDGLC |||9@CS14538|ref: 5773 ~~~to commend, esteem oneself, boast (object: reflexive);;;DDGLC	1@CS14530|ref: 388 DDGLC |||2@CS14531|ref: 9635 DDGLC |||3@CS14532|ref: 10001 DDGLC |||4@CS14533|ref: 3884 DDGLC |||5@CS14534|ref: 8738 DDGLC |||6@CS14535|ref: 9284 DDGLC |||7@CS14536|ref: 10284 DDGLC |||8@CS14537|ref: 1473 DDGLC |||9@CS14538|ref: 5773 DDGLC	"<span style=""color:darkred"">cf. Gr. (DDGLC lemma ID 2111)</span> συνιστάω <i>to combine, associate, unite</i>. <span style=""color:grey"">verb</span> <span style=""color:grey"">(LSJ 1718b; Sophocles 1050b)</span>"	RTMcIRSA	"
ⲥⲩⲛϩⲓⲥⲧⲁ~S^^CF28804
ⲥⲉⲛϩⲓⲥⲧⲁ~S^^CF28801
ⲥⲏⲛϩⲓⲥⲧⲁ~S^^CF28802
ⲥⲏⲛⲏⲓⲥⲧⲁ~S^^CF28803
ⲥⲩⲛⲏⲥⲥⲧⲁ~S^^CF28805
"	ⲥⲩⲛϩⲓⲥⲧⲁ|||ⲥⲉⲛϩⲓⲥⲧⲁ|||ⲥⲏⲛϩⲓⲥⲧⲁ|||ⲥⲏⲛⲏⲓⲥⲧⲁ|||ⲥⲩⲛⲏⲥⲥⲧⲁ	2111		C10645	CF28800
10645	5959	"Subst.
ⲥⲩⲛϩⲟⲇⲟⲥ~S^^CF28807
"	N	1@CS14539|ref: 2900 DDGLC	1@CS14539|ref: 2900 ~~~synod;;;DDGLC	1@CS14539|ref: 2900 DDGLC	"<span style=""color:darkred"">cf. Gr. (DDGLC lemma ID 2112)</span> σύνοδος <i>assembly, meeting</i>. <span style=""color:grey"">noun</span> <span style=""color:grey"">(LSJ 1720b; Preisigke 2:544)</span>"	RTMcODOR	"
ⲥⲩⲛϩⲟⲇⲟⲥ~S^^CF28807
"	ⲥⲩⲛϩⲟⲇⲟⲥ	2112		C10646	CF28806
10646	5960	"Vb.
ⲥⲩⲣⲉ~S^^CF28810
|||Vb.
ⲥⲩⲣⲁ~S^^CF28809
"	V	1@CS14540|ref: 10891 DDGLC |||2@CS14541|ref: 3409 DDGLC	1@CS14540|ref: 10891 ~~~to drag (oneself) over s.th. (e.g. the ground);;;DDGLC |||2@CS14541|ref: 3409 ~~~to drag s.o. over / across s.th.;;;DDGLC	1@CS14540|ref: 10891 DDGLC |||2@CS14541|ref: 3409 DDGLC	"<span style=""color:darkred"">cf. Gr. (DDGLC lemma ID 2846)</span> σύρω <i>to draw, drag, trail along</i>. <span style=""color:grey"">verb</span> <span style=""color:grey"">(LSJ 1733a; Preisigke 2:556)</span>"	RTQE	"
ⲥⲩⲣⲉ~S^^CF28810
ⲥⲩⲣⲁ~S^^CF28809
"	ⲥⲩⲣⲉ|||ⲥⲩⲣⲁ	2846		C10647	CF28808
10647	5961	"Subst.
ⲥⲩⲥⲥⲏⲙⲟⲛ~S^^CF28812
"	N	1@CS14542|ref: 9882 DDGLC	1@CS14542|ref: 9882 ~~~accordance, concordance;;;DDGLC	1@CS14542|ref: 9882 DDGLC	"<span style=""color:darkred"">cf. Gr. (DDGLC lemma ID 6742)</span> σύσσημον <i>signal</i>. <span style=""color:grey"">noun</span> <span style=""color:grey"">(LSJ 1734a)</span>"	RTRRGLOM	"
ⲥⲩⲥⲥⲏⲙⲟⲛ~S^^CF28812
"	ⲥⲩⲥⲥⲏⲙⲟⲛ	6742		C10648	CF28811
10648	5962	"Subst.
ⲥⲩⲥⲧⲁⲥⲓⲥ~S^^CF28814
|||Subst.
ⲥⲩⲥⲧⲁⲥⲓⲥ~A^^CF28815
"	N	1@CS14543|ref: 2847 DDGLC |||2@CS14544|ref: 8956 DDGLC |||3@CS14545|ref: 1731 DDGLC	1@CS14543|ref: 2847 ~~~confirmation, proof;;;DDGLC |||2@CS14544|ref: 8956 ~~~maintenance, preservation;;;DDGLC |||3@CS14545|ref: 1731 ~~~structure, constitution, nature (of the cosmos);;;DDGLC	1@CS14543|ref: 2847 DDGLC |||2@CS14544|ref: 8956 DDGLC |||3@CS14545|ref: 1731 DDGLC	"<span style=""color:darkred"">cf. Gr. (DDGLC lemma ID 2122)</span> σύστασις <i>bringing together, introduction, recommendation</i>. <span style=""color:grey"">noun</span> <span style=""color:grey"">(LSJ 1734b; Preisigke 2:557)</span>"	RTRSARIR	"
ⲥⲩⲥⲧⲁⲥⲓⲥ~S^^CF28814
ⲥⲩⲥⲧⲁⲥⲓⲥ~A^^CF28815
"	ⲥⲩⲥⲧⲁⲥⲓⲥ|||ⲥⲩⲥⲧⲁⲥⲓⲥ	2122		C10649	CF28813
10649	5963	"Vb.
ⲥⲩⲥⲧⲓⲗⲉ~S^^CF28817
"	V	1@CS14546|ref: 10680 DDGLC	1@CS14546|ref: 10680 ~~~to remove, reduce s.th.;;;DDGLC	1@CS14546|ref: 10680 DDGLC	"<span style=""color:darkred"">cf. Gr. (DDGLC lemma ID 5726)</span> συστέλλω <i>to draw together, shorten sail</i>. <span style=""color:grey"">verb</span> <span style=""color:grey"">(LSJ 1735a; Preisigke 2:558)</span>"	RTRSIKE	"
ⲥⲩⲥⲧⲓⲗⲉ~S^^CF28817
"	ⲥⲩⲥⲧⲓⲗⲉ	5726		C10650	CF28816
10650	5964	"Subst.
ⲥⲫⲁⲓⲣⲓⲕⲟⲛ~L^^CF28819
"	N	1@CS14547|ref: 7729 DDGLC	1@CS14547|ref: 7729 ~~~spherical one; sphere;;;DDGLC	1@CS14547|ref: 7729 DDGLC	"<span style=""color:darkred"">cf. Gr. (DDGLC lemma ID 3726)</span> σφαιρικός <i>globular, spherical</i>. <span style=""color:grey"">adjective</span> <span style=""color:grey"">(LSJ 1738a)</span>"	RUAIQIJOM	"
ⲥⲫⲁⲓⲣⲓⲕⲟⲛ~L^^CF28819
"	ⲥⲫⲁⲓⲣⲓⲕⲟⲛ	3726		C10651	CF28818
10651	5965	"Subst.
ⲥⲫⲉⲛⲇⲟⲛⲏ~S^^CF28822
|||Subst.
ⲥⲫⲉⲛⲇⲟⲛⲏ~A^^CF28821
"	N	1@CS14548|ref: 681 DDGLC	1@CS14548|ref: 681 ~~~sling;;;DDGLC	1@CS14548|ref: 681 DDGLC	"<span style=""color:darkred"">cf. Gr. (DDGLC lemma ID 3745)</span> σφενδόνη <i>sling (as weapon)</i>. <span style=""color:grey"">noun</span> <span style=""color:grey"">(LSJ 1740a; Muraoka 2009, 665a)</span>"	RUEMDOMG	"
ⲥⲫⲉⲛⲇⲟⲛⲏ~S^^CF28822
ⲥⲫⲉⲛⲇⲟⲛⲏ~A^^CF28821
"	ⲥⲫⲉⲛⲇⲟⲛⲏ|||ⲥⲫⲉⲛⲇⲟⲛⲏ	3745		C10652	CF28820
10652	5966	"Subst.
ⲥⲫⲉⲣⲁ~S^^CF28825
|||Subst.
ⲥⲫⲁⲓⲣⲁ~L^^CF28824
"	N	1@CS14549|ref: 3569 DDGLC |||2@CS14550|ref: 10849 DDGLC	1@CS14549|ref: 3569 ~~~ball, globe, sphere;;;DDGLC |||2@CS14550|ref: 10849 ~~~sphere (of planets);;;DDGLC	1@CS14549|ref: 3569 DDGLC |||2@CS14550|ref: 10849 DDGLC	"<span style=""color:darkred"">cf. Gr. (DDGLC lemma ID 2125)</span> σφαῖρα <i>ball, globe, sphere</i>. <span style=""color:grey"">noun</span> <span style=""color:grey"">(LSJ 1738a; Preisigke 2:559)</span>"	RUEQA	"
ⲥⲫⲉⲣⲁ~S^^CF28825
ⲥⲫⲁⲓⲣⲁ~L^^CF28824
"	ⲥⲫⲉⲣⲁ|||ⲥⲫⲁⲓⲣⲁ	2125		C10653	CF28823
10653	5967	"Subst.
ⲥⲫⲟⲛⲅⲟⲥ~S^^CF28827
"	N	1@CS14551|ref: 4362 DDGLC	1@CS14551|ref: 4362 ~~~sponge;;;DDGLC	1@CS14551|ref: 4362 DDGLC	"<span style=""color:darkred"">cf. Gr. (DDGLC lemma ID 5456)</span> σφόγγος <i>sponge; any spongy substance</i>. <span style=""color:grey"">noun</span> <span style=""color:grey"">(LSJ 1741b; Preisigke 2:559)</span>"	RUOMCOR	"
ⲥⲫⲟⲛⲅⲟⲥ~S^^CF28827
"	ⲥⲫⲟⲛⲅⲟⲥ	5456		C10654	CF28826
10654	5968	"Subst.
ⲥⲫⲟⲛⲇⲩⲗⲟⲥ~?^^CF28829
|||Subst.
ⲥⲫⲟⲛⲧⲩⲗⲟⲥ~S^^CF28830
"	N	1@CS14552|ref: 1492 DDGLC	1@CS14552|ref: 1492 ~~~vertebra;;;DDGLC	1@CS14552|ref: 1492 DDGLC	"<span style=""color:darkred"">cf. Gr. (DDGLC lemma ID 6247)</span> σφόνδυλος <i>vertebra; spine (pl)</i>. <span style=""color:grey"">noun</span> <span style=""color:grey"">(LSJ 1741b-142a)</span>"	RUOMDTKOR	"
ⲥⲫⲟⲛⲇⲩⲗⲟⲥ~?^^CF28829
ⲥⲫⲟⲛⲧⲩⲗⲟⲥ~S^^CF28830
"	ⲥⲫⲟⲛⲇⲩⲗⲟⲥ|||ⲥⲫⲟⲛⲧⲩⲗⲟⲥ	6247		C10655	CF28828
10655	5969	"Vb.
ⲥⲫⲣⲁⲅⲓⲍⲉ~S^^CF28838
|||Vb.
ⲥⲫⲣⲁⲅⲓⲍⲉ~A^^CF28841
|||Vb.
ⲥⲫⲣⲁⲅⲓⲍⲉ~L^^CF28837
|||Vb.
ⲥⲫⲣⲁⲅⲓⲍⲉ~M^^CF28839
|||Vb.
ⲥⲫⲣⲁⲅⲓⲍⲉ~W^^CF28840
|||Vb.
ⲥⲣⲁⲅⲓⲍⲉ~S^^CF28832
|||Vb.
ⲥⲫⲁⲣⲁⲅⲓⲁⳅ~S^^CF28833
|||Vb.
ⲥⲫⲣ~S^^CF28834
|||Vb.
ⲥⲫⲣⲁ~S^^CF28835
|||Vb.
ⲥⲫⲣⲁⲅⲓ~S^^CF28836
|||Vb.
ⲥⲫⲣⲁⲅⲓⲝⲉ~S^^CF28842
"	V	1@CS14553|ref: 11398 DDGLC |||2@CS14554|ref: 5778 DDGLC |||3@CS14555|ref: 165 DDGLC |||4@CS14556|ref: 10562 DDGLC |||5@CS14557|ref: 10051 DDGLC |||6@CS14558|ref: 10770 DDGLC |||7@CS14559|ref: 5780 DDGLC |||8@CS14560|ref: 5781 DDGLC |||9@CS14561|ref: 5782 DDGLC |||10@CS14562|ref: 2923 DDGLC |||11@CS14563|ref: 7412 DDGLC	1@CS14553|ref: 11398 ~~~to make the sign of the cross (object: none);;;DDGLC |||2@CS14554|ref: 5778 ~~~to seal up, close off s.th.;;;DDGLC |||3@CS14555|ref: 165 ~~~to seal, mark s.o. (more specific sense unclear);;;DDGLC |||4@CS14556|ref: 10562 ~~~to seal, mark s.o. (not with the sign of the cross);;;DDGLC |||5@CS14557|ref: 10051 ~~~to seal, mark s.o. with s.th. (object: not the sign of the cross);;;DDGLC |||6@CS14558|ref: 10770 ~~~to seal, mark s.o. in order/so that (with negative purpose clause);;;DDGLC |||7@CS14559|ref: 5780 ~~~to seal, mark s.o. (with the sign of the cross);;;DDGLC |||8@CS14560|ref: 5781 ~~~to seal, mark s.o. on s.th. (with the sign of the cross object2: body part);;;DDGLC |||9@CS14561|ref: 5782 ~~~to seal, mark s.o. with s.th. (with the sign of the cross object2: body part);;;DDGLC |||10@CS14562|ref: 2923 ~~~to seal, mark s.th. (with the sign of the cross);;;DDGLC |||11@CS14563|ref: 7412 ~~~to mark/brand s.o. (for prisoners and convicts);;;DDGLC	1@CS14553|ref: 11398 DDGLC |||2@CS14554|ref: 5778 DDGLC |||3@CS14555|ref: 165 DDGLC |||4@CS14556|ref: 10562 DDGLC |||5@CS14557|ref: 10051 DDGLC |||6@CS14558|ref: 10770 DDGLC |||7@CS14559|ref: 5780 DDGLC |||8@CS14560|ref: 5781 DDGLC |||9@CS14561|ref: 5782 DDGLC |||10@CS14562|ref: 2923 DDGLC |||11@CS14563|ref: 7412 DDGLC	"<span style=""color:darkred"">cf. Gr. (DDGLC lemma ID 2596)</span> σφραγίζω <i>to close or enclose with a seal</i>. <span style=""color:grey"">verb</span> <span style=""color:grey"">(LSJ 1742a; Preisigke 2:559)</span>"	RUQACIFE	"
ⲥⲫⲣⲁⲅⲓⲍⲉ~S^^CF28838
ⲥⲫⲣⲁⲅⲓⲍⲉ~A^^CF28841
ⲥⲫⲣⲁⲅⲓⲍⲉ~L^^CF28837
ⲥⲫⲣⲁⲅⲓⲍⲉ~M^^CF28839
ⲥⲫⲣⲁⲅⲓⲍⲉ~W^^CF28840
ⲥⲣⲁⲅⲓⲍⲉ~S^^CF28832
ⲥⲫⲁⲣⲁⲅⲓⲁ~S^^CF28833
ⲥⲫⲣ~S^^CF28834
ⲥⲫⲣⲁ~S^^CF28835
ⲥⲫⲣⲁⲅⲓ~S^^CF28836
ⲥⲫⲣⲁⲅⲓⲝⲉ~S^^CF28842
"	ⲥⲫⲣⲁⲅⲓⲍⲉ|||ⲥⲫⲣⲁⲅⲓⲍⲉ|||ⲥⲫⲣⲁⲅⲓⲍⲉ|||ⲥⲫⲣⲁⲅⲓⲍⲉ|||ⲥⲫⲣⲁⲅⲓⲍⲉ|||ⲥⲣⲁⲅⲓⲍⲉ|||ⲥⲫⲁⲣⲁⲅⲓⲁ|||ⲥⲫⲣ|||ⲥⲫⲣⲁ|||ⲥⲫⲣⲁⲅⲓ|||ⲥⲫⲣⲁⲅⲓⲝⲉ	2596		C10656	CF28831
10656	5970	"Vb.
ⲥⲫⲣⲁⲅⲓⲍⲓⲛ~B^^CF28844
"	V	1@CS14564|ref: 11396 DDGLC |||2@CS14565|ref: 11397 DDGLC |||3@CS14566|ref: 11399 DDGLC |||4@CS14567|ref: 11615 DDGLC	1@CS14564|ref: 11396 ~~~to make the sign of the cross (object: none);;;DDGLC |||2@CS14565|ref: 11397 ~~~to seal, mark s.o. (more specific sense unclear);;;DDGLC |||3@CS14566|ref: 11399 ~~~to seal, mark s.th. (with the sign of the cross);;;DDGLC |||4@CS14567|ref: 11615 ~~~to certify s.th.;;;DDGLC	1@CS14564|ref: 11396 DDGLC |||2@CS14565|ref: 11397 DDGLC |||3@CS14566|ref: 11399 DDGLC |||4@CS14567|ref: 11615 DDGLC	"<span style=""color:darkred"">cf. Gr. (DDGLC lemma ID 2596)</span> σφραγίζω <i>to close or enclose with a seal</i>. <span style=""color:grey"">verb</span> <span style=""color:grey"">(LSJ 1742a; Preisigke 2:559)</span>"	RUQACIFIM	"
ⲥⲫⲣⲁⲅⲓⲍⲓⲛ~B^^CF28844
"	ⲥⲫⲣⲁⲅⲓⲍⲓⲛ	2596		C10657	CF28843
10657	5971	"Subst.
ⲥⲫⲣⲁⲅⲓⲥ~S^^CF28854
|||Subst.
ⲥⲫⲣⲁⲅⲓⲥ~A^^CF28855
|||Subst.
ⲥⲫⲣⲁⲅⲓⲥ~B^^CF28856
|||Subst.
ⲥⲫⲣⲁⲅⲓⲥ~L^^CF28853
|||Subst.
ⲥⲫⲣⲁⲅⲓⲥ~M^^CF28857
|||Subst.
ⲥⲫⲁⲅⲓⲥ~S^^CF28846
|||Subst.
ⲥⲫⲁⲣⲅⲓⲥ~S^^CF28847
|||Subst.
ⲥⲫⲁⲣⲓⲥ~S^^CF28848
|||Subst.
ⲥⲫⲅⲣⲁⲅⲓⲥ~S^^CF28849
|||Subst.
ⲥⲫⲣ~S^^CF28850
|||Subst.
ⲥⲫⲣⲁⲅⲓⲍ~S^^CF28851
|||Subst.
ⲥⲫⲣⲁⲅⲓⲍⲉ~S^^CF28852
|||Subst.
ⲥⲫⲣⲁⲕⲓⲥ~S^^CF28858
|||Subst.
ⲫⲣⲁⲅⲓⲥ~S^^CF28859
"	N	1@CS14568|ref: 1010 DDGLC |||2@CS14569|ref: 1610 DDGLC |||3@CS14570|ref: 1834 DDGLC |||4@CS14571|ref: 8747 DDGLC |||5@CS14572|ref: 10519 DDGLC |||6@CS14573|ref: 2801 DDGLC |||7@CS14574|ref: 4230 DDGLC |||8@CS14575|ref: 7512 DDGLC |||9@CS14576|ref: 4344 DDGLC |||10@CS14577|ref: 1589 DDGLC |||11@CS14578|ref: 4415 DDGLC |||12@CS14579|ref: 9974 DDGLC	1@CS14568|ref: 1010 ~~~seal;;;DDGLC |||2@CS14569|ref: 1610 ~~~seal, impression, stamp outline;;;DDGLC |||3@CS14570|ref: 1834 ~~~seal (function: proof of authority);;;DDGLC |||4@CS14571|ref: 8747 ~~~seal, stamp, charm (used in invocations as proof of authority over superhuman beings);;;DDGLC |||5@CS14572|ref: 10519 ~~~seal, stamp, charm (used in invocations. inverted attributive; nominal referent);;;DDGLC |||6@CS14573|ref: 2801 ~~~seal (as metaphor for Christian initiation [more precise sense unclear]);;;DDGLC |||7@CS14574|ref: 4230 ~~~seal (as metaphor for baptism);;;DDGLC |||8@CS14575|ref: 7512 ~~~seal (instruction, rite, grade);;;DDGLC |||9@CS14576|ref: 4344 ~~~seal (celestial hypostasis; an aeon);;;DDGLC |||10@CS14577|ref: 1589 ~~~(Five) Seals (a mysterious ritual);;;DDGLC |||11@CS14578|ref: 4415 ~~~(Five) Seals (celestial hypostasis; an aeon);;;DDGLC |||12@CS14579|ref: 9974 ~~~seal (of God);;;DDGLC	1@CS14568|ref: 1010 DDGLC |||2@CS14569|ref: 1610 DDGLC |||3@CS14570|ref: 1834 DDGLC |||4@CS14571|ref: 8747 DDGLC |||5@CS14572|ref: 10519 DDGLC |||6@CS14573|ref: 2801 DDGLC |||7@CS14574|ref: 4230 DDGLC |||8@CS14575|ref: 7512 DDGLC |||9@CS14576|ref: 4344 DDGLC |||10@CS14577|ref: 1589 DDGLC |||11@CS14578|ref: 4415 DDGLC |||12@CS14579|ref: 9974 DDGLC	"<span style=""color:darkred"">cf. Gr. (DDGLC lemma ID 2126)</span> σφραγίς <i>seal, signet</i>. <span style=""color:grey"">noun</span> <span style=""color:grey"">(LSJ 1742a; Preisigke 2:560)</span>"	RUQACIR	"
ⲥⲫⲣⲁⲅⲓⲥ~S^^CF28854
ⲥⲫⲣⲁⲅⲓⲥ~A^^CF28855
ⲥⲫⲣⲁⲅⲓⲥ~B^^CF28856
ⲥⲫⲣⲁⲅⲓⲥ~L^^CF28853
ⲥⲫⲣⲁⲅⲓⲥ~M^^CF28857
ⲥⲫⲁⲅⲓⲥ~S^^CF28846
ⲥⲫⲁⲣⲅⲓⲥ~S^^CF28847
ⲥⲫⲁⲣⲓⲥ~S^^CF28848
ⲥⲫⲅⲣⲁⲅⲓⲥ~S^^CF28849
ⲥⲫⲣ~S^^CF28850
ⲥⲫⲣⲁⲅⲓⲍ~S^^CF28851
ⲥⲫⲣⲁⲅⲓⲍⲉ~S^^CF28852
ⲥⲫⲣⲁⲕⲓⲥ~S^^CF28858
ⲫⲣⲁⲅⲓⲥ~S^^CF28859
"	ⲥⲫⲣⲁⲅⲓⲥ|||ⲥⲫⲣⲁⲅⲓⲥ|||ⲥⲫⲣⲁⲅⲓⲥ|||ⲥⲫⲣⲁⲅⲓⲥ|||ⲥⲫⲣⲁⲅⲓⲥ|||ⲥⲫⲁⲅⲓⲥ|||ⲥⲫⲁⲣⲅⲓⲥ|||ⲥⲫⲁⲣⲓⲥ|||ⲥⲫⲅⲣⲁⲅⲓⲥ|||ⲥⲫⲣ|||ⲥⲫⲣⲁⲅⲓⲍ|||ⲥⲫⲣⲁⲅⲓⲍⲉ|||ⲥⲫⲣⲁⲕⲓⲥ|||ⲫⲣⲁⲅⲓⲥ	2126		C10658	CF28845
10658	5972	"Adv.
ⲥⲭⲉⲇⲟⲛ~S^^CF28863
|||Adv.
ⲥⲭⲉⲇⲟⲛ~B^^CF28861
|||Adv.
ⲥⲭⲉⲇⲟⲛ~M^^CF28862
"	ADV	1@CS14580|ref: 1075 DDGLC	1@CS14580|ref: 1075 ~~~nearly, almost;;;DDGLC	1@CS14580|ref: 1075 DDGLC	"<span style=""color:darkred"">cf. Gr. (DDGLC lemma ID 2128)</span> σχεδόν <i>near, hard by</i>. <span style=""color:grey"">adverb</span> <span style=""color:grey"">(LSJ 1744a; Preisigke 2:563)</span>"	RVEDOM	"
ⲥⲭⲉⲇⲟⲛ~S^^CF28863
ⲥⲭⲉⲇⲟⲛ~B^^CF28861
ⲥⲭⲉⲇⲟⲛ~M^^CF28862
"	ⲥⲭⲉⲇⲟⲛ|||ⲥⲭⲉⲇⲟⲛ|||ⲥⲭⲉⲇⲟⲛ	2128		C10659	CF28860
10659	5973	"Subst.
ⲥⲭⲏⲙⲁ~S^^CF28865
|||Subst.
ⲥⲭⲏⲙⲁ~B^^CF28866
|||Subst.
ⲥⲭⲏⲙⲁ~L^^CF28867
"	N	1@CS14581|ref: 2864 DDGLC |||2@CS14582|ref: 2503 DDGLC |||3@CS14583|ref: 6187 DDGLC |||4@CS14584|ref: 6761 DDGLC |||5@CS14585|ref: 7444 DDGLC |||6@CS14586|ref: 7730 DDGLC |||7@CS14587|ref: 2062 DDGLC |||8@CS14588|ref: 10486 DDGLC |||9@CS14589|ref: 3164 DDGLC |||10@CS14590|ref: 2140 DDGLC	1@CS14581|ref: 2864 ~~~form, shape (general);;;DDGLC |||2@CS14582|ref: 2503 ~~~form, shape (of God);;;DDGLC |||3@CS14583|ref: 6187 ~~~form, shape (of the Incarnation);;;DDGLC |||4@CS14584|ref: 6761 ~~~form, shape (celestial hypostasis or aeon);;;DDGLC |||5@CS14585|ref: 7444 ~~~shape, sign (of the zodiac);;;DDGLC |||6@CS14586|ref: 7730 ~~~shape, configuration (of the soul);;;DDGLC |||7@CS14587|ref: 2062 ~~~garment;;;DDGLC |||8@CS14588|ref: 10486 ~~~uniform, costume;;;DDGLC |||9@CS14589|ref: 3164 ~~~(monk's) habit;;;DDGLC |||10@CS14590|ref: 2140 ~~~sign (of the Zodiac);;;DDGLC	1@CS14581|ref: 2864 DDGLC |||2@CS14582|ref: 2503 DDGLC |||3@CS14583|ref: 6187 DDGLC |||4@CS14584|ref: 6761 DDGLC |||5@CS14585|ref: 7444 DDGLC |||6@CS14586|ref: 7730 DDGLC |||7@CS14587|ref: 2062 DDGLC |||8@CS14588|ref: 10486 DDGLC |||9@CS14589|ref: 3164 DDGLC |||10@CS14590|ref: 2140 DDGLC	"<span style=""color:darkred"">cf. Gr. (DDGLC lemma ID 2129)</span> σχῆμα <i>form, shape, figure</i>. <span style=""color:grey"">noun</span> <span style=""color:grey"">(LSJ 1745a; Preisigke 2:563)</span>"	RVGLA	"
ⲥⲭⲏⲙⲁ~S^^CF28865
ⲥⲭⲏⲙⲁ~B^^CF28866
ⲥⲭⲏⲙⲁ~L^^CF28867
"	ⲥⲭⲏⲙⲁ|||ⲥⲭⲏⲙⲁ|||ⲥⲭⲏⲙⲁ	2129		C10660	CF28864
10660	5974	"Subst.
ⲥⲭⲓⲟⲛ~S^^CF28869
"	N	1@CS14591|ref: 8268 DDGLC	1@CS14591|ref: 8268 ~~~hip-joint;;;DDGLC	1@CS14591|ref: 8268 DDGLC	"<span style=""color:darkred"">cf. Gr. (DDGLC lemma ID 5459)</span> ἰσχίον <i>hip-joint</i>. <span style=""color:grey"">noun</span> <span style=""color:grey"">(LSJ 843a)</span>"	RVIOM	"
ⲥⲭⲓⲟⲛ~S^^CF28869
"	ⲥⲭⲓⲟⲛ	5459		C10661	CF28868
